BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TEncSearch::xRestrictBipredMergeCand	2359484	444416	724040	71685	0	0	6	0	0	2287793	444416	724040	2.0319223116 %	3.0381642766 %	0.0 %	0.000170070919573 %	0.000254292887767 %	0.0 %
TEncCu::xCheckBestMode	2337700	1230046	525308	85638	140193	0	4	3	0	2252058	1089850	525308	5.51742048847 %	3.66334431279 %	7.98659415708 %	0.000171021442668 %	0.000171108354365 %	0.000170905697654 %
TEncSearch::xSetIntraResultChromaQT	2327785	1049588	765133	22852	17032	249	7	0	0	2304926	1032556	764884	0.968809701181 %	0.981705784684 %	0.952267593751 %	0.00016897983974 %	0.000300715057447 %	0.0 %
TComDataCU::isBipredRestriction	2308696	646772	879076	89676	0	4	2	0	0	2219018	646772	879072	2.33873962589 %	3.88427060124 %	0.000262149309761 %	5.21574403632e-05 %	8.66289888318e-05 %	0.0 %
TEncSbac::codeCrossComponentPrediction	2286798	1193112	497130	69277	390	65	5	0	0	2217516	1192722	497065	1.75336431115 %	3.02943242035 %	0.0269192222179 %	0.000125721642226 %	0.000218646334307 %	0.0 %
TEncBinCABAC::encodeBin	2268251	836942	601926	25	3576	159	13	45	0	2268213	833321	601767	0.101426471608 %	0.0011021707915 %	0.259579057982 %	0.0015645572748 %	0.000573128811582 %	0.0031274585299 %
TComTrQuant::setErrScaleCoeff	2261520	267840	253440	25	1430	62040	14	82	48030	2261481	266328	143370	2.28169469599 %	0.00110545120096 %	12.1757980356 %	1.72940922812 %	0.000619052672539 %	9.22958870473 %
TEncBinCABACCounter::encodeBinEP	2238420	1119210	1119210	70870	0	0	3	0	0	2167547	1119210	1119210	1.58303624878 %	3.16607249757 %	0.0 %	6.70115527917e-05 %	0.000134023105583 %	0.0 %
TEncSearch::xSetResidualQTData	2061404	766711	604601	54484	47929	17464	11	0	6	2006909	718782	587131	3.49219102308 %	2.64305298719 %	4.76864491815 %	0.000495234677148 %	0.000533616894117 %	0.000437537190661 %
TComDataCU::setPartSizeSubParts	2032608	1016304	592844	67384	912	8236	4	0	4	1965220	1015392	584604	2.10151366539 %	3.3151497977 %	0.568499603517 %	0.000219674245062 %	0.000196791511201 %	0.000248578750991 %
TComPicYuv::extendPicBorder	2028300	578391	552243	135	8821	29052	30	804	2805	2028135	568766	520386	1.20319069661 %	0.00665582014495 %	3.34971352356 %	0.115197088638 %	0.00147907114332 %	0.319201439193 %
TComDataCU::getNumPartitions	1997364	939936	234984	58454	109488	0	2	1	0	1938908	830447	234984	5.29404050835 %	2.92655720239 %	9.31876212849 %	9.45690865005e-05 %	0.000100131973942 %	8.51121778504e-05 %
_int_malloc	1937220	333453	372980	880	3158	12726	244	33	10507	1936096	330262	349747	0.634122556932 %	0.0454259196168 %	2.24847933208 %	0.407920404077 %	0.012595368621 %	1.49200278016 %
TComLoopFilter::xEdgeFilterChroma	1926012	787516	285494	150	8273	0	85	5	0	1925777	779238	285494	0.280858226448 %	0.0077881134697 %	0.771008657888 %	0.00300097831893 %	0.0044132642995 %	0.000465978881837 %
TEncSampleAdaptiveOffset::deriveOffsets	1920833	530997	382385	140	8786	2485	70	4	0	1920623	522207	379900	0.402615891878 %	0.00728850451861 %	1.23398534239 %	0.00261095223898 %	0.00364425225931 %	0.00043793286927 %
TComDataCU::getPartPosition	1846322	916360	405612	155772	45158	18152	14	1	8	1690536	871201	387452	6.91482545496 %	8.43688154071 %	4.78905755946 %	0.000725942731325 %	0.000758264268096 %	0.000680801106226 %
TComDataCU::setChromaQpAdjSubParts	1834944	917472	535192	47286	129	0	4	0	0	1787654	917343	535192	1.44223398897 %	2.57697237627 %	0.00888023658602 %	0.000121669006767 %	0.000217990303791 %	0.0 %
TComDataCU::setPredModeSubParts	1834944	917472	535192	45568	7313	0	3	0	0	1789373	910159	535192	1.60849468671 %	2.48334554079 %	0.503419923671 %	9.12517550754e-05 %	0.000163492727843 %	0.0 %
TEncEntropy::encodeSkipFlag	1794632	944526	421434	100060	107023	715	5	1	2	1694567	837502	420717	6.57465436855 %	5.57551631755 %	7.88734662801 %	0.000253117137549 %	0.000278608650687 %	0.000219625757709 %
TEncEntropy::encodeMergeIndex	1781080	890540	565726	36756	9798	0	4	0	0	1744320	880742	565726	1.43802979354 %	2.06369169268 %	0.672816642015 %	0.000123558000906 %	0.00022458283738 %	0.0 %
TComDataCU::setTransformSkipSubParts	1774104	795288	519996	30685	32516	207	2	1	0	1743417	762771	519789	2.05244533869 %	1.72960547972 %	2.48790375311 %	9.71066114065e-05 %	0.000112732962667 %	7.60292073803e-05 %
TComDataCU::setCbfSubParts	1771125	920985	495915	17190	46	0	2	0	0	1753933	920939	495915	0.540648206962 %	0.97056955325 %	0.00324652410191 %	6.27347652544e-05 %	0.000112922577458 %	0.0 %
TComLoopFilter::xDeblockCU	1756222	500042	295576	85	4901	7	48	22	0	1756089	495119	295569	0.195662737476 %	0.00483993481462 %	0.616878954473 %	0.00274311869083 %	0.00273313966002 %	0.0027651460877 %
TComLoopFilter::xGetBoundaryStrengthSingle	1741672	726829	375889	85	18194	0	26	236	0	1741561	708399	375889	0.642633394155 %	0.00488036783045 %	1.64992318979 %	0.00921111380648 %	0.0014928183952 %	0.0214016638887 %
TComYuv::copyToPicYuv	1665600	478860	603780	23400	20973	1094	6	1	0	1642194	457886	602686	1.65440427328 %	1.40489913545 %	2.03825833149 %	0.000254708467965 %	0.00036023054755 %	9.23668070642e-05 %
TEncEntropy::encodePartSize	1656059	871610	522966	127108	22681	2280	6	1	1	1528945	848928	520685	4.98483102698 %	7.67533040791 %	1.78986301213 %	0.000262240484358 %	0.000362305932337 %	0.000143412764883 %
TComDataCU::deriveLeftBottomIdxGeneral	1624304	904156	225340	134248	68753	0	5	2	0	1490051	835401	225340	7.37166824025 %	8.26495532856 %	6.08705121576 %	0.000254194204372 %	0.000307824151144 %	0.000177070126853 %
TEncCu::xCheckDQP	1605576	917472	382280	128457	60792	41442	6	0	0	1477113	856680	340838	7.94027386925 %	8.00068012975 %	7.86565437099 %	0.000206517129908 %	0.000373697663642 %	0.0 %
TComDataCU::deriveLeftRightTopIdxGeneral	1580436	859328	225340	134417	97764	8236	5	3	4	1446014	761561	217100	9.02092376132 %	8.50505809789 %	9.77257557151 %	0.000450263854619 %	0.000316368394544 %	0.000645358764156 %
TEncSearch::xSetIntraResultQT	1561416	709164	500988	98625	23115	35800	25	0	0	1462766	686049	465188	5.68414702436 %	6.31638205321 %	4.86839669727 %	0.000902016475872 %	0.00160111078662 %	0.0 %
TComDataCU::isSkipped	1447345	1447345	0	47363	249744	0	2	37	0	1399980	1197564	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncEntropy::encodeCoeff	1405399	605603	542101	77733	5260	0	10	1	0	1327656	600342	542101	3.25067182953 %	5.5310271318 %	0.458306322885 %	0.000430848265816 %	0.000711541704527 %	8.71304796359e-05 %
TComOutputBitstream::write	1358067	345079	264036	43	60	811	16	1	84	1358008	345018	263141	0.046462401547 %	0.00316626499282 %	0.142994344254 %	0.00513424787335 %	0.00117814511361 %	0.0139546719421 %
_int_free	1322282	377015	250082	674	9069	678	130	5323	398	1321478	362623	249006	0.534580499739 %	0.0509724854456 %	1.55430499588 %	0.300146867284 %	0.0098314882907 %	0.912299054213 %
TEncSearch::xSetIntraResultChromaQT	1266388	497492	504980	36296	19456	1535	21	0	0	1230071	478036	503445	2.52492441138 %	2.86610422714 %	2.09392382032 %	0.000925574958349 %	0.00165825955394 %	0.0 %
TComTrQuant::xsetFlatScalingList	1248480	10080	493200	10	355	61770	5	115	48333	1248465	9610	383097	3.54700415582 %	0.000800973984365 %	12.3440232078 %	2.76596109056 %	0.000400486992182 %	9.62645048482 %
TComCUMvField::copyTo	1121480	571320	380880	23400	12394	11273	6	1	2	1098074	558925	369605	2.26973303499 %	2.08652851589 %	2.48550724638 %	0.000434011033525 %	0.000535007311767 %	0.000315059861374 %
TEncSbac::codeIntraDirChroma	1118232	516465	404516	44804	26774	0	20	1	0	1073408	489690	404516	3.51007962385 %	4.00668197655 %	2.90711751925 %	0.00102980904888 %	0.0017885376201 %	0.000108579872983 %
TComCUMvField::compress	1095920	544880	383040	20	3622	9504	12	26	59	1095888	541232	373477	0.649557277255 %	0.00182495072633 %	1.41456160014 %	0.0047928690015 %	0.0010949704358 %	0.00916027243728 %
TComDataCU::setCUTransquantBypassSubParts	1090080	545040	317940	14990	5	0	1	0	0	1075089	545035	317940	0.767769551371 %	1.37512843094 %	0.000579387703075 %	5.12017039927e-05 %	9.17363863203e-05 %	0.0 %
TEncSbac::codeMvd	1029780	403181	271995	76323	26710	0	12	9	0	953445	376462	271995	6.04314715453 %	7.41158305658 %	3.95600554522 %	0.00123170334014 %	0.00116529744217 %	0.00133298576964 %
TComDataCU::setQPSubParts	1027656	513828	299733	80749	63214	3999	2	0	1	946905	450614	295733	8.03609786353 %	7.85759047775 %	8.26158087716 %	0.000162935710457 %	0.000194617654157 %	0.000122916413152 %
TEncCu::xCheckRDCostIntra	990784	429632	512928	86275	57776	21146	54	0	9	904455	371856	491773	8.54462527103 %	8.7077506298 %	8.37315396367 %	0.00325860271116 %	0.00545022931335 %	0.000954846375828 %
TEncEntropy::encodePredInfo	956204	415200	371192	74980	2	0	6	0	0	881218	415198	371192	4.30289062984 %	7.84142295995 %	0.000254326086735 %	0.00034431388572 %	0.000627481165107 %	0.0 %
TComCUMvField::copyFrom	939600	438480	375840	7800	13730	98	2	0	0	931798	424750	375742	1.23312351761 %	0.830140485313 %	1.69810393948 %	0.000114030286444 %	0.000212856534696 %	0.0 %
TComTURecurse::TComTURecurse	920934	358141	409304	69040	4074	8742	4	0	4	851890	354067	400558	4.84820055213 %	7.4967370083 %	1.66995680472 %	0.000473827262718 %	0.000434341657491 %	0.000521209988989 %
TEncEntropy::encodePredMode	888757	488008	210064	78285	6257	0	6	0	0	810466	481751	210064	5.32773222572 %	8.80836944182 %	0.896325880425 %	0.000378112575457 %	0.000675100167987 %	0.0 %
TEncSbac::codeMergeFlag	855814	553762	251710	61809	32439	0	2	15	0	794003	521308	251710	5.67319534385 %	7.2222468901 %	4.02732807596 %	0.00102330363345 %	0.000233695639473 %	0.00186226212705 %
_dl_lookup_symbol_x	830714	147924	54945	86	3578	89	15	3067	16	830613	141279	54840	0.363105817336 %	0.0103525401041 %	1.80757040258 %	0.299734032003 %	0.00180567559954 %	1.51969990486 %
TEncCu::xCopyYuv2Pic	801570	322710	239430	39000	40746	0	20	0	0	762550	281964	239430	5.84772422289 %	4.86545155133 %	7.2483722916 %	0.00146658747094 %	0.00249510335966 %	0.0 %
TEncCu::xEncodeCU	795988	366500	260526	697	5120	171	19	56	0	795272	361324	260355	0.420796984429 %	0.0875641341327 %	0.843824657989 %	0.00527050331198 %	0.00238697065785 %	0.0089310491112 %
TEncSbac::codePredMode	777765	450285	204675	72731	47124	0	2	4	0	705032	403157	204675	8.36552722958 %	9.35128219964 %	7.19494320264 %	0.0004187823902 %	0.000257147081702 %	0.000610724319042 %
TEncEntropy::encodeCrossComponentPrediction	763896	445606	254632	20865	4278	488	4	0	0	743027	441328	254144	1.75059113442 %	2.73139275503 %	0.680625730109 %	0.000273199037793 %	0.000523631489103 %	0.0 %
TComYuv::copyFromPicYuv	707880	176970	239430	12864	7166	14318	4	7	3	695012	169797	225109	3.05511082648 %	1.81725716223 %	5.15946205572 %	0.00124524139894 %	0.000565067525569 %	0.00240153698367 %
TEncSearch::xTZ2PointSearch	677704	272346	238693	68255	9762	0	42	2	0	609407	262582	238693	6.56298291557 %	10.0715061443 %	1.91022602972 %	0.00370138877789 %	0.00619739591326 %	0.000391359563556 %
TComDataCU::setDepthSubParts	666300	319824	213216	53304	2075	1868	2	0	0	612994	317749	211348	4.77320859806 %	8.0 %	0.73971934564 %	0.000166758383778 %	0.0003001650908 %	0.0 %
TEncEntropy::encodeRefFrmIdxPU	639192	380680	165326	19152	273	7909	2	0	0	620038	380407	157417	2.30628131333 %	2.99628280704 %	1.4985183313 %	0.00016874817541 %	0.000312895029975 %	0.0 %
TEncSbac::codeQtRootCbf	625738	272060	272060	26815	4904	15637	1	0	1	598922	267156	256422	4.04801266478 %	4.28533987068 %	3.775086378 %	0.000170960920043 %	0.000159811294823 %	0.000183782989047 %
TEncEntropy::encodeMvdPU	614816	368168	186790	21809	0	2625	2	0	0	593005	368168	184165	2.08877954203 %	3.5472401499 %	0.473008768231 %	0.000170973196532 %	0.000325300577734 %	0.0 %
TEncSearch::xSetIntraResultQT	611460	270370	204850	3747	8398	3146	5	0	0	607708	261972	201704	1.40712997387 %	0.612795603964 %	2.42919069063 %	0.000460117053778 %	0.000817714977268 %	0.0 %
TEncEntropy::encodeMergeFlag	604104	352394	201368	0	0	0	0	0	0	604104	352394	201368	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TComCUMvField::create	602768	3848	150552	16	144	17846	12	0	17809	602740	3704	114897	2.37807197346 %	0.00265442093807 %	11.6515544041 %	2.35363882256 %	0.00199081570355 %	11.5343264249 %
TEncSbac::codeInterDir	582323	264611	196411	32712	22518	0	3	10	0	549608	242083	196411	5.29355103058 %	5.6175009402 %	4.88436560511 %	0.00124599245695 %	0.000515178002586 %	0.00216909388272 %
do_lookup_x	559729	202859	95559	174	6382	111	44	1464	32	559511	195013	95416	0.776906520678 %	0.0310864722035 %	2.17580708938 %	0.179456433455 %	0.00786094699399 %	0.50131024268 %
TEncSbac::codeSplitFlag	559680	239240	149940	30898	20853	635	6	1	0	528776	218386	149305	5.52094091858 %	5.52065465981 %	5.52135258749 %	0.000737727378117 %	0.00107204116638 %	0.000256950511332 %
TEncEntropy::encodeIPCMInfo	532208	299367	133052	29774	7724	0	2	0	0	502432	291643	133052	3.88730566323 %	5.59442924571 %	1.78623048478 %	0.00020733402652 %	0.000375792923068 %	0.0 %
TComDataCU::getAllowedChromaDir	463258	211076	127834	33907	10504	14628	3	0	0	429348	200572	113206	7.35992959081 %	7.3192475899 %	7.41553804845 %	0.000373986496594 %	0.000647587305562 %	0.0 %
TEncSampleAdaptiveOffset::getDistortion	458568	143558	67434	118	480	0	59	0	0	458391	143078	67434	0.0893123842523 %	0.0257322796183 %	0.227496777129 %	0.00881175697473 %	0.0128661398091 %	0.0 %
TEncEntropy::encodeMVPIdxPU	444688	295256	138182	10904	10949	0	1	2	0	433783	284305	138182	2.48859503078 %	2.45205627316 %	2.52608216169 %	0.000341636621624 %	0.000224876767531 %	0.000461427009169 %
TEncSbac::codeQtRootCbfZero	422785	230610	153740	65634	28238	11557	2	0	0	357149	202372	142183	13.0621271535 %	15.5242026089 %	10.3538441525 %	0.000247790022735 %	0.000473053679766 %	0.0 %
TEncBinCABAC::testAndWriteOut	393918	152252	89414	0	0	224	0	0	1	393918	152252	89189	0.0352431779277 %	0.0 %	0.0926899108687 %	0.000157335615749 %	0.0 %	0.00041379424495 %
TComDataCU::getCtxSplitFlag	389100	132392	144020	13602	15754	1738	10	26	2	375488	116612	142280	4.67219223695 %	3.49575944487 %	6.3282346642 %	0.00570988952866 %	0.00257003341043 %	0.0101298062313 %
malloc	387447	112515	62610	21	1178	361	15	0	5	387411	111337	62244	0.27729783921 %	0.00542009616799 %	0.878800856531 %	0.00355510050269 %	0.00387149726285 %	0.0028551034975 %
TEncEntropy::encodeQtRootCbfZero	384350	230610	115305	0	194	0	0	0	0	384350	230416	115305	0.0265656987532 %	0.0 %	0.0560831418123 %	0.0 %	0.0 %	0.0 %
TComLoopFilter::xDeblockCU	365496	80174	20776	20	2047	0	12	19	0	365464	78108	20776	0.44313811245 %	0.00547201610962 %	2.02773650322 %	0.00664599975131 %	0.00328320966577 %	0.0188211986132 %
free	362626	112520	75035	166	1378	13	13	327	1	362447	110815	75021	0.282997777095 %	0.0457771919278 %	0.741649116259 %	0.0619796030761 %	0.00358496081362 %	0.174882034603 %
TComCUMvField::copyTo	359720	126960	169280	10789	14271	515	4	0	0	348927	112689	168765	3.8988657845 %	2.99927721561 %	4.99122333243 %	0.000609793280078 %	0.00111197598132 %	0.0 %
TEncCu::xCopyYuv2Tmp	349180	164320	133510	7800	16597	0	4	0	0	341376	147723	133510	3.77072997326 %	2.23380491437 %	5.57264211127 %	0.00061822846633 %	0.00114554098173 %	0.0 %
TEncEntropy::encodeSplitFlag	339340	178600	107160	10	13177	0	6	1	0	339324	165422	107160	2.10958246681 %	0.00294689691755 %	4.61121220605 %	0.00111982082867 %	0.00176813815053 %	0.000349944008959 %
TEncEntropy::encodeIntraDirModeChroma	337680	196980	112560	5508	6751	13374	2	0	4	332170	190229	99182	3.96047711752 %	1.63113006397 %	6.50158299412 %	0.000927041809586 %	0.00059227671168 %	0.00129224009821 %
TEncSbac::xWriteUnaryMaxSymbol	337110	155501	91378	22510	0	0	4	0	0	314596	155501	91378	3.85452465714 %	6.67734567352 %	0.0 %	0.000684944408199 %	0.00118655631693 %	0.0 %
TEncSbac::codeRefFrmIdx	335176	157057	81959	16267	21376	0	4	3	0	318905	135678	81959	6.55582104941 %	4.85327111726 %	8.94333433745 %	0.00121910441107 %	0.00119340286894 %	0.00125514609901 %
initROM	329111	79859	35725	19	2	2737	19	0	49	329073	79857	32939	0.620200362046 %	0.0057731282151 %	2.3697051495 %	0.0152913794848 %	0.0057731282151 %	0.0423934108527 %
std::basic_streambuf<char,	325109	222222	207134	14	23067	147	14	258	61	325081	198897	206926	3.07873791362 %	0.00430624805834 %	5.40670213063 %	0.0441372363198 %	0.00430624805834 %	0.0742973197067 %
TEncCu::xComputeQP	322710	135330	52050	40910	31012	0	8	7	0	281792	104311	52050	14.0998647298 %	12.6770165164 %	16.5503255417 %	0.00294065753102 %	0.00247900591863 %	0.00373572419682 %
TComLoopFilter::xSetEdgefilterPU	318508	99462	150854	46	27	0	21	2	0	318441	99433	150854	0.0128334950705 %	0.0144423373981 %	0.0107863660333 %	0.00404342995373 %	0.0065932409861 %	0.000798990076543 %
std::basic_streambuf<char,	312330	214647	199442	169	110	22391	25	2	656	312136	214535	176395	3.1207884155 %	0.0541094355329 %	5.4338560068 %	0.0940228710978 %	0.00800435436878 %	0.158903037753 %
TComLoopFilter::xSetEdgefilterTU	305944	116888	142048	35	1547	134	14	14	0	305895	115327	141914	0.303781334089 %	0.0114400020919 %	0.649195167918 %	0.00495680498513 %	0.00457600083675 %	0.00540674143418 %
TComLoopFilter::xSetEdgefilterTU	305656	126312	136232	0	106	184	0	0	0	305656	126206	136048	0.0510383667723 %	0.0 %	0.110457675666 %	0.0 %	0.0 %	0.0 %
TComLoopFilter::xSetLoopfilterParam	302984	101512	92896	30	73	80	12	0	0	302942	101439	92816	0.0367919065847 %	0.00990151295118 %	0.0787004650014 %	0.00241258403834 %	0.00396060518047 %	0.0 %
_dl_relocate_object	290000	102611	40802	52	5694	1836	52	3933	1063	289896	92984	37903	1.74937069262 %	0.0179310344828 %	5.25057003201 %	1.16470894966 %	0.0179310344828 %	3.48364513677 %
TEncBinCABAC::writeOut	272110	79639	59813	20	16	84	8	0	0	272082	79623	59729	0.0291572108212 %	0.00734996876263 %	0.0717092619683 %	0.00194381405475 %	0.00293998750505 %	0.0 %
TEncSbac::codeMVPIdx	261080	117486	104432	21350	21606	0	2	7	0	239728	95873	104432	8.89361860712 %	8.17757009346 %	9.73602862319 %	0.00186336175305 %	0.000766048720699 %	0.0031543182617 %
TEncSbac::codeSAOOffsetParam	258614	66172	58358	63	355	28	33	0	0	258518	65817	58330	0.116405320193 %	0.0243606301283 %	0.30755641211 %	0.00861294970037 %	0.0127603300672 %	0.0 %
strcmp	227548	72226	2	18	740	0	5	224	0	227525	71262	2	0.252855465414 %	0.00791041890063 %	1.02453342194 %	0.0763903714774 %	0.00219733858351 %	0.310129035831 %
TEncEntropy::encodeInterDirPU	218736	121520	60760	20547	9345	0	2	1	0	198187	112174	60760	7.45406667066 %	9.3935154707 %	5.1267281106 %	0.000748099826441 %	0.000914344232317 %	0.00054860653939 %
TComDataCU::isLastSubCUOfCtu	199268	102602	31680	435	1668	0	6	3	0	198827	100931	31680	0.630490181382 %	0.218298974246 %	1.24216201725 %	0.00269824614001 %	0.00301102033442 %	0.00223410434757 %
TComDataCU::initCtu	196275	74238	79527	2769	12459	1747	45	779	508	193461	61000	77272	4.84944577763 %	1.41077569736 %	9.238773453 %	0.380527939664 %	0.0229270156668 %	0.836991513023 %
__memcmp_ssse3	195300	42742	4972	472	232	0	31	0	0	194797	42510	4972	0.289695243895 %	0.241679467486 %	0.48623045647 %	0.0127564667056 %	0.015873015873 %	0.0 %
malloc_consolidate	195088	68159	44747	255	8590	104	40	7	36	194793	59562	44607	2.90557608265 %	0.130710243582 %	7.70021079482 %	0.0269485769203 %	0.0205035676208 %	0.0380847784883 %
TComSampleAdaptiveOffset::invertQuantOffsets	186544	76557	105823	28	2	921	14	0	0	186502	76555	104902	0.25777666945 %	0.0150098636247 %	0.506086193662 %	0.00379481952923 %	0.00750493181233 %	0.0 %
TEncBinCABAC::encodeBinsEP	184857	71620	51485	21	0	0	12	0	0	184824	71620	51485	0.00681902312623 %	0.0113601324267 %	0.0 %	0.00389658464356 %	0.00649150424382 %	0.0 %
TComDataCU::getIntraSizeIdx	183652	30688	0	8768	220	0	3	0	0	174881	30468	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSampleAdaptiveOffset::deriveModeNewRDO	179053	76949	76127	140	1408	903	77	4	0	178836	75537	75224	0.737966272141 %	0.0781891395285 %	1.50970759623 %	0.0243881142568 %	0.0430040267407 %	0.00261308108391 %
ContextModel::init	172498	28280	11312	27	0	1005	4	0	278	172467	28280	10029	0.486585883351 %	0.0156523553896 %	2.53839159426 %	0.132962421613 %	0.00231886746513 %	0.70216205294 %
__memchr_sse2_bsf	151850	34047	334	32	370	0	19	255	0	151799	33422	334	0.215860946889 %	0.0210734277247 %	1.07617579477 %	0.147129103103 %	0.0125123477116 %	0.741688723423 %
SAOOffset::reset	148506	8406	100872	15	0	4478	5	0	3131	148486	8406	93263	1.74293206716 %	0.0101006019959 %	4.09780559673 %	1.21652235981 %	0.00336686733196 %	2.86516956753 %
df::program_options_lite::Options::addOption	146684	45001	44151	168	641	0	30	0	0	146486	44360	44151	0.343034990417 %	0.114531918955 %	0.718996769562 %	0.0127207042182 %	0.0204521283848 %	0.0 %
TEncSbac::codeSaoMaxUvlc	146259	68160	41205	18	0	0	9	0	0	146232	68160	41205	0.00704159233875 %	0.0123069349578 %	0.0 %	0.00352079616937 %	0.00615346747892 %	0.0 %
operator	142398	39555	39555	52	259	40	6	2	7	142340	39294	39508	0.158459288152 %	0.0365173668169 %	0.377954746555 %	0.00677176445095 %	0.00421354232503 %	0.0113765642776 %
TEncSbac::xWriteEpExGolomb	132952	36080	29520	6960	0	0	5	0	0	125987	36080	29520	3.50537894355 %	5.23497201998 %	0.0 %	0.00251823199968 %	0.00376075576148 %	0.0 %
TEncCu::finishCU	132870	68140	32490	435	1999	6	6	4	0	132429	66137	32484	1.04496788009 %	0.327387672161 %	1.99244758024 %	0.00428265524625 %	0.0045156920298 %	0.00397495776607 %
write	128573	33851	13686	31	101	2	10	0	0	128532	33750	13684	0.0760888081313 %	0.0241108164234 %	0.216673328144 %	0.00567826926353 %	0.00777768271721 %	0.0 %
TComOutputBitstream::addSubstream	119974	53334	53284	10	261	0	4	1	0	119960	53072	53284	0.11959822059 %	0.00833513928018 %	0.24479918963 %	0.00220660923598 %	0.00333405571207 %	0.000937927929618 %
0x0006ce60	119716	119716	0	7	0	0	2	0	0	119707	119716	0	0 %	0 %	0 %	0 %	0 %	0 %
check_match.isra.0	118027	46924	21828	71	502	173	10	89	67	117946	46333	21588	0.399402502423 %	0.0601557270794 %	0.981789620666 %	0.0888750876705 %	0.00847263761682 %	0.226902490109 %
std::basic_filebuf<char,	116300	41442	27399	15	120	0	13	17	0	116272	41305	27399	0.0729173980912 %	0.0128976784179 %	0.174314725236 %	0.0162038662425 %	0.0111779879622 %	0.0246945860752 %
TEncSbac::TEncSbac	112788	1404	48750	58	0	5021	29	0	5004	112701	1404	38725	3.11706005818 %	0.0514239103451 %	10.0111656099 %	3.08882915393 %	0.0257119551725 %	9.97727000837 %
std::ostream::write	111504	55752	31512	35	15	0	20	9	0	111449	55728	31512	0.0251549545198 %	0.0313890084661 %	0.0171892189219 %	0.0145898736215 %	0.0179365762663 %	0.0103135313531 %
TEncCu::xCompressCU	107501	48485	38761	7933	27206	2593	156	16	0	99412	21263	36168	19.3748812562 %	7.37946623752 %	34.1551475139 %	0.0883197173769 %	0.145114929163 %	0.0183389496367 %
SAOOffset::operator=	104843	71080	65749	4	2596	3201	2	0	1104	104837	68484	61444	2.40036081962 %	0.0038152284845 %	4.23667497387 %	0.45764507266 %	0.00190761424225 %	0.806846501838 %
__dynamic_cast	100308	40509	36651	46	165	2	20	55	0	100242	40289	36649	0.120021637704 %	0.0458587550345 %	0.216433385174 %	0.0422611400365 %	0.0199385891454 %	0.0712804561949 %
std::istream::read	98400	43200	36000	10	16	5	8	2	1	98382	43182	35994	0.017454954955 %	0.010162601626 %	0.0265151515152 %	0.00619369369369 %	0.00813008130081 %	0.00378787878788 %
std::basic_filebuf<char,	96004	40802	26402	19	22	0	15	3	0	95970	40777	26402	0.0251213175825 %	0.0197908420482 %	0.0327361466579 %	0.0110288711338 %	0.0156243489855 %	0.00446401999881 %
std::istream::sentry::sentry	91873	38538	19196	26	32	0	8	4	0	91839	38502	19196	0.038768239454 %	0.0282999357809 %	0.0554266117019 %	0.00802101505946 %	0.00870767254797 %	0.00692832646274 %
TComPicYuv::create	87100	6578	15482	42	17	1594	24	0	1553	87034	6561	12335	1.51429094907 %	0.0482204362801 %	7.30281051677 %	1.44466837669 %	0.0275545350172 %	7.0398912058 %
operator	87025	31646	31646	98	68	2	9	5	0	86918	31573	31644	0.111763805824 %	0.112611318587 %	0.11059849586 %	0.00931365048531 %	0.0103418557886 %	0.00789989256146 %
TEncCu::deriveTestModeAMP	83980	29082	15064	9730	11198	0	13	0	0	74237	17884	15064	16.3339212962 %	11.5860919266 %	25.3658315589 %	0.0101462622731 %	0.015479876161 %	0.0 %
TEncBinCABAC::encodeBinEP	77454	24717	24962	10	0	0	6	0	0	77438	24717	24962	0.0078657783581 %	0.0129108890438 %	0.0 %	0.00471946701486 %	0.00774653342629 %	0.0 %
ContextModel3DBuffer::initBuffer	76720	26400	24540	42	595	4	5	159	0	76673	25646	24536	0.50211499295 %	0.0547445255474 %	1.1758932077 %	0.128466238446 %	0.00651720542231 %	0.312131919906 %
__pow_finite	72231	7361	1480	30	540	0	30	10	0	72171	6811	1480	0.703078744819 %	0.0415334136313 %	6.10790634544 %	0.0493388592856 %	0.0415334136313 %	0.113109376767 %
std::ostream::sentry::sentry	69930	28490	18130	21	35	2	12	14	0	69897	28441	18128	0.049764049764 %	0.03003003003 %	0.0793650793651 %	0.022308022308 %	0.01716001716 %	0.03003003003 %
ContextModel3DBuffer::calcCost	69530	23834	14896	16	367	0	4	38	0	69510	23429	14896	0.353777941992 %	0.0230116496476 %	0.947585850762 %	0.0387954923333 %	0.00575291241191 %	0.0981151562097 %
_dl_addr	61676	20724	1946	12	1622	3	12	1369	0	61652	17733	1943	1.94081521353 %	0.0194565146897 %	7.16806352007 %	1.63730348801 %	0.0194565146897 %	6.03881782091 %
