BasketballPass__QP_32_nF_8_MSizeL1_8192_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::setSkipFlagSubParts	4837440	2418720	1410920	91548	52478	37764	6	0	4	4745886	2366242	1373152	2.09747688956 %	1.89248858901 %	2.35640947974 %	0.000115379112688 %	0.00012403254614 %	0.000104448459907 %
TEncEntropy::xEncodeTransform	4822698	1825838	1394715	279801	87129	47277	46	43	2	4542851	1738666	1347436	5.14974604174 %	5.80175246304 %	4.17338264578 %	0.00113138331752 %	0.000953822943091 %	0.00139727556106 %
TEncEntropy::encodeTransformSubdivFlag	4817748	2810353	1605916	64659	58622	78559	3	0	6	4753086	2751731	1527351	2.1858309336 %	1.34210008494 %	3.10626458669 %	9.7465707503e-05 %	6.22697575714e-05 %	0.000135861289247 %
TEncSbac::codeSkipFlag	4785772	1829854	2111370	152954	55382	106875	2	0	3	4632816	1774472	2004492	3.61190723589 %	3.19601518835 %	4.1169190079 %	5.72934833475e-05 %	4.17905407947e-05 %	7.61184850189e-05 %
TEncSbac::codePartSize	4772457	2418294	1182546	390573	267346	12511	38	5	3	4381846	2150943	1170032	8.00676244973 %	8.18389772815 %	7.77199209073 %	0.000549365441116 %	0.000796235565873 %	0.000222170382466 %
isAboveLeftAvailable	4746004	1650784	1650784	469640	197088	231238	9	0	22	4276355	1453696	1419524	11.1582226291 %	9.89548259968 %	12.9734114215 %	0.000385209352585 %	0.000189633215648 %	0.000666350049431 %
TEncEntropy::encodePUWise	4693540	1516418	2044228	229357	125295	87	10	3	0	4464173	1391120	2044141	4.29768604681 %	4.88665271842 %	3.52132730971 %	0.000157495845138 %	0.000213058799968 %	8.42543740658e-05 %
TComDataCU::isDiffMER	4606671	2430256	298233	75463	83964	0	2	1	0	4531206	2346291	298233	2.17346315554 %	1.63812436356 %	3.07730762338 %	4.08989033641e-05 %	4.34152992475e-05 %	3.66503218448e-05 %
TComSampleAdaptiveOffset::offsetBlock	4549640	1547781	372487	90	15373	14643	90	6	14	4549460	1532402	357830	0.465323463641 %	0.00197817849324 %	1.56311514851 %	0.00170017873515 %	0.00197817849324 %	0.00104152128765 %
TEncSearch::xGetBlkBits	4323615	2086656	1768696	306989	189666	82727	16	12	1	4016610	1896978	1685968	7.08380410387 %	7.10028529367 %	7.06532114318 %	0.000354568003514 %	0.000370060701519 %	0.000337193594774 %
TComPrediction::predIntraGetPredValDC	4187598	1167952	219948	81627	15120	72778	11	0	17	4105960	1152832	147153	3.04053557189 %	1.94925587413 %	6.33316521363 %	0.000502197292511 %	0.000262680419658 %	0.00122487210894 %
TComDataCU::setCbfSubParts	4179770	1873690	1225105	28958	327857	0	4	6	0	4150808	1545827	1225105	4.90227125814 %	0.69281324092 %	10.5801448628 %	0.00013738971899 %	9.56990456413e-05 %	0.000193623650483 %
TEncSearch::xRestrictBipredMergeCand	4119740	770816	1266304	124073	0	14	9	0	0	3995658	770816	1266290	2.01542669478 %	3.01167063941 %	0.000687244737669 %	0.000146178409124 %	0.000218460388277 %	0.0 %
TComDataCU::isBipredRestriction	4004442	1122219	1523247	158316	0	265	4	0	0	3846122	1122219	1522982	2.3847096832 %	3.95350962756 %	0.0100171387574 %	6.01512081069e-05 %	9.98890731842e-05 %	0.0 %
TEncCu::xCheckBestMode	3906925	2054207	871809	141558	275350	0	4	4	0	3765363	1778853	871809	6.10144299504 %	3.6232587009 %	9.41040650495 %	0.000117079892831 %	0.000102382308337 %	0.000136704652333 %
TEncSearch::estIntraPredChromaQT	3843060	1677024	1580568	187740	352161	59742	99	0	20	3655221	1324863	1520806	8.44490055279 %	4.88516963045 %	12.6444011405 %	0.00167590243825 %	0.00257607219247 %	0.000613950427187 %
TEncSearch::xSetResidualQTData	3685914	1405741	991546	104822	160203	33780	11	0	2	3581081	1245538	957764	4.91196986587 %	2.84385365475 %	8.09177207402 %	0.000213703278915 %	0.000298433441475 %	8.34276413296e-05 %
TComTrQuant::setErrScaleCoeff	3618432	428544	405504	40	27416	99280	29	40	75055	3618363	401088	231169	2.84641368406 %	0.00110545120096 %	15.1904926335 %	1.68723947104 %	0.000801452120698 %	9.00367844537 %
TComDataCU::getNumPartitions	3457953	1627272	406818	100390	255882	0	9	2	0	3357554	1371388	406818	6.48705773061 %	2.90316265143 %	12.5796793652 %	0.000200289764665 %	0.000260269587238 %	9.83240662901e-05 %
TComDataCU::setPartSizeSubParts	3453792	1726896	1007356	109969	8815	14413	6	0	1	3343817	1718081	992942	2.15248954274 %	3.18400760671 %	0.849519356665 %	0.000113121367592 %	0.000173722100231 %	3.65730737328e-05 %
TEncSbac::codeCrossComponentPrediction	3387624	1767456	736440	107731	17198	5796	7	0	0	3279886	1750258	730644	2.21886711748 %	3.18013451316 %	0.918328876279 %	0.000118814838955 %	0.00020663450253 %	0.0 %
TComPicYuv::extendPicBorder	3380580	964020	920430	225	14692	47493	67	1493	5186	3380288	947835	867751	1.18536836447 %	0.00665566263777 %	3.29990182812 %	0.128128424719 %	0.00198190842991 %	0.354427021147 %
TComDataCU::setIntraDirSubParts	3292625	1712165	921935	180837	295812	29	8	0	0	3111780	1416353	921906	8.04285672104 %	5.49218328841 %	11.2311985118 %	0.000134981798548 %	0.000242967237387 %	0.0 %
TComLoopFilter::xSetEdgefilterMultiple	3279536	1657634	464148	128	5497	7397	72	0	79	3279336	1652137	456672	0.241089304499 %	0.00390299115485 %	0.607696737931 %	0.00279561395941 %	0.0021954325246 %	0.00372328542706 %
TComDataCU::getPartPosition	3192296	1584841	702045	269561	80466	32730	42	2	3	2922693	1504373	669312	6.98565953823 %	8.4441104459 %	4.94978761512 %	0.000857792276292 %	0.00131566746943 %	0.000218637920736 %
TComDataCU::setPredModeSubParts	3107880	1553940	906465	80588	27221	0	5	0	0	3027287	1526719	906465	1.93612575506 %	2.59302160959 %	1.10636257039 %	8.97942544248e-05 %	0.000160881372511 %	0.0 %
TComDataCU::setChromaQpAdjSubParts	3107880	1553940	906465	71009	670	0	6	0	0	3036865	1553270	906465	1.28727247258 %	2.28480507613 %	0.0272312891577 %	0.00010775310531 %	0.000193057647013 %	0.0 %
TEncEntropy::encodeMergeIndex	3091640	1545820	981183	63897	19212	0	6	0	0	3027737	1526608	981183	1.47916498699 %	2.06676715271 %	0.760268191213 %	0.000106787350611 %	0.000194071754797 %	0.0 %
TComPrediction::xDCPredFiltering	3034624	1047454	339390	70710	0	0	20	0	0	2963894	1047454	339390	1.59924260449 %	2.33010745318 %	0.0 %	0.000452338454106 %	0.000659060232833 %	0.0 %
TComDataCU::setTransformSkipSubParts	3021568	1354496	885632	52229	85704	573	6	0	0	2969333	1268792	885059	2.63234516019 %	1.72853961916 %	3.8514317039 %	0.000114031673438 %	0.000198572396848 %	0.0 %
TEncEntropy::encodeSkipFlag	2995727	1573671	707409	164862	241300	1278	7	2	0	2830858	1332369	706131	7.72133602764 %	5.50323844596 %	10.6343486419 %	0.000170557687632 %	0.000233666151822 %	8.76777666719e-05 %
TComDataCU::deriveLeftBottomIdxGeneral	2809097	1564354	390025	232965	140736	0	12	8	0	2576120	1423610	390025	7.84513242011 %	8.29323444509 %	7.20105977397 %	0.000419861462512 %	0.000427183539764 %	0.000409337185878 %
TComDataCU::deriveLeftRightTopIdxGeneral	2733102	1486751	390025	232687	226601	15207	19	8	2	2500396	1260142	374816	10.293005585 %	8.5136595707 %	12.8842227309 %	0.000629083893326 %	0.000695180787252 %	0.000532828638047 %
TComLoopFilter::xGetBoundaryStrengthSingle	2731742	1140002	571849	145	35333	17	78	856	0	2731519	1103813	571832	0.798790528295 %	0.00530796832205 %	2.06501617255 %	0.02101902672 %	0.00285532089048 %	0.0500043520143 %
TEncSearch::xSetIntraResultChromaQT	2719546	1227239	896254	32994	55207	1532	28	0	0	2686524	1172032	894722	1.85282422875 %	1.21321720611 %	2.67196548329 %	0.000578149380998 %	0.00102958361432 %	0.0 %
TEncCu::xCheckDQP	2719395	1553940	647475	212337	251024	75251	6	0	0	2507052	1302916	572224	10.9455963551 %	7.80824411312 %	14.8211491245 %	0.000121931145482 %	0.000220637310872 %	0.0 %
TEncBinCABACCounter::encodeBinEP	2684634	1342317	1342317	107605	0	0	8	0	0	2577021	1342317	1342317	2.00409068797 %	4.00818137593 %	0.0 %	0.000148996101517 %	0.000297992203034 %	0.0 %
TComYuv::copyToPicYuv	2664960	766176	966048	37440	35594	4025	18	1	0	2627502	730581	962023	1.75246248508 %	1.40489913545 %	2.28717533067 %	0.000432094722441 %	0.000675432276657 %	5.77292544151e-05 %
_int_malloc	2556527	437635	494244	1099	5970	18352	350	86	14485	2555078	431579	461407	0.728728250095 %	0.0429880067764 %	2.60999550371 %	0.427731175786 %	0.013690448018 %	1.56361501869 %
TEncSampleAdaptiveOffset::deriveOffsets	2496038	687117	496042	175	12069	4578	105	5	0	2495758	675043	491464	0.457219333458 %	0.00701111120904 %	1.4069960166 %	0.00298978282489 %	0.00420666672543 %	0.000422597469993 %
TComLoopFilter::xDeblockCU	2441146	674461	384230	136	10502	95	99	56	0	2440911	663903	384135	0.306671424984 %	0.00557115387609 %	1.00095306374 %	0.00442877768307 %	0.00405547230686 %	0.00528955096435 %
TComDataCU::isSkipped	2435215	2435215	0	79879	583672	0	3	146	0	2355333	1851397	0	0 %	0 %	0 %	0 %	0 %	0 %
TComLoopFilter::xEdgeFilterChroma	2424453	1028490	363431	195	12314	0	159	0	0	2424099	1016176	363431	0.327771858838 %	0.00804305136045 %	0.884676644723 %	0.00416625833841 %	0.00655818034006 %	0.0 %
TEncBinCABAC::encodeBin	2342077	862606	623544	40	16139	738	21	99	0	2342016	846368	622806	0.441901694962 %	0.00170788577831 %	1.135618881 %	0.00313461035618 %	0.000896640033611 %	0.00666150792316 %
TEncEntropy::encodeCoeff	2233189	975231	842602	125626	23276	0	12	1	0	2107551	951954	842602	3.6756650544 %	5.62540832863 %	1.28042564966 %	0.000320906674908 %	0.000537348159963 %	5.50105537747e-05 %
TEncEntropy::encodePartSize	2118690	1115100	669060	217444	43445	2629	8	1	1	1901238	1071654	666430	6.75193768656 %	10.2631342952 %	2.58239171375 %	0.000256223016514 %	0.000377591813809 %	0.000112097569725 %
TComTrQuant::xsetFlatScalingList	1997568	16128	789120	16	1664	99096	10	113	75355	1997542	14351	614669	3.59552678449 %	0.000800973984365 %	12.5129152758 %	2.69293453441 %	0.000500608740228 %	9.37201955174 %
TComDataCU::setCUTransquantBypassSubParts	1886400	943200	550200	29693	1407	0	2	0	0	1856705	941793	550200	0.920172791289 %	1.57405640373 %	0.0942145439936 %	5.91750991183e-05 %	0.000106022052587 %	0.0 %
TComDataCU::setCbfSubParts	1863625	969085	521815	62429	6505	0	4	0	0	1801192	962580	521815	2.05495561965 %	3.34986920652 %	0.436313636059 %	0.000119241919497 %	0.000214635455094 %	0.0 %
_int_free	1815125	523166	345096	792	13473	1137	183	9228	712	1814150	500465	343247	0.573976098118 %	0.0436333585841 %	1.68267182026 %	0.377247113443 %	0.0100819502789 %	1.14481573534 %
TComCUMvField::copyTo	1794368	914112	609408	37440	21393	25623	9	1	2	1756919	892718	583783	2.54547471162 %	2.08652851589 %	3.08601134216 %	0.000361675861271 %	0.000501569354781 %	0.000196912413359 %
TComCUMvField::compress	1753472	871808	612864	32	5778	15225	24	88	334	1753416	865942	597305	0.649600511898 %	0.00182495072633 %	1.41465589706 %	0.0137733220017 %	0.00136871304475 %	0.0284237865333 %
TEncSbac::codeMvd	1703320	666254	447168	129464	38262	0	21	42	0	1573835	627950	447168	5.95460997138 %	7.60068571965 %	3.43643290684 %	0.0022366265707 %	0.0012328863631 %	0.00377215467271 %
TComDataCU::setQPSubParts	1698696	849348	495453	136147	175239	4686	3	0	1	1562546	674109	490766	10.3851589142 %	8.01479487795 %	13.3793029601 %	0.000131427762209 %	0.000176606055468 %	7.43604444078e-05 %
TEncSearch::xSetIntraResultQT	1647852	746966	530438	108716	65218	47695	21	0	0	1539115	681748	482743	7.57639673246 %	6.59743714848 %	8.83925523953 %	0.000717885887594 %	0.00127438629197 %	0.0 %
TEncSearch::xTZ2PointSearch	1518604	610556	534602	149305	23565	14	100	4	0	1369199	586987	534588	6.49021947156 %	9.83172703351 %	2.05901718366 %	0.00390425270726 %	0.00658499516661 %	0.000349296778261 %
TComCUMvField::copyFrom	1503360	701568	601344	12480	30696	559	3	0	0	1490877	670872	600785	1.55847330551 %	0.830140485313 %	2.39885732881 %	0.000106903393541 %	0.000199553001277 %	0.0 %
TEncEntropy::encodePredInfo	1474734	640632	574008	119603	9	0	9	0	0	1355122	640623	574008	4.44757776345 %	8.1101405406 %	0.000740960284529 %	0.00033465036845 %	0.000610279548719 %	0.0 %
TEncSbac::codeMergeFlag	1465876	948508	431140	105529	55898	65	4	31	0	1360343	892579	431075	5.67529917161 %	7.19904002794 %	4.05632451176 %	0.00123000192583 %	0.000272874376823 %	0.00224694994665 %
TComTURecurse::TComTURecurse	1449198	563577	644088	117646	25113	9373	6	0	5	1331546	538464	634710	5.72600092666 %	8.11800733923 %	2.85559323157 %	0.0004140221005 %	0.0004140221005 %	0.0004140221005 %
TComOutputBitstream::write	1429357	363241	278035	64	21	2148	37	0	71	1429256	363220	275816	0.107841418542 %	0.00447753780196 %	0.338231900149 %	0.00521579632895 %	0.00258857654176 %	0.0110716758463 %
TEncEntropy::encodePredMode	1396965	767544	337440	132605	3308	0	8	0	0	1264352	764236	337440	5.43228499062 %	9.49236380296 %	0.299370850619 %	0.000319750722337 %	0.000572670038262 %	0.0 %
TEncSearch::xSetIntraResultChromaQT	1349320	529130	539000	45577	33317	1954	10	0	0	1303733	495813	537046	3.34435045192 %	3.37777547209 %	3.30212614569 %	0.000413659020869 %	0.000741114042629 %	0.0 %
TEncCu::xCopyYuv2Pic	1282512	516336	383088	62400	80820	0	25	0	0	1220087	435516	383088	6.56389554964 %	4.86545155133 %	8.98575088056 %	0.00114577146167 %	0.00194929949973 %	0.0 %
TEncSbac::codePredMode	1262341	730829	332195	123176	89815	0	4	3	0	1139161	641011	332195	9.15946528825 %	9.75774374753 %	8.44900961784 %	0.000301028010656 %	0.000316871590165 %	0.00028221375999 %
TEncEntropy::encodeCrossComponentPrediction	1189128	693658	396376	53443	26683	1531	6	0	0	1135679	666975	394845	3.5827641914 %	4.4943017068 %	2.58835962915 %	0.000263254652368 %	0.000504571417038 %	0.0 %
TEncSbac::codeIntraDirChroma	1187300	548176	429528	58499	57109	1950	25	2	0	1128776	491065	427578	5.42992068375 %	4.92706139981 %	6.04058078928 %	0.00124711085984 %	0.00210561778826 %	0.000204560889594 %
TComDataCU::setDepthSubParts	1155225	554508	369672	92418	5952	3119	4	0	0	1062803	548556	366553	4.88067500078 %	8.0 %	0.981518751758 %	0.000192362719143 %	0.000346252894458 %	0.0 %
TComYuv::copyFromPicYuv	1132608	283152	383088	20569	17776	34104	6	11	3	1112033	265365	348981	4.02752205856 %	1.8160740521 %	7.78698366955 %	0.00111182267762 %	0.000529750805221 %	0.00210134486071 %
TEncEntropy::encodeRefFrmIdxPU	1104024	662468	291314	34339	340	15634	4	0	0	1069681	662128	275680	2.444982666 %	3.11034905038 %	1.67480619261 %	0.000194381783317 %	0.000362310964254 %	0.0 %
TEncSbac::codeQtRootCbf	1082863	470810	470810	46685	46437	27639	1	0	0	1036177	424373	443171	5.96502909632 %	4.31125636392 %	7.86686773858 %	4.93953271033e-05 %	9.23477854539e-05 %	0.0 %
TEncCu::xCheckRDCostIntra	1059036	459228	548262	92995	116414	36337	65	0	12	965976	342814	511913	11.8917448897 %	8.78109903724 %	15.1615400649 %	0.00372606006409 %	0.00613765726566 %	0.00119107881964 %
TEncEntropy::encodeMergeFlag	1034736	603596	344912	0	0	0	0	0	0	1034736	603596	344912	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TEncEntropy::encodeMvdPU	1030100	616940	312670	36993	1	2640	4	0	0	993103	616939	310030	2.02244209602 %	3.5912047374 %	0.28409763234 %	0.000204111832873 %	0.000388311814387 %	0.0 %
TEncCu::xEncodeCU	980370	451384	319502	1006	11004	786	21	60	0	979343	440320	318716	0.730675583695 %	0.102614319084 %	1.52940901768 %	0.00462525181927 %	0.00214204841029 %	0.00778325199835 %
TEncSbac::codeInterDir	979438	444511	331211	55485	37501	0	4	30	0	923949	406980	331211	5.29786458215 %	5.66498338843 %	4.83433498083 %	0.00193714533148 %	0.000408397468752 %	0.00386736485494 %
TComCUMvField::create	957248	6032	239088	22	239	28423	16	0	28302	957210	5793	182363	2.38562569862 %	0.00229825499766 %	11.6930483029 %	2.35518576675 %	0.00167145818012 %	11.5461814621 %
TEncSbac::codeSplitFlag	844976	360976	226696	49437	40981	1034	7	3	0	795532	319992	225662	6.38342426053 %	5.85069871807 %	7.14939626186 %	0.000698008163903 %	0.00082842589612 %	0.000510488844117 %
_dl_lookup_symbol_x	830902	147970	54973	86	3887	181	15	3069	16	830801	141014	54776	0.401801043677 %	0.0103501977369 %	2.00450372765 %	0.299851525132 %	0.00180526704714 %	1.52013126839 %
TEncEntropy::encodeMVPIdxPU	744808	494672	231158	18494	18625	0	2	3	0	726312	476044	231158	2.52400658762 %	2.48305603592 %	2.56602785776 %	0.000339988494789 %	0.000268525579747 %	0.000413319923398 %
TEncSbac::codeQtRootCbfZero	727023	396558	264372	122362	56646	66093	4	0	0	604657	339912	198279	17.6591714561 %	16.8305541915 %	18.5706504471 %	0.000288194196778 %	0.000550188921121 %	0.0 %
TEncSearch::xSetIntraResultQT	709952	314048	237696	4390	23106	4969	20	0	0	705542	290942	232727	2.57312379527 %	0.618351663211 %	5.08841056722 %	0.00158516790098 %	0.00281709185973 %	0.0 %
TEncEntropy::encodeQtRootCbfZero	660930	396558	198279	0	12641	0	0	0	0	660930	383917	198279	1.00663578514 %	0.0 %	2.12511999085 %	0.0 %	0.0 %	0.0 %
TComLoopFilter::xDeblockCU	658560	142034	35960	32	6583	167	24	39	0	658504	135412	35793	0.810706780435 %	0.00485908649174 %	3.79226266054 %	0.00753089459856 %	0.0036443148688 %	0.0219108509276 %
TEncSbac::codeRefFrmIdx	615616	290308	151068	31514	47555	0	8	4	0	584094	242749	151068	7.4805674972 %	5.11910021832 %	10.7742604945 %	0.00113529714511 %	0.00129951138372 %	0.000906256796926 %
TEncSampleAdaptiveOffset::getDistortion	593982	185961	87351	148	1040	0	89	0	0	593745	184921	87351	0.136977772243 %	0.0249165799637 %	0.380517503805 %	0.0102618028027 %	0.0149836190322 %	0.0 %
TComDataCU::getCtxSplitFlag	592744	201568	219488	21648	30198	2907	16	73	2	571080	171297	216579	5.40076938252 %	3.65216687136 %	7.862374601 %	0.00897612941409 %	0.00269931032621 %	0.0178123575011 %
TComCUMvField::copyTo	575552	203136	270848	19711	18037	2568	6	0	0	555835	185099	268280	3.84131654369 %	3.42471227621 %	4.3471931542 %	0.000571681200073 %	0.00104247748249 %	0.0 %
TEncEntropy::encodeIPCMInfo	570768	321057	142692	34483	33745	0	3	0	0	536282	287312	142692	6.5951550337 %	6.04150898439 %	7.27656555594 %	0.000289990401318 %	0.000525607602388 %	0.0 %
TEncSbac::xWriteUnaryMaxSymbol	562470	259457	152446	37922	0	0	7	0	0	524541	259457	152446	3.89193871341 %	6.74204846481 %	0.0 %	0.000718410711298 %	0.00124451081835 %	0.0 %
do_lookup_x	560182	203023	95625	174	7689	169	44	1477	31	559964	193857	95425	0.93522583049 %	0.031061333638 %	2.63119123517 %	0.180710967246 %	0.00785459011536 %	0.504942273178 %
TEncCu::xCopyYuv2Tmp	558688	262912	213616	12480	43224	0	5	0	0	546203	219688	213616	5.38090601382 %	2.23380491437 %	9.0706107511 %	0.00048299098932 %	0.000894953891975 %	0.0 %
std::basic_streambuf<char,	520143	355549	331412	21	37572	262	21	910	84	520101	317067	331066	3.13601810614 %	0.00403735126686 %	5.50744510969 %	0.0840855468957 %	0.00403735126686 %	0.144695259265 %
TEncCu::xComputeQP	516336	216528	83280	65456	59129	0	8	1	0	450872	157398	83280	15.2650757709 %	12.6770165164 %	19.7222889316 %	0.00110274657413 %	0.00154937869914 %	0.000333546803287 %
malloc	512253	148749	82740	28	2106	663	17	0	5	512208	146643	82072	0.376071272027 %	0.00546604900313 %	1.19616914843 %	0.00295801501058 %	0.00331867260904 %	0.00215992984548 %
TEncEntropy::encodeSplitFlag	510264	268560	161136	16	21379	0	9	1	0	510239	247180	161136	2.27616068769 %	0.00313563175141 %	4.97537794161 %	0.00106387505851 %	0.00176379286017 %	0.00023272266905 %
TComDataCU::getAllowedChromaDir	492943	224546	136429	48883	10745	16812	5	0	0	444055	213801	119617	8.95167920105 %	9.91656236117 %	7.63404667913 %	0.000585536316133 %	0.00101431605683 %	0.0 %
std::basic_streambuf<char,	492731	340485	316881	187	253	36155	40	3	910	492504	340229	279816	3.18190552623 %	0.0379517424315 %	5.53846715528 %	0.0828625759392 %	0.00811801977144 %	0.138887621203 %
free	479488	148782	99215	176	1987	38	18	524	1	479294	146271	99176	0.302549193454 %	0.0367058195408 %	0.81654213559 %	0.0746407142415 %	0.00375400427122 %	0.211696109227 %
TEncSbac::codeMVPIdx	435560	196002	174224	36276	45694	0	4	32	0	399280	150276	174224	10.17267612 %	8.32858848379 %	12.342190986 %	0.00446768745051 %	0.000918357975939 %	0.00864336918531 %
TEncBinCABAC::testAndWriteOut	416014	160824	94366	0	1	1390	0	0	1	416014	160823	92975	0.207239527774 %	0.0 %	0.545084055018 %	0.000148986001275 %	0.0 %	0.000391864884988 %
TComLoopFilter::xSetEdgefilterPU	402408	126012	189560	79	203	0	44	5	0	402285	125804	189560	0.0392768600797 %	0.0196318164649 %	0.0643276336304 %	0.00682470263796 %	0.0109341762589 %	0.00158442447365 %
TComLoopFilter::xSetEdgefilterTU	391834	152918	180010	55	2531	588	34	52	0	391745	150335	179422	0.437936867551 %	0.0140365562968 %	0.936839196463 %	0.0118659642752 %	0.00867714389257 %	0.0156189926951 %
TComLoopFilter::xSetLoopfilterParam	385536	129204	118176	48	291	663	30	0	0	385458	128913	117513	0.158314847468 %	0.0124501992032 %	0.385641523163 %	0.00473996549305 %	0.00778137450199 %	0.0 %
TEncEntropy::encodeInterDirPU	366804	203780	101890	35673	17768	0	2	1	0	331129	186011	101890	7.94692434206 %	9.72535741159 %	5.81280465862 %	0.000446113901801 %	0.000545250324424 %	0.000327150194654 %
TEncEntropy::encodeIntraDirModeChroma	357984	208824	119328	12504	23442	23120	3	0	4	345477	185382	96204	8.60849744074 %	3.49289353714 %	14.1891562447 %	0.0010202059067 %	0.000838026280504 %	0.0012189473171 %
TEncSbac::codeSAOOffsetParam	333857	85314	75140	77	521	66	43	0	0	333737	84793	75074	0.134328388403 %	0.0230637668223 %	0.365836937689 %	0.00869897695985 %	0.0128797658878 %	0.0 %
initROM	329111	79859	35725	19	2	2776	19	0	49	329073	79857	32900	0.628970417927 %	0.0057731282151 %	2.40344684385 %	0.0152913794848 %	0.0057731282151 %	0.0423934108527 %
TComDataCU::initCtu	314544	119184	127344	4431	26492	3802	76	1282	833	310037	91410	122709	6.18904525622 %	1.40870593621 %	12.2882593458 %	0.390502466707 %	0.0241619614426 %	0.857914719626 %
TComLoopFilter::xSetEdgefilterTU	306176	126352	136568	0	152	443	0	4	0	306176	126196	136125	0.104551780367 %	0.0 %	0.22630457934 %	0.000702869111714 %	0.0 %	0.00152137532329 %
_dl_relocate_object	290000	102611	40802	52	5988	1991	52	3933	1063	289896	92690	37748	1.85296703145 %	0.0179310344828 %	5.56365183073 %	1.16470894966 %	0.0179310344828 %	3.48364513677 %
TEncBinCABAC::writeOut	285798	83642	62790	32	211	252	16	0	1	285750	83431	62537	0.11452236078 %	0.0111967193612 %	0.316187718531 %	0.00393309117831 %	0.00559835968061 %	0.000682910839161 %
ContextModel::init	283466	46460	18584	41	0	1624	10	0	236	283415	46460	16724	0.477748127744 %	0.0144638157663 %	2.49677141627 %	0.0705862098649 %	0.00352775994299 %	0.362831314187 %
TComDataCU::isLastSubCUOfCtu	254626	131012	40368	694	5125	0	12	5	0	253920	125882	40368	1.36594320268 %	0.272556612443 %	2.99043062201 %	0.00399055412365 %	0.00471279445147 %	0.00291749328977 %
TComSampleAdaptiveOffset::invertQuantOffsets	242656	99633	137707	35	16	2054	21	0	0	242600	99617	135653	0.438545321211 %	0.0144237109323 %	0.872166512177 %	0.00437503645864 %	0.00865422655941 %	0.0 %
TEncSampleAdaptiveOffset::deriveModeNewRDO	229201	98601	97642	178	2847	1784	108	2	0	228915	95752	95858	1.13034853001 %	0.0776610922291 %	2.35982939519 %	0.0258553417136 %	0.0471202132626 %	0.00101914463191 %
strcmp	227884	72350	2	18	1031	0	5	228	0	227861	71091	2	0.349391811775 %	0.00789875550719 %	1.42497788589 %	0.0776056169147 %	0.002194098752 %	0.31512605042 %
SAOOffset::reset	225144	12744	152928	23	0	9315	7	0	5672	225114	12744	137941	2.38935969868 %	0.0102156841843 %	5.62255541069 %	1.45311348563 %	0.0031091212735 %	3.42363223719 %
TEncSbac::xWriteEpExGolomb	213962	59202	48438	11367	0	0	9	0	0	202586	59202	48438	3.5344929447 %	5.31262560642 %	0.0 %	0.00279849005914 %	0.00420635439938 %	0.0 %
malloc_consolidate	198437	69232	45514	282	10290	156	58	11	34	198097	58931	45324	3.42547328559 %	0.142110594294 %	9.10358531016 %	0.0328881197255 %	0.0292284201031 %	0.0392170533178 %
TComDataCU::getIntraSizeIdx	197562	32802	0	9372	441	0	5	0	0	188185	32361	0	0 %	0 %	0 %	0 %	0 %	0 %
__memcmp_ssse3	194730	42612	4954	470	659	0	31	0	0	194229	41953	4954	0.465958992307 %	0.241359831562 %	1.38544338393 %	0.0127942681679 %	0.0159194782519 %	0.0 %
TEncBinCABAC::encodeBinsEP	189863	73557	52905	28	0	2	17	0	0	189818	73557	52903	0.00948391685766 %	0.0147474758115 %	0.00158150274391 %	0.00537421955268 %	0.00895382459984 %	0.0 %
TEncSbac::codeSaoMaxUvlc	186789	87155	52755	25	0	0	14	0	0	186750	87155	52755	0.00765230380258 %	0.0133840857866 %	0.0 %	0.00428529012945 %	0.00749508804052 %	0.0 %
std::basic_filebuf<char,	185912	66244	43800	22	198	4	20	20	0	185870	66026	43796	0.075686926435 %	0.0118335556607 %	0.183562938461 %	0.0135155225777 %	0.0107577778734 %	0.0181745483625 %
std::ostream::write	178158	89079	50349	50	26	2	32	14	0	178076	89039	50347	0.0245602765865 %	0.0280649760325 %	0.0200820495166 %	0.0144842656792 %	0.0179615846608 %	0.0100410247583 %
TEncCu::xCompressCU	174021	78394	62873	13019	45021	4249	195	17	0	160807	33356	58624	19.7562228819 %	7.48128099482 %	34.8772183171 %	0.067240110629 %	0.112055441585 %	0.0120339498963 %
operator	170532	47370	47370	74	523	131	9	5	6	170449	46842	47233	0.274435296601 %	0.0433936152746 %	0.690310322989 %	0.00753943122531 %	0.00527760185772 %	0.011610724087 %
TEncCu::finishCU	170022	87094	41664	696	3726	11	6	4	0	169320	83364	41653	1.48370038155 %	0.409358788863 %	2.90234393203 %	0.00334694423991 %	0.0035289550764 %	0.00310660308486 %
std::istream::read	157440	69120	57600	14	93	8	12	7	4	157414	69020	57588	0.0404701576577 %	0.00889227642276 %	0.0797032828283 %	0.00809403153153 %	0.00762195121951 %	0.00868055555556 %
