BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::getPartIndexAndSize	37417442	16802074	5886040	123686	649175	57135	14	1	10	37293742	16152898	5828895	1.38089730008 %	0.330557070149 %	3.11312786951 %	4.15934926215e-05 %	3.74157057556e-05 %	4.84835363574e-05 %
TComDataCU::xGetColMVP	36414348	16146098	5356352	353688	3367947	0	12	3084	0	36060648	12775067	5356352	6.42583003294 %	0.971287471631 %	15.6630849043 %	0.00534559938897 %	3.29540432799e-05 %	0.0143425516627 %
TEncSearch::xCheckBestMVP	35916264	13915906	7604418	337345	556669	0	21	0	0	35578898	13359237	7604418	1.55652351773 %	0.939254149596 %	2.5867129138 %	3.65620604065e-05 %	5.84693330019e-05 %	0.0 %
QpParam::QpParam	35249202	8978960	6124848	821245	601877	0	7	1	0	34427950	8377082	6124848	2.82628982855 %	2.32982579294 %	3.98493545469 %	1.58878287514e-05 %	1.98586055934e-05 %	6.62084687517e-06 %
TEncBinCABAC::resetBits	34611204	8652801	20189869	92040	28112	0	2	0	0	34519162	8624689	20189869	0.189353293071 %	0.265925450036 %	0.0974667047122 %	3.15189581648e-06 %	5.77847566355e-06 %	0.0 %
TEncEntropy::encodeCoeffNxN	34144530	18870762	9612432	540079	57369	692842	8	2	37	33604443	18813391	8919553	2.06025369851 %	1.58174384008 %	2.63387245124 %	7.50466358956e-05 %	2.34298143802e-05 %	0.000136922846504 %
TEncSearch::xTZSearchHelp	33350993	14099926	10480326	516802	4030	1476	7	0	5	32834184	14095896	10478845	0.901599818889 %	1.54958504534 %	0.0224000958168 %	2.07142104403e-05 %	2.09888803011e-05 %	2.03415327068e-05 %
TEncSearch::encodeResAndCalcRdInterCU	33089974	11913358	12251097	1484951	976301	309287	57	4	0	31604966	10937053	11941810	4.83899507582 %	4.48761609785 %	5.32016136925 %	0.000106541975993 %	0.00017225761495 %	1.65532390447e-05 %
partialButterflyInverse4	32591300	16854358	4842136	333366	13805	285732	23	2	6	32257911	16840551	4556398	1.16582928383 %	1.02286806602 %	1.38057789429 %	5.7103075509e-05 %	7.05709805991e-05 %	3.687231679e-05 %
TComRdCost::xGetSSE64	31973648	14123228	13895812	26419	445284	8680	90	0	23	31947139	13677944	13887109	0.80073591635 %	0.0826274186793 %	1.62019826518 %	0.000188356287686 %	0.000281481800263 %	8.2087037957e-05 %
fastInverseDst	30811500	15268810	3971260	229771	34235	190077	26	2	0	30581703	15234573	3781183	0.907230282686 %	0.745731301624 %	1.16585854417 %	5.59423011106e-05 %	8.43840773737e-05 %	1.03949725755e-05 %
TComDataCU::getInterMergeCandidates	30132806	10403519	10253640	2127581	424420	172780	85	113	3	28005140	9978986	10080857	5.36480188557 %	7.06067997783 %	2.89100742266 %	0.000395747467044 %	0.000282084582498 %	0.000561548662137 %
TEncEntropy::estimateBit	29697816	13611499	9899272	76799	416470	73	4	1	0	29621013	13195028	9899199	0.927184929756 %	0.258601507936 %	1.77171135732 %	9.39697947626e-06 %	1.3469003916e-05 %	4.25336965768e-06 %
TEncSbac::load	29394096	9798032	12247540	63868	3526	1357	4	0	0	29330224	9794506	12246183	0.133653661995 %	0.217281728957 %	0.0221495727124 %	7.77609995461e-06 %	1.36081749206e-05 %	0.0 %
TEncSbac::xWriteCoefRemainExGolomb	27852353	11416272	7309582	183362	0	0	16	0	0	27668975	11416272	7309582	0.393664788342 %	0.658335760717 %	0.0 %	3.43508284894e-05 %	5.74457748686e-05 %	0.0 %
TComYuv::copyToPartComponent	27654424	9888976	6956992	144332	115530	5568	18	7	0	27510074	9773439	6951424	0.596466655844 %	0.521912877303 %	0.718854505719 %	5.61792803982e-05 %	6.50890432576e-05 %	4.15529698264e-05 %
TComTU::GetEquivalentLog2TrSize	26761273	12164215	2432843	372006	8460	0	2	0	0	26389265	12155755	2432843	0.9199259032 %	1.39009082266 %	0.0579568841886 %	4.8357850804e-06 %	7.47348603334e-06 %	0.0 %
TEncSearch::xEncodeResidualQT	26493913	12011693	8914560	535176	224900	184243	14	0	31	25958723	11786793	8730286	1.9913869555 %	2.01999606476 %	1.95516607775 %	9.48963358753e-05 %	5.28423264619e-05 %	0.00014813927749 %
TEncSearch::xLoadIntraResultQT	26391547	9732807	5209330	626078	164182	4106	61	0	0	25765408	9568625	5205224	1.92183692119 %	2.37226715054 %	1.12626460325 %	0.000147579393117 %	0.000231134612912 %	0.0 %
TComRdCost::setDistParam	25792701	10957048	8611105	57996	235587	129893	6	2	0	25734699	10721459	8481212	0.933571488755 %	0.224854310528 %	1.86772865073 %	1.76363522609e-05 %	2.32623950473e-05 %	1.02206886874e-05 %
TComDataCU::getCtxQtCbf	25447644	13230264	0	379533	34488	0	2	0	0	25068109	13195776	0	0 %	0 %	0 %	0 %	0 %	0 %
TComDataCU::getPUAboveRightAdi	25408232	12594443	5349261	363301	383949	1573	20	0	6	25044911	12210494	5347682	1.72731155536 %	1.42985548935 %	2.14850846849 %	5.99742535143e-05 %	7.87146464972e-05 %	3.34379122616e-05 %
TComTrQuant::getSigCoeffGroupCtxInc	25404256	8511366	1907334	53914	2090	0	9	0	0	25350333	8509276	1907334	0.156335507321 %	0.212224282419 %	0.0200600842716 %	2.51235548513e-05 %	3.54271347289e-05 %	0.0 %
TComPrediction::xPredInterBi	24583377	9413112	7602745	317651	91622	46122	9	0	0	24265717	9321490	7556623	1.09471967681 %	1.29213736583 %	0.809503747005 %	2.16350137601e-05 %	3.66101044621e-05 %	0.0 %
TEncSearch::xGetInterPredictionError	24542784	7669620	10956600	257475	145947	45483	16	0	0	24285293	7523673	10911117	1.03987805695 %	1.04908636282 %	1.02774475981 %	3.70636301917e-05 %	6.5192278105e-05 %	0.0 %
TComYuv::copyPartToPartYuv	24451968	5348868	6877116	149086	33326	0	3	0	0	24302879	5315542	6877116	0.497334202302 %	0.609709615193 %	0.27258337652 %	8.17930074176e-06 %	1.22689511126e-05 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	24356892	7812588	13940108	761827	875661	17597	12	7	0	23595053	6936920	13922511	3.58945952846 %	3.12776769713 %	4.10642432552 %	4.12061803719e-05 %	4.92673695807e-05 %	3.21799192155e-05 %
TComPrediction::filteringIntraReferenceSamples	24096930	5961526	1597179	493235	151856	17060	8	2	9	23603687	5809668	1580110	2.09173185122 %	2.04687900077 %	2.23472142384 %	6.00209093894e-05 %	3.31992498629e-05 %	0.000145527573837 %
TComCUMvField::setAllMvField	23103392	9366240	11863904	203814	16671	0	3	3	0	22899575	9349566	11863904	0.497332312947 %	0.882182148838 %	0.0785251385954 %	1.35337727178e-05 %	1.29851062563e-05 %	1.41308509259e-05 %
TEncSearch::xUpdateCandList	22978092	6006399	3106997	33638	24112	964	6	0	0	22944448	5982287	3106033	0.182958172585 %	0.146391615109 %	0.275155386642 %	1.86965465733e-05 %	2.61118286061e-05 %	0.0 %
TComDataCU::getPUBelowLeftAdi	22875612	11727265	5163322	303956	400094	595	16	0	1	22571640	11327171	5162726	1.77196970724 %	1.32873384983 %	2.3722621363 %	4.27498740828e-05 %	6.99434839164e-05 %	5.92045735296e-06 %
TComRdCost::xGetSAD	21903104	6061984	151200	4401	75815	1138	6	0	0	21898697	5986169	150062	0.289348295195 %	0.0200930425204 %	1.23854371607 %	2.13399435943e-05 %	2.73933776692e-05 %	0.0 %
TEncBinCABACCounter::encodeBinsEP	21468634	7806776	5855082	184568	0	0	1	0	0	21284065	7806776	5855082	0.52537835223 %	0.859710030922 %	0.0 %	2.84653001729e-06 %	4.6579582101e-06 %	0.0 %
TEncEntropy::encodeQtCbf	21272888	12155936	7597460	192698	1166	46186	2	0	11	21080188	12154770	7551263	0.585112704821 %	0.905838455033 %	0.239715743055 %	3.16870033854e-05 %	9.40163836711e-06 %	5.56866272513e-05 %
TEncSbac::getNumberOfWrittenBits	20036136	12522585	5009034	0	0	483	0	0	0	20036136	12522585	5008551	0.00128567703873 %	0.0 %	0.00275502222584 %	0.0 %	0.0 %	0.0 %
TComDataCU::setMVPIdxSubParts	19171696	8816413	5060273	192947	1010286	0	21	1	0	18978728	7806126	5060273	3.64082271864 %	1.00641591646 %	7.28045586677 %	6.65690683435e-05 %	0.00010953647502 %	7.20633154054e-06 %
TEncSearch::xModeBitsIntra	18886770	10142895	7344855	39058	150160	0	9	0	0	18847703	9992735	7344855	0.520193805994 %	0.206800845248 %	0.8586582036 %	2.47425945415e-05 %	4.76524043021e-05 %	0.0 %
TComDataCU::xAddMVPCandOrder	18877514	6013094	4406906	352286	493362	1811	12	1	0	18525216	5519731	4405095	2.89259696232 %	1.86616733538 %	4.75214011516 %	4.43723655188e-05 %	6.3567692229e-05 %	9.59692898273e-06 %
TComDataCU::setMVPNumSubParts	18373868	8450834	4856856	98018	186051	0	21	1	0	18275829	8264782	4856856	0.896638353455 %	0.533464156812 %	1.39807134071 %	6.94410293837e-05 %	0.000114292755341 %	7.51445217014e-06 %
TComTU::useDST	18164787	11018639	2182438	90735	796	0	2	0	0	18074050	11017843	2182438	0.291817244378 %	0.499510398883 %	0.00602981105254 %	6.37635870639e-06 %	1.10103135258e-05 %	0.0 %
TComDataCU::getPUAboveRight	18058632	8910746	3290784	342165	608469	522	10	14	11	17716457	8302263	3290251	3.14326142735 %	1.89474485111 %	4.99110357472 %	0.000115663624008 %	5.53751801355e-05 %	0.000204892337272 %
TComDataCU::getPUAboveLeft	17759071	8006816	3937645	776624	215904	174135	22	1	17	16982425	7790911	3763493	3.92769115808 %	4.37311163405 %	3.26543826465 %	0.000134664120078 %	0.000123880353877 %	0.000150697465545 %
TComPrediction::motionCompensation	17370898	5040400	7651658	405806	60803	2035	22	0	0	16965070	4979597	7649623	1.55887531486 %	2.33612562805 %	0.495097012636 %	7.3179763161e-05 %	0.00012664860504 %	0.0 %
TEncSearch::xPatternSearchFracDIF	17003868	5974332	7506212	372793	182737	86375	7	0	0	16631068	5791595	7419837	2.10568273385 %	2.19240116425 %	1.99629925914 %	2.29625554201e-05 %	4.11671038613e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	16447546	5895110	5898242	618289	159295	35791	103	0	58	15829154	5735815	5862393	2.8801315029 %	3.75915653314 %	1.65420314767 %	0.000570095186067 %	0.000626233238685 %	0.000491802500256 %
TComDataCU::setTrIdxSubParts	16251072	8125536	4739896	895483	342934	0	4	0	0	15355585	7782602	4739896	4.25331626352 %	5.51030110506 %	2.66554593736 %	1.37379130407e-05 %	2.46137608645e-05 %	0.0 %
TEncEntropy::encodeQtCbfZero	15945036	9301271	5315012	82130	277755	0	2	1	0	15862904	9023515	5315012	1.17758333664 %	0.515081935218 %	1.90031213818 %	9.81633024412e-06 %	1.25430886453e-05 %	6.8416847156e-06 %
TEncSearch::xMergeEstimation	15218960	6423344	6177704	377455	144731	13465	25	0	0	14841480	6278613	6164239	1.92541641253 %	2.48016290206 %	1.25541939051 %	8.9863381779e-05 %	0.000164268780521 %	0.0 %
isLeftAvailable	15099590	5628113	4464188	468931	57215	49	6	12	1	14630653	5570886	4464138	2.08874752594 %	3.10558763516 %	0.567402815275 %	7.54210948277e-05 %	3.97361782671e-05 %	0.000128811061026 %
TEncSearch::xSetSearchRange	14083308	4694436	5998446	137627	4051	6537	4	0	0	13945677	4690385	5991909	0.598215464121 %	0.977234893961 %	0.0990191418927 %	1.61445323111e-05 %	2.84024179546e-05 %	0.0 %
TComTrQuant::invTransformNxN	14063572	6850358	5228099	796636	92941	132706	20	0	0	13266916	6757417	5095393	3.91049600626 %	5.66453529729 %	1.86817736736 %	7.65051557398e-05 %	0.000142211381291 %	0.0 %
TComDataCU::xGetDistScaleFactor	13470246	2734564	781304	91829	0	0	4	0	0	13378413	2734564	781304	0.540612172978 %	0.681717319788 %	0.0 %	2.35486468535e-05 %	2.96950775806e-05 %	0.0 %
TComCUMvField::setAllMvd	13278752	4142931	2495519	129993	72093	133508	21	1	0	13148738	4070837	2362011	1.6849455059 %	0.978954949983 %	3.09712357553 %	0.000110457282102 %	0.000158147392165 %	1.5063757353e-05 %
TEncSbac::codeTransformSkipFlags	13277712	7495441	2161194	391847	133829	134299	8	14	5	12885857	7361598	2026890	2.8776707704 %	2.95116357397 %	2.77661939174 %	0.000117727354522 %	6.02513445088e-05 %	0.000196755909279 %
isAboveAvailable	13106436	4365558	4610882	597997	3473	61932	8	1	6	12508431	4362084	4548944	3.00414674248 %	4.56262099018 %	0.72862961263 %	6.79259350096e-05 %	6.10387141096e-05 %	7.79819171075e-05 %
TComDataCU::deriveRightBottomIdx	13021386	6418568	1824872	198642	254568	0	8	2	0	12822736	6163998	1824872	2.13126596945 %	1.52550581021 %	3.08812825714 %	4.70260137562e-05 %	6.14373923022e-05 %	2.42617159826e-05 %
isBelowLeftAvailable	12964763	4943451	4041016	469061	0	0	6	0	0	12495696	4943451	4041016	2.13702713034 %	3.61796818037 %	0.0 %	2.7335810869e-05 %	4.62792879438e-05 %	0.0 %
TEncSearch::xEncSubdivCbfQT	12555529	5136816	3759997	827091	88621	7002	43	0	0	11728395	5048195	3752995	4.30122734385 %	6.58746437526 %	1.07480060557 %	0.000200444315124 %	0.000342478600464 %	0.0 %
isAboveRightAvailable	12310794	4365558	4157571	681810	0	0	10	0	0	11628974	4365558	4157571	3.27259537246 %	5.53831052652 %	0.0 %	4.79986414465e-05 %	8.12295291433e-05 %	0.0 %
TComDataCU::initSubCU	12273120	4679040	5209200	163678	109811	100496	32	78	154	12109410	4569151	5108550	1.68755437392 %	1.33362991644 %	2.12683955891 %	0.00119126263009 %	0.000260732397304 %	0.00234622137003 %
TComPrediction::xCheckIdenticalMotion	12159576	7188328	930324	190792	408052	0	4	2	0	11968780	6780274	930324	2.95313771992 %	1.56906786881 %	5.02610531896 %	2.95883841527e-05 %	3.28958838696e-05 %	2.46346314634e-05 %
TEncEntropy::xEncodeTransform	11822832	4885773	2571411	58326	39612	26736	39	12	77	11764467	4846149	2544598	0.646648840955 %	0.49333357693 %	0.889719229135 %	0.000663899863984 %	0.000329870203687 %	0.00119348000532 %
TEncSbac::loadIntraDirMode	11541915	5596080	3847305	24043	104095	0	7	39	0	11517865	5491946	3847305	0.610608378246 %	0.208310319388 %	1.10230600574 %	0.000219201059789 %	6.06485145663e-05 %	0.000412987503951 %
TComYuv::copyToPicComponent	11527376	4754912	3007460	92269	137473	6064	15	243	11	11435092	4617196	3001385	1.22244209722 %	0.800433680657 %	1.84913838193 %	0.00139452314255 %	0.000130125017177 %	0.0032721956639 %
TEncSearch::xEncCoeffQT	11423090	5395887	3526866	696390	53097	208	19	0	0	10726681	5342790	3526658	3.68475761855 %	6.09633645537 %	0.597405307532 %	9.33851696388e-05 %	0.000166329775919 %	0.0 %
TEncSearch::xGetIntraBitsQT	10690480	4832900	5256300	420276	151904	6261	18	0	0	10270186	4680996	5250039	2.78368579304 %	3.93131084853 %	1.56766641557 %	8.66230856298e-05 %	0.000168374104811 %	0.0 %
TComRdCost::setDistParam	10416784	5208392	3982888	298386	285507	115722	7	2	0	10118391	4922883	3867166	3.56799631009 %	2.86447333457 %	4.36532234901 %	4.58994829882e-05 %	6.71992430677e-05 %	2.17597548981e-05 %
TEncCu::xCheckRDCostMerge2Nx2N	10085275	3467090	5159783	334273	433738	38160	38	6	3	9750964	3033346	5121620	4.30827609957 %	3.31446589211 %	5.47009327714 %	0.000251173729494 %	0.00037678694929 %	0.000104325170893 %
TComYuv::copyPartToPartComponentMxN	10032992	4097408	2888864	45822	18750	893	6	1	0	9987164	4078657	2887971	0.384652356295 %	0.456713211772 %	0.281165691802 %	4.1129863195e-05 %	5.98026989357e-05 %	1.43137856642e-05 %
TComDataCU::deriveLeftRightTopIdx	9917132	5227492	1770728	212483	599465	29396	12	1	10	9704637	4628026	1741322	4.97384860806 %	2.14258517483 %	8.98601358631 %	0.000135971158034 %	0.000121002725385 %	0.00015718282649 %
TEncSbac::store	9354096	3118032	3897540	5089	219	67574	0	0	8	9349007	3117813	3829958	0.445225889737 %	0.0544039744728 %	0.966321776756 %	4.88708750843e-05 %	0.0 %	0.000114032041863 %
TEncSearch::xSetResidualQTData	9220464	3523504	1856416	22896	70540	15596	12	1	34	9197556	3452963	1840786	0.746774879346 %	0.248317221346 %	1.60106469985 %	0.000321909341563 %	0.000130145294206 %	0.000650567294681 %
TComDataCU::deriveLeftBottomIdx	9080352	4444988	1293528	100988	223289	0	7	2	0	8979357	4221697	1293528	2.18827106092 %	1.11215952862 %	3.89105824572 %	6.07333839535e-05 %	7.70895225207e-05 %	3.48522161479e-05 %
xITrMxN	8925935	2405452	2725095	1221360	7863	162314	39	0	0	7704536	2397589	2562781	9.89961072763 %	13.6832723967 %	3.31693677107 %	0.000277452068021 %	0.0004369290164 %	0.0 %
TComBitCounter::resetBits	8652801	5768534	2884267	114385	0	0	2	0	0	8538414	5768534	2884267	0.660970938775 %	1.32194187755 %	0.0 %	1.15569513271e-05 %	2.31139026542e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	8597336	3054593	3141498	356702	106214	82504	52	0	23	8240582	2948379	3058971	3.6869077057 %	4.14898289424 %	3.04575901161 %	0.000506981918388 %	0.000604838522072 %	0.00037120177867 %
TEncGOP::xCalculateAddPSNR	8269382	3006085	5782	209	98249	88	90	577	1	8269083	2907259	5693	0.873538027571 %	0.00252739563851 %	3.26498480843 %	0.00592133016477 %	0.00108835218883 %	0.019190754439 %
TEncSearch::xStoreIntraResultQT	8034972	3878952	2147277	271023	86857	0	21	2	0	7763928	3792093	2147277	2.54515954932 %	3.37304224582 %	1.44131595397 %	0.000163570665123 %	0.000261357475795 %	3.31882508945e-05 %
TEncSearch::xEncSubdivCbfQT	8028322	3297095	1845488	20215	4857	14515	0	0	3	8008107	3292238	1830970	0.30056400832 %	0.251796078932 %	0.376697857866 %	2.27774780852e-05 %	0.0 %	5.83364429898e-05 %
TEncSearch::xRecurIntraCodingQT	7929267	2891485	2330236	358848	122833	80441	96	0	16	7570323	2768652	2249779	4.27437086856 %	4.52561377994 %	3.89285448227 %	0.000851647039751 %	0.00121070459602 %	0.000306412387793 %
TEncSearch::xEncCoeffQT	7666160	3938442	1988122	37490	27698	0	0	0	0	7628670	3910744	1988122	0.479580104768 %	0.489032318658 %	0.46735342772 %	0.0 %	0.0 %	0.0 %
TComRdCost::setDistParam	7561125	3436875	2978625	65164	114335	0	6	2	0	7495955	3322538	2978625	1.28428000322 %	0.861829423532 %	1.78216818642 %	5.72384248701e-05 %	7.93532708426e-05 %	3.11744992596e-05 %
TComBitCounter::getNumberOfWrittenBits	7513551	7513551	0	2019	0	0	0	0	0	7511532	7513551	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xEncIntraHeader	7427953	2884750	1951632	816702	91781	1822	37	0	1	6611214	2792969	1949809	7.42237553035 %	10.9949807168 %	1.93539302727 %	0.00030984150384 %	0.000498118391433 %	2.06766132204e-05 %
TComTrQuant::xITransformSkip	7218873	2443743	1292094	205229	0	2288	18	0	0	7013626	2443743	1289806	1.89431760403 %	2.84295069327 %	0.0612446420976 %	0.000164312884595 %	0.000249346400747 %	0.0 %
TEncBinCABAC::getTEncBinCABAC	7157542	7157542	0	59243	0	0	2	0	0	7098297	7157542	0	0 %	0 %	0 %	0 %	0 %	0 %
TComPrediction::xWeightedAverage	7040208	2364850	1919051	142448	430	3	4	0	0	6897756	2364420	1919048	1.26174165226 %	2.02334931013 %	0.0101076098631 %	3.53228673444e-05 %	5.68165031488e-05 %	0.0 %
TComDataCU::hasEqualMotion	6799568	3996735	647691	200302	192774	0	6	138	0	6599260	3803823	647691	3.43477985046 %	2.9458047923 %	4.15065284709 %	0.00125830195297 %	8.82409000101e-05 %	0.00297130366594 %
TComTU::isNonTransformedResidualRotated	6708120	4695684	670812	262128	0	0	2	0	0	6445990	4695684	670812	2.1709013355 %	3.90762240389 %	0.0 %	1.65636737433e-05 %	2.9814612738e-05 %	0.0 %
TComPrediction::UseDPCMForFirstPassIntraEstimation	6645345	4197060	699510	16193	9113	0	6	0	0	6629146	4187947	699510	0.219253044231 %	0.24367433143 %	0.186109868745 %	5.19844410568e-05 %	9.0288766046e-05 %	0.0 %
TComTU::TComTU	6583000	2633200	2699030	403489	95860	137198	25	41	48	6179486	2537299	2561784	5.34229721122 %	6.12925717758 %	4.37074169719 %	0.000956758702937 %	0.000379766064105 %	0.00166909529409 %
TComDataCU::CUIsFromSameSliceAndTile	6573600	4125351	595962	67882	262653	0	6	2	0	6505712	3862696	595962	2.92640589618 %	1.03264573445 %	5.5631346619 %	7.08283454684e-05 %	9.12741876597e-05 %	4.2361097432e-05 %
TEncEntropy::encodeIntraDirModeLuma	6539988	3737136	2335710	25441	68076	0	2	1	0	6514545	3669059	2335710	0.741443199839 %	0.389006829982 %	1.12099005969 %	2.37852967858e-05 %	3.05810958675e-05 %	1.64667439286e-05 %
TComDataCU::setTransformSkipSubParts	6372775	3313843	1784377	227371	81421	0	3	0	0	6145401	3232422	1784377	2.69193736027 %	3.56784917089 %	1.597047597 %	2.61529187311e-05 %	4.7075253716e-05 %	0.0 %
TComLoopFilter::xEdgeFilterLuma	6361474	2469480	1012763	225	25947	0	124	26	0	6361125	2443507	1012763	0.265875177029 %	0.00353691612982 %	0.745123186406 %	0.00152381463222 %	0.00194923377821 %	0.000746645193917 %
TComDataCU::copyPartFrom	6107400	2568240	2317680	163800	109329	34943	42	0	0	5943558	2458911	2282737	2.80235634003 %	2.68199233716 %	2.95281134362 %	0.000382050190479 %	0.000687690342863 %	0.0 %
TComDataCU::copyToPic	6051760	2729640	2232380	156000	157390	13211	40	6	0	5895720	2572244	2219169	2.96538518111 %	2.57776250215 %	3.43813608168 %	0.000417658605856 %	0.000660964744141 %	0.000120918496902 %
TComPattern::initPattern	5514768	2144632	2451008	97377	0	180	2	0	0	5417389	2144632	2450828	0.964916549362 %	1.7657497106 %	0.00391675588166 %	1.97815953619e-05 %	3.62662581635e-05 %	0.0 %
TEncCu::xCompressCU	5436453	2608483	1859407	582064	526041	46715	68	5	2	4854321	2082437	1812690	11.6597335129 %	10.7066868784 %	12.8193845417 %	0.000757243564767 %	0.00125081555934 %	0.000156673508077 %
TVideoIOYuv::read	5357158	809624	762829	68	148	49206	64	0	15307	5357026	809476	698316	0.713200207053 %	0.00126932974536 %	3.13866296799 %	0.221816202959 %	0.00119466328975 %	0.97344721909 %
TVideoIOYuv::write	5351605	803550	762495	51	48924	48	46	30143	12	5351508	724483	762435	0.708665515023 %	0.000952985132498 %	3.12711320556 %	0.436578896012 %	0.000859555217547 %	1.92555130919 %
TComDataCU::setInterDirSubParts	5268322	2375143	1364899	254152	93170	0	24	1	0	5014146	2281972	1364899	3.85555024198 %	4.82415463595 %	2.49114849512 %	0.000277519869313 %	0.000455553020487 %	2.67376676519e-05 %
TEncSearch::xCopyAMVPInfo	5022540	2232240	1116120	43005	143230	320820	1	0	0	4979534	2089010	795300	6.05735345064 %	0.856240069765 %	13.859023522 %	1.19461467704e-05 %	1.99102446173e-05 %	0.0 %
TComDataCU::isLosslessCoded	4922848	3516320	0	808307	27617	0	3	0	0	4114538	3488703	0	0 %	0 %	0 %	0 %	0 %	0 %
0x08073ad9	4867006	4867006	0	72854	0	0	2	0	0	4794150	4867006	0	0 %	0 %	0 %	0 %	0 %	0 %
TComYuv::copyFromPicComponent	4674200	1817630	1265900	53985	80018	13202	12	283	11	4620203	1737329	1252687	1.89752672496 %	1.15495699799 %	3.02315852286 %	0.00394445282318 %	0.000256728424115 %	0.00953452698693 %
TComDataCU::xDeriveCenterIdx	4567064	1886396	1290692	89613	31857	6131	3	9	0	4477448	1854530	1284561	1.64770784458 %	1.96215774511 %	1.19568611257 %	0.000154955636201 %	6.56877153462e-05 %	0.000283278272431 %
TEncSbac::codeMergeIndex	4556176	1759568	1001322	37550	82488	0	3	45	0	4518623	1677035	1001322	1.64052094104 %	0.82415604665 %	2.98773221679 %	0.000656000642881 %	6.58446908109e-05 %	0.00162990919595 %
TComTrQuant::invRdpcmNxN	4529709	2348738	1006602	483205	46790	2842	5	0	0	4046499	2301948	1003760	6.75756105003 %	10.6674623028 %	1.47919435884 %	6.34111468426e-05 %	0.000110382366726 %	0.0 %
TEncSearch::setWpScalingDistParam	4436329	1871779	899305	80436	168824	147862	4	0	0	4355889	1702955	751443	5.5099104214 %	1.81312071309 %	11.4282353043 %	5.54984153121e-05 %	9.01646383756e-05 %	0.0 %
isAboveLeftAvailable	4430513	1541048	1541048	441608	117173	175878	6	0	15	3988899	1423875	1365155	9.77901285692 %	9.96742363695 %	9.50817236063 %	0.000279530054073 %	0.000135424498247 %	0.000486681790574 %
TEncSbac::codeTransformSubdivFlag	4405824	2478276	1376820	115544	17376	89418	4	0	10	4290276	2460900	1287392	2.69144356803 %	2.62252872561 %	2.77020338793 %	0.000169472649535 %	9.0788919394e-05 %	0.000259396912554 %
TComSampleAdaptiveOffset::offsetBlock	4381484	1500154	359625	73	14418	13648	73	5	12	4381338	1485731	345965	0.450854258185 %	0.00166610216995 %	1.50910403871 %	0.00144201582276 %	0.00166610216995 %	0.000914087103898 %
TComDataCU::getCtxSkipFlag	4124412	1011306	2017062	148790	252	71622	3	0	15	3975619	1011054	1945425	3.08501030369 %	3.60754454211 %	2.37335753119 %	0.000251650407254 %	7.27376411474e-05 %	0.00049531628917 %
TEncSearch::xPatternSearchFast	3988378	1724704	1724704	258092	152930	107794	6	0	0	3730280	1571774	1616910	6.97540908007 %	6.47110178624 %	7.55851438856 %	8.0669166873e-05 %	0.000150437094979 %	0.0 %
TEncEntropy::xEncodeTransform	3945763	1493694	1144322	224228	35882	32863	45	26	19	3721490	1457786	1111440	4.44992154202 %	5.68275388055 %	2.60593567287 %	0.00136699606715 %	0.00114046383424 %	0.00170582740969 %
TComDataCU::CUIsFromSameTile	3857400	2571600	214300	48542	101171	0	4	1	0	3808854	2470428	214300	2.25359384643 %	1.25841240214 %	3.63153738469 %	7.52637996177e-05 %	0.000103696790584 %	3.58950428946e-05 %
TComPrediction::predIntraGetPredValDC	3799440	1068608	204384	76854	5263	60383	7	0	17	3722579	1063345	143984	2.80930330855 %	2.02277177689 %	5.1568273799 %	0.000473145820388 %	0.000184237677131 %	0.00133543651492 %
TEncSearch::estIntraPredChromaQT	3664155	1598932	1506813	176718	208944	49192	73	0	34	3487364	1389988	1457587	6.42334451026 %	4.82288549475 %	8.31156453605 %	0.00158052556168 %	0.00199227379846 %	0.00109474538315 %
TEncSbac::codePartSize	3597822	1819849	879455	283332	137728	10369	24	6	6	3314466	1682115	869080	6.85120481947 %	7.87509776748 %	5.48648836885 %	0.000571689370675 %	0.000667070244164 %	0.000444559041886 %
TComDataCU::setMergeFlagSubParts	3520512	1553856	871490	167818	96829	0	22	1	0	3352672	1457026	871490	4.45094719719 %	4.76686345622 %	3.99237881935 %	0.000386823903295 %	0.00062490910413 %	4.12312305131e-05 %
TComDataCU::getQtRootCbf	3434749	2228459	184121	66738	65738	0	2	26	0	3368009	2162695	184121	2.26558143043 %	1.94302407541 %	2.72480083562 %	0.000478851113047 %	5.82284178553e-05 %	0.00107768447057 %
TComYuv::copyToPartYuv	3366352	760144	1085920	32123	5577	325	4	0	0	3334225	754567	1085595	0.72950815898 %	0.954237703009 %	0.319707225752 %	7.67398457836e-05 %	0.00011882298702 %	0.0 %
