BasketballPass__QP_32_nF_32_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::isLosslessCoded	36537711	26098365	0	6276243	1156476	0	1628	1091	0	30259840	24940798	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xModeBitsIntra	36170820	19425070	14066430	75457	2303645	29330	838	33	0	36094525	17121392	14037100	3.45729513459 %	0.208612909522 %	6.96587193766 %	0.00125031724467 %	0.00231678463469 %	9.85324634609e-05 %
TComPatternParam::setPatternParamPel	35716560	21429936	14286624	535680	0	406840	3151	0	0	35177729	21429936	13879784	1.31944397781 %	1.4998084922 %	1.13907946342 %	0.00441111909994 %	0.00882223819987 %	0.0 %
TEncCu::xCompressCU	35608765	17123990	12200522	3882727	6631992	904125	22552	6703	230	31703486	10485295	11296167	17.5855039628 %	10.9038519028 %	25.6990363557 %	0.0454081502771 %	0.0633327215926 %	0.0236423371683 %
TEncSbac::codeMergeIndex	34875871	13475648	7667844	286172	1243310	61264	1234	3192	0	34588465	12229146	7606580	2.83963600229 %	0.82054438153 %	6.17009716276 %	0.0079008395722 %	0.00353826288668 %	0.015096843984 %
TVideoIOYuv::read	34285768	5181572	4882084	338	53436	334130	337	174	100831	34285093	5127962	4447123	0.874653975213 %	0.000985831788864 %	3.85114515043 %	0.228508041051 %	0.000982915126766 %	1.00366109493 %
TVideoIOYuv::write	34250272	5142720	4879968	230	352882	57893	214	268622	328	34249828	4521216	4821747	0.928343169284 %	0.000671527513709 %	4.09845143339 %	0.607964771273 %	0.000624812556233 %	2.68341187514 %
isAboveAvailable	32159823	10570350	11448748	1263258	158112	156389	1262	105	48	30895303	10412133	11292311	2.91212702446 %	3.92806266378 %	1.42831009699 %	0.00261171683356 %	0.00392415095071 %	0.000694851351313 %
0x08073ad9	31867798	31867798	0	374353	0	0	402	0	0	31493043	31867798	0	0 %	0 %	0 %	0 %	0 %	0 %
isBelowLeftAvailable	31531577	11885160	9952607	1063646	77689	59475	2059	0	0	30465872	11807471	9893132	2.2499995503 %	3.37327245003 %	0.6281045127 %	0.00385802006485 %	0.00652996201237 %	0.0 %
TComDataCU::getCtxSkipFlag	30950852	7590279	15133881	1094854	89759	780590	5100	0	524	29850898	7500520	14352767	3.66129960064 %	3.53739535183 %	3.83006016504 %	0.0104778737637 %	0.0164777370264 %	0.00230591581823 %
isAboveRightAvailable	30113392	10570350	10287502	1585153	140988	63281	715	0	48	28527524	10429362	10224173	3.51065004417 %	5.26394701733 %	0.979338620295 %	0.00149692246083 %	0.00237435888989 %	0.00023012916191 %
TComYuv::copyFromPicComponent	29914880	11632832	8101760	345440	732698	146136	4497	44197	56	29564943	10855937	7955568	2.4658348834 %	1.15474305764 %	4.45326662948 %	0.0981883553565 %	0.0150326526464 %	0.224240764643 %
TEncSbac::codeTransformSubdivFlag	29405456	16540569	9189205	719185	893652	779374	1041	9	524	28685230	15646908	8409307	4.33880660333 %	2.44575360437 %	6.502295745 %	0.00285479900964 %	0.00354015935002 %	0.0020715300492 %
TComLoopFilter::xEdgeFilterLuma	27467802	11121778	4375574	1440	467053	86365	1387	29211	0	27464975	10625514	4289209	1.2914139677 %	0.00524250174805 %	3.57104878304 %	0.071215850873 %	0.00504954855871 %	0.18849026595 %
TEncSearch::xEncSubdivCbfQT	26979832	10978955	8201613	1832588	1319301	110763	2012	135	0	25145232	9659519	8090850	7.06807566659 %	6.79243666158 %	7.45579588675 %	0.00465117286679 %	0.00745742227009 %	0.000703837342043 %
TComDataCU::setMergeFlagSubParts	26798360	11841520	6626950	1248548	1445713	61966	13712	1223	0	25536100	10394584	6564984	6.0888447457 %	4.65904629985 %	8.16352951815 %	0.032993253559 %	0.0511673102384 %	0.00662209701183 %
TComDataCU::getQtRootCbf	26118492	16950316	1386036	507319	2203485	0	5083	1944	0	25606090	14744887	1386036	6.09788215655 %	1.94237477416 %	12.0170304322 %	0.0158070513081 %	0.0194613073373 %	0.0106018907141 %
TComDataCU::getMvField	25446518	14968540	4490562	338332	2816683	390623	3141	48437	142	25105045	12103420	4099797	7.89575558694 %	1.32958073085 %	16.4822919372 %	0.115174893477 %	0.0123435355674 %	0.249646669204 %
TComDataCU::setMergeIndexSubParts	25069102	11369370	6324880	1424417	701388	24544	13154	491	0	23631531	10667491	6300336	5.02848560609 %	5.68196260081 %	4.10264351414 %	0.0319081628587 %	0.0524709660522 %	0.00277491275414 %
TEncCu::xCheckRDCostInter	24777291	10238550	13310115	1985685	3547435	256939	7707	1139	114	22783899	6689976	13053062	11.9812611674 %	8.01413277989 %	16.1553701664 %	0.0185407609939 %	0.0311050953875 %	0.00532089611025 %
TEncSearch::xEncCoeffQT	24387735	11390699	7675406	1412705	604898	59923	856	1	0	22974174	10785800	7615483	4.78099518938 %	5.79268636468 %	3.48692614459 %	0.00197220774965 %	0.00350996105214 %	5.24490974953e-06 %
TComYuv::copyToPartYuv	24297304	5486488	7837840	227880	283077	49410	1775	0	0	24067649	5203411	7788430	1.48948083911 %	0.937881832486 %	2.49533785118 %	0.00471803030767 %	0.00730533725059 %	0.0 %
TEncSearch::xEncSubdivCbfQT	22882206	9311202	5608410	44370	402814	83769	31	35	5	22837805	8908353	5524636	1.40457001301 %	0.193906129505 %	3.26136497383 %	0.000187821654503 %	0.000135476448381 %	0.000268103486874 %
TEncSearch::xGetIntraBitsQT	22786528	10305826	11195968	989496	1304203	68138	902	10	0	21796130	9001613	11127830	5.33286630277 %	4.34246059777 %	6.38244883194 %	0.00205923358307 %	0.00395847932603 %	4.6507747214e-05 %
TComDataCU::CUIsFromSameTile	22304304	14869536	1239128	366690	1204914	0	6367	33603	0	21931247	13631019	1239128	4.09133707138 %	1.64403247015 %	7.47991267308 %	0.104053401966 %	0.0285460599891 %	0.208602029318 %
TEncSbac::loadIntraDirMode	22104390	10717280	7368130	42365	3321715	43750	290	288	0	22061735	7395277	7324380	8.47934052919 %	0.191658760997 %	18.608729357 %	0.00143817585557 %	0.00131195658419 %	0.00159244385391 %
TEncSearch::xEncCoeffQT	22066828	11187494	5989640	77354	757750	61659	195	27	0	21989279	10429717	5927981	2.28509802349 %	0.350544264903 %	4.77034760281 %	0.000565692118446 %	0.000883679339867 %	0.000157185709793 %
TEncSearch::xAddSymbolBitsInter	21753263	8966745	10919363	1765086	2047282	385781	15058	182	0	19973119	6919281	10533582	10.0821623842 %	8.11412062641 %	12.2349883647 %	0.0365999764982 %	0.0692217990469 %	0.000915211764916 %
TEncSbac::codeSkipFlag	21638042	8273369	9546195	698507	940821	421223	1614	104	142	20937921	7332444	9124830	5.22218960775 %	3.22814328579 %	7.64353157013 %	0.00471392004877 %	0.00745908525365 %	0.00138050515714 %
TEncSearch::xRecurIntraCodingQT	21572392	7796350	6298030	1023839	1143209	397740	3646	450	1634	20544907	6652691	5898656	7.19097315563 %	4.74606154014 %	10.9330740338 %	0.0160653731153 %	0.0169012319079 %	0.014786035285 %
TComDataCU::setSkipFlagSubParts	21186528	10593264	6179404	384807	426667	395660	4904	273	189	20796817	10166324	5783555	3.18008316088 %	1.81628155401 %	4.90277992744 %	0.0141362319687 %	0.0231467845982 %	0.00275448127871 %
TEncEntropy::encodePUWise	20887508	6759738	9090298	1022497	1097260	241978	6339	958	0	19858672	5661520	8848320	6.42866872102 %	4.89525605448 %	8.44943191296 %	0.0198625144893 %	0.030348282811 %	0.00604415030982 %
TComTrQuant::invRdpcmNxN	20435355	10596110	4541190	2229486	1382434	341998	398	689	0	18205471	9212987	4199192	11.1150489048 %	10.9099450438 %	11.3919391173 %	0.0030557179384 %	0.00194760502081 %	0.00455167037715 %
TEncEntropy::encodeTransformSubdivFlag	20400732	11900427	6800244	265942	1243605	524401	1013	25	147	20133777	10656797	6275696	5.2017263933 %	1.30359047901 %	9.45423829979 %	0.00303058179268 %	0.0049655081004 %	0.000919753093352 %
TComDataCU::isDiffMER	20370246	10746032	1318650	245829	567008	0	1603	1311	0	20122814	10177713	1318650	2.50605458412 %	1.20680427718 %	4.69973431542 %	0.00898414203355 %	0.00786932077305 %	0.0108664281412 %
TEncSearch::xGetBlkBits	19162439	9249036	7839616	1272432	842240	636503	7110	2206	267	17882897	8404590	7202846	7.58921986651 %	6.64024031596 %	8.65336247704 %	0.0264350664646 %	0.0371038363123 %	0.0144715920249 %
TComDataCU::setCbfSubParts	18510410	8297770	5425465	128122	1756113	118948	2540	481	0	18379748	6541176	5306517	6.2145717619 %	0.692161869996 %	13.6634037091 %	0.00937219479832 %	0.0137220083186 %	0.0035050044687 %
TEncSearch::xRestrictBipredMergeCand	18225242	3415712	5593376	549852	0	31033	4223	0	0	17671167	3415712	5562343	2.13291459713 %	3.01698051527 %	0.344463279746 %	0.0155061644623 %	0.0231711600867 %	0.0 %
TEncEntropy::xEncodeTransform	18082414	6836072	5241016	1099972	910291	305900	3720	1457	211	16978722	5924324	4934905	7.67971235069 %	6.08310372719 %	10.070233818 %	0.0178650164714 %	0.0205724744495 %	0.0138112763607 %
TComDataCU::isBipredRestriction	17732858	4969531	6745343	721919	1870	98230	2598	0	0	17008341	4967661	6647113	2.79145096811 %	4.07108092785 %	0.854469284091 %	0.00882241117924 %	0.0146507686465 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	17491871	6134171	6246495	694093	793568	394071	2910	116	181	16794868	5340487	5852243	6.29920384733 %	3.96808894829 %	9.59269073247 %	0.0107356131151 %	0.0166362992272 %	0.00239890164229 %
TEncCu::xCheckBestMode	16806025	8831043	3728845	606382	1581929	7629	1291	1056	0	16198352	7248058	3721216	7.47785365979 %	3.60812268219 %	12.655829415 %	0.00799225959704 %	0.00768176888943 %	0.00840771828539 %
TEncSearch::xEncIntraHeader	16175737	6225779	4481260	1767711	732236	29876	1425	226	2	14406601	5493317	4451382	9.41057203319 %	10.9281635823 %	7.11785956883 %	0.00614891854919 %	0.00880949041147 %	0.00212944026822 %
TEncSbac::codeCrossComponentPrediction	16070192	8384448	3493520	497865	562089	107498	133	816	0	15572194	7821543	3386022	4.17720522567 %	3.09806503868 %	5.63721841985 %	0.003395572374 %	0.000827619234419 %	0.00686986191578 %
TEncSearch::xSetResidualQTData	16027762	6031916	4527547	439309	1009085	236459	2427	220	103	15586026	5022611	4290985	6.33707729934 %	2.74092540181 %	11.7955240716 %	0.010343313377 %	0.0151424759115 %	0.00305886767159 %
TEncSbac::codePartSize	15919919	8083931	4033519	1400313	1447635	159646	7389	1054	5	14512217	6635242	3873868	10.727090691 %	8.79598068307 %	13.2641851215 %	0.0301312152364 %	0.0464135527323 %	0.00873946251068 %
TComDataCU::getNumPartitions	15375871	7235704	1808926	447420	1255170	47080	2494	666	0	14925957	5979868	1761846	7.16475882293 %	2.90988393438 %	14.3980461335 %	0.0129399474646 %	0.0162202193294 %	0.00736348529459 %
TEncSearch::xStoreIntraResultQT	15063876	7272216	4025691	520465	690985	0	606	0	0	14542805	6581231	4025691	4.59547823453 %	3.45505366613 %	6.11604432573 %	0.00229878229405 %	0.00402286901459 %	0.0 %
TComDataCU::setPartSizeSubParts	15058944	7529472	4392192	474097	95694	63829	2529	102	124	14582318	7433676	4328239	2.34842743351 %	3.14827520442 %	1.33809340709 %	0.0102110374977 %	0.0167940062729 %	0.00189570851854 %
TComTrQuant::setErrScaleCoeff	14473728	1714176	1622016	160	173952	398624	155	721	363888	14473413	1539503	859504	3.21582578698 %	0.00110545120096 %	17.1625613874 %	2.04809454506 %	0.00107090585093 %	10.9288973776 %
TComPicYuv::extendPicBorder	14198820	4049052	3865926	945	69111	201117	733	13767	50047	14197142	3966174	3614762	1.22626154042 %	0.0066554826387 %	3.41413456866 %	0.291885636289 %	0.00516240081922 %	0.806243554941 %
TComDataCU::getPartPosition	14149211	7024373	3111417	1247214	401274	223499	10558	304	374	12891439	6622795	2887544	7.70840816519 %	8.81472472211 %	6.1640286549 %	0.046267241249 %	0.0746190017238 %	0.00668916779057 %
TEncEntropy::encodeMergeIndex	13748920	6874460	4365319	284114	791830	137	1446	3	0	13463360	6082627	4365182	4.30627060656 %	2.0664459463 %	7.04610829092 %	0.00579862120873 %	0.0105171897138 %	2.66909162538e-05 %
TComDataCU::setPredModeSubParts	13527048	6763524	3945389	346260	327290	40512	3062	378	0	13177726	6435856	3904877	2.94629125703 %	2.55976026699 %	3.43454092866 %	0.0141937841871 %	0.02263612874 %	0.00352977001494 %
TComDataCU::setChromaQpAdjSubParts	13527048	6763524	3945389	292089	23786	0	1184	0	0	13233775	6739738	3945389	1.30333185468 %	2.15929595282 %	0.222114046496 %	0.00488530246438 %	0.00875283358202 %	0.0 %
TComDataCU::setTransformSkipSubParts	13517016	6059352	3961884	233836	483328	46915	2731	199	0	13280449	5575825	3914969	3.2461161517 %	1.72993802774 %	5.29119362123 %	0.0124478232283 %	0.0202041634041 %	0.00198578299124 %
TEncEntropy::encodeSkipFlag	13404482	7025876	3185684	728052	1146840	28702	1458	5464	0	12674972	5873572	3156982	8.06059711445 %	5.43140719649 %	11.5118747772 %	0.0293105847288 %	0.0108769589157 %	0.0535079850679 %
TComPrediction::UseDPCMForFirstPassIntraEstimation	12726770	8037960	1339660	32579	1004662	0	322	9	0	12693869	7033289	1339660	4.6924660667 %	0.255987968668 %	10.7134006283 %	0.00149744010126 %	0.00253009993895 %	9.59731786957e-05 %
TEncEntropy::encodeIntraDirModeLuma	12716746	7266712	4541695	134207	836926	20	109	54	0	12582430	6429732	4541675	3.95982443005 %	1.05535645675 %	7.08771301667 %	0.000664623784406 %	0.000857137509863 %	0.000457301310837 %
TComDataCU::deriveLeftBottomIdxGeneral	12451751	6933556	1728565	1036621	777306	6615	6215	1113	0	11408915	6155137	1721950	8.62249235953 %	8.32510222859 %	9.04998902694 %	0.0347070399972 %	0.0499126588702 %	0.0128490470175 %
TComDataCU::setTransformSkipSubParts	12362650	6428578	3461542	505732	1196229	51335	423	78	39	11856495	5232271	3410168	7.8790011311 %	4.09080577384 %	12.6142453277 %	0.00242666418608 %	0.00342159650237 %	0.00118299879071 %
TComDataCU::deriveLeftRightTopIdxGeneral	12112338	6589103	1728565	1030372	1163912	7659	6641	1599	0	11075325	5423592	1720906	10.7779850872 %	8.50679695365 %	14.0853301671 %	0.0403328320119 %	0.0548283906872 %	0.0192241383041 %
TEncCu::xCheckDQP	11836167	6763524	2818135	909573	976366	111983	2807	34	0	10923787	5787124	2706152	9.32831371401 %	7.68469218118 %	11.3586697251 %	0.0132646516038 %	0.0237154477459 %	0.000354844604676 %
TComSampleAdaptiveOffset::offsetBlock	11651085	4105853	945646	363	225189	199443	363	2492	20105	11650359	3878172	726098	2.54448652975 %	0.00311558966397 %	8.40605927072 %	0.137463760098 %	0.00311558966397 %	0.447332564057 %
TComLoopFilter::xGetBoundaryStrengthSingle	11334610	4756949	2301860	625	315904	41626	592	30622	4	11333393	4410423	2260230	1.94719100348 %	0.00551408473693 %	5.06501875883 %	0.16972374739 %	0.00522294106282 %	0.433869226381 %
TComLoopFilter::xSetEdgefilterMultiple	11111498	5737190	1550500	512	171821	119747	487	265	494	11110499	5565104	1430259	1.58746135971 %	0.00460783955503 %	4.00082879486 %	0.00677203798342 %	0.00438284738925 %	0.0104148228039 %
TComDataCU::isSkipped	10941465	10941465	0	359558	2794923	0	1681	33294	0	10580226	8113248	0	0 %	0 %	0 %	0 %	0 %	0 %
TComYuv::copyToPicYuv	10659840	3064704	3864192	149760	214307	107802	1281	756	93	10508799	2849641	3756297	2.68279084978 %	1.40489913545 %	4.6487781026 %	0.0121100231421 %	0.0120170659222 %	0.0122530342496 %
isAboveLeftAvailable	10080210	3506160	3506160	930727	478923	452228	600	0	174	9148883	3027237	3053758	10.8929339308 %	9.23321041923 %	13.2787864787 %	0.00452829393893 %	0.00595225694703 %	0.00248134711479 %
TEncBinCABACCounter::encodeBinEP	9816900	4908450	4908450	351027	51088	10168	81	0	0	9465792	4857362	4898282	2.0998635007 %	3.57574183296 %	0.623985168434 %	0.000412553861199 %	0.000825107722397 %	0.0 %
TComPrediction::predIntraGetPredValDC	9588086	2632136	480852	157896	173659	137013	1283	3	297	9428907	2458474	343542	3.68919982672 %	1.64679373965 %	9.9798650043 %	0.0124635129281 %	0.0133811899476 %	0.00963704325234 %
TEncEntropy::encodeCoeff	9438666	4139515	3522154	540347	463429	1356	1569	29	0	8896750	3676057	3520798	5.87784976142 %	5.72482382574 %	6.06636752384 %	0.00934484616822 %	0.016623111783 %	0.000378507607155 %
TComLoopFilter::xDeblockCU	8977158	2429335	1343176	544	154965	11723	520	2170	0	8976094	2272200	1331453	1.31165758107 %	0.00605982427846 %	4.41848943582 %	0.0210985869516 %	0.00579247908971 %	0.057521369719 %
TEncSearch::xTZ2PointSearch	8677410	3509911	3037863	829670	284228	6757	20383	713	0	7827357	3224970	3031106	7.36053501882 %	9.56126309579 %	4.44402937548 %	0.138559901805 %	0.234897279257 %	0.0108891968477 %
TComDataCU::setCUTransquantBypassSubParts	8396304	4198152	2448922	132479	42344	0	1291	6	0	8262534	4155802	2448922	1.16212595336 %	1.57782519547 %	0.637032173856 %	0.00862173376219 %	0.0153758129768 %	9.02652806333e-05 %
TComTrQuant::xsetFlatScalingList	7990272	64512	3156480	64	10560	395744	63	1211	365072	7990145	52741	2395664	3.62464036169 %	0.000800973984365 %	12.6142505166 %	3.26766009613 %	0.000788458765859 %	11.3717451021 %
TEncSbac::codeMvd	7504044	2934378	1969713	570416	264674	94849	5225	2601	0	6928403	2667103	1874864	7.49459125001 %	7.60144796592 %	7.33108337508 %	0.0630715252534 %	0.0696291226437 %	0.0530373518762 %
TEncSearch::estIntraPredChromaQT	7369198	3215828	3031996	388784	641796	155573	3965	119	220	6976449	2573913	2876203	8.71081063099 %	5.2757979905 %	12.7623473388 %	0.0316074983209 %	0.0538050409285 %	0.00542588907754 %
TComDataCU::setQPSubParts	7276584	3638292	2122337	593797	1094783	41123	1670	0	7	6681117	2543509	2081207	13.267429166 %	8.1603812998 %	19.7184369971 %	0.0128631786564 %	0.0229503294403 %	0.000121514508225 %
TEncSearch::xSetIntraResultChromaQT	7271087	3265018	2428179	69346	256485	14180	583	9	0	7201158	3008524	2413999	2.62267472697 %	0.953722600211 %	4.75418293096 %	0.00456639178839 %	0.00801805837284 %	0.00015808341078 %
TComCUMvField::copyTo	7177472	3656448	2437632	149760	117287	56617	1564	1920	36	7026148	3537241	2380979	2.43878033255 %	2.08652851589 %	2.85365469439 %	0.0265228964932 %	0.0217904019688 %	0.0320967233774 %
TComCUMvField::compress	7013888	3487232	2451456	128	42705	71163	128	6580	19315	7013632	3437947	2360978	0.880102923156 %	0.00182495072633 %	1.917393202 %	0.200909842181 %	0.00182495072633 %	0.436039071256 %
TEncSampleAdaptiveOffset::deriveOffsets	6993738	1925061	1387894	560	43506	17869	560	2054	56	6992618	1879501	1369969	0.600920198166 %	0.00800716297923 %	1.85257572167 %	0.0259054965545 %	0.00800716297923 %	0.0636893649325 %
TComLoopFilter::xEdgeFilterChroma	6913684	3145186	1085470	748	146258	13355	698	3663	0	6912238	2995265	1072115	1.43894568902 %	0.0108191233502 %	3.77277188219 %	0.0391319719248 %	0.0100959199177 %	0.0865823172577 %
TEncEntropy::encodePartSize	6689159	3520610	2112366	689766	36788	34840	1446	3	2	5997947	3483819	2077524	6.17907529823 %	10.3116998714 %	1.27158361761 %	0.0117755567521 %	0.0216170672576 %	8.87630268618e-05 %
TEncSbac::codeMergeFlag	6530890	4225870	1920850	471108	614459	31958	1869	976	0	6057913	3610435	1888892	8.8149501365 %	7.21353444936 %	10.5164543041 %	0.0224411383534 %	0.0286178453473 %	0.0158783871723 %
TComPrediction::xDCPredFiltering	6346810	2195260	718298	153649	115228	3376	1029	0	0	6192132	2080032	714922	2.93998035499 %	2.42088545269 %	4.07076159115 %	0.0111118694203 %	0.0162128691421 %	0.0 %
TEncEntropy::encodePredMode	6207985	3413605	1540195	579781	446084	21046	2390	0	0	5625814	2967521	1519149	9.3794227357 %	9.33927836488 %	9.42973071178 %	0.0214123457852 %	0.0384988043624 %	0.0 %
TComDataCU::setIntraDirSubParts	6077125	3160105	1701595	350125	647971	167450	500	145	0	5726500	2511989	1534145	10.6551297786 %	5.76135919534 %	16.7723430076 %	0.00589642854694 %	0.00822757471666 %	0.00298249583479 %
TEncBinCABAC::encodeBin	6039991	2218726	1615702	160	164968	18529	137	762	13	6039694	2052996	1597160	1.85992715116 %	0.00264901056972 %	4.78551168518 %	0.00923598644133 %	0.00226821530032 %	0.0202116195688 %
TComCUMvField::copyFrom	6013440	2806272	2405376	49920	167124	19416	558	265	6	5962962	2638883	2385954	2.10653136973 %	0.830140485313 %	3.57929008252 %	0.00738524277048 %	0.00927921455939 %	0.00519989070636 %
TEncEntropy::encodePredInfo	5944004	2583384	2320604	498139	166954	118078	1680	0	0	5444185	2416430	2202526	7.21950200553 %	8.38052935361 %	5.81224913275 %	0.0154867370846 %	0.0282637764039 %	0.0 %
TComTURecurse::TComTURecurse	5934114	2307711	2637384	474460	198296	52847	4321	71	73	5455333	2109344	2584464	6.66963011741 %	7.99546486636 %	5.07862841867 %	0.0410415867551 %	0.0728162620401 %	0.00291197641299 %
TEncEntropy::encodeCrossComponentPrediction	5863728	3420508	1954576	264099	167106	63634	373	0	0	5599256	3253402	1890942	4.40294757133 %	4.50394356628 %	4.29277012229 %	0.00331885612109 %	0.00636114089876 %	0.0 %
TEncSbac::codePredMode	5832810	3376890	1534950	568320	676511	128339	2265	527	0	5262225	2699852	1406611	12.780034715 %	9.74350270281 %	16.3859164794 %	0.0259850251055 %	0.0388320552187 %	0.0107291768462 %
TEncCu::xCopyYuv2Pic	5130048	2065344	1532352	249600	413503	11737	1760	378	0	4878688	1651463	1520615	7.73212413196 %	4.86545155133 %	11.8197868858 %	0.0244965938506 %	0.0343076711953 %	0.0105067243036 %
TComDataCU::setDepthSubParts	5119275	2457252	1638168	409542	173303	108049	3917	230	0	4705816	2283719	1530119	7.49774137939 %	8.0 %	6.86991810364 %	0.0450042025265 %	0.0765147408569 %	0.00561602961357 %
TEncEntropy::encodeRefFrmIdxPU	5036104	3046096	1356904	160321	157992	90172	932	21	44	4874851	2888083	1266688	4.32758236375 %	3.18343306651 %	5.63624801272 %	0.0105624432149 %	0.0185063692092 %	0.00147626618215 %
TEncSbac::codeQtRootCbf	4801503	2087610	2087610	207762	376509	79744	123	25	1	4593618	1711076	2007865	7.39707574802 %	4.32702010183 %	10.9276397411 %	0.001659848477 %	0.00256169786835 %	0.000622721676942 %
TEncEntropy::encodeMergeFlag	4610040	2689190	1536680	0	14293	24761	0	0	0	4610040	2674897	1511919	0.441991826535 %	0.0 %	0.92416472821 %	0.0 %	0.0 %	0.0 %
TEncEntropy::encodeMvdPU	4544592	2722176	1378260	163001	135231	67963	247	0	0	4381344	2586945	1310297	4.23590299534 %	3.58670261269 %	4.95542425245 %	0.00285713360327 %	0.00543503135155 %	0.0 %
TComYuv::copyFromPicYuv	4530432	1132608	1532352	82157	93297	141076	1276	778	70	4446999	1038533	1391206	4.39906540186 %	1.81344737102 %	8.79461605427 %	0.0295188920909 %	0.0281650844776 %	0.0318203650336 %
TEncSbac::codeInterDir	4322421	1961952	1462446	244515	222618	3711	1699	1037	0	4076207	1738297	1458735	6.07790113594 %	5.65689922384 %	6.60930767977 %	0.0353177220224 %	0.0393066755876 %	0.0302826949438 %
TComOutputBitstream::write	3556038	903430	692040	232	4657	25620	220	15	504	3555586	898758	665916	0.592234351572 %	0.00652411475918 %	1.89768532157 %	0.0143453140323 %	0.0061866605475 %	0.0325295994284 %
TComDataCU::setCbfSubParts	3337750	1735630	934570	119266	65714	9020	139	27	0	3218345	1669889	925550	3.22905483568 %	3.57324544978 %	2.79881656805 %	0.00276300568414 %	0.00416448206127 %	0.00101116021272 %
TEncEntropy::encodeMVPIdxPU	3284928	2182320	1018356	81489	162076	8238	77	138	0	3203362	2020106	1010118	3.88249112958 %	2.48069364077 %	5.32118839895 %	0.00331503434376 %	0.00234403919964 %	0.00431158917679 %
TEncSbac::codeSplitFlag	3271840	1397376	878336	197744	203941	3468	1135	1073	0	3072961	1192362	874868	7.30327539066 %	6.04381632354 %	9.11402673097 %	0.0398013394016 %	0.0346899603893 %	0.0471500787446 %
TEncCu::xEncodeCU	3243980	1493628	1048268	3554	216447	40269	247	1347	5	3240179	1275834	1007994	4.498368095 %	0.109556779018 %	10.0993903763 %	0.0276362645864 %	0.00761410366278 %	0.0531886434378 %
TEncSbac::codeQtRootCbfZero	3235991	1765086	1176724	540242	230255	294181	2749	0	0	2693000	1534831	882543	17.2339316207 %	16.6947930325 %	17.8269840676 %	0.0444980341711 %	0.0849507925084 %	0.0 %
TEncSearch::xSetIntraResultQT	3223342	1445183	1056391	220319	222865	92284	691	27	2	3002332	1222291	964105	9.35329007447 %	6.83511088802 %	12.5980282814 %	0.0125766037441 %	0.0214373777278 %	0.00115927012353 %
/build/buildd/eglibc-2.19/malloc/malloc.c:_int_malloc	3084416	578575	601206	2926	18373	33114	1410	1438	19243	3080080	558764	548849	1.27604329725 %	0.0948639872183 %	4.36411503491 %	0.518057678855 %	0.0457136780512 %	1.75295245474 %
TEncSbac::codeRefFrmIdx	3059481	1438339	751898	153800	248797	2234	389	518	0	2905292	1189024	749664	7.71148088335 %	5.02699640887 %	11.4613624005 %	0.0172771185043 %	0.0127145747923 %	0.0236504086087 %
TEncEntropy::encodeQtRootCbfZero	2941810	1765086	882543	0	177086	0	0	0	0	2941810	1588000	882543	3.16822493277 %	0.0 %	6.68847485807 %	0.0 %	0.0 %	0.0 %
TComLoopFilter::xDeblockCU	2777208	594561	148300	128	50411	3722	128	1402	0	2776952	542748	144578	1.5414754654 %	0.00460894538688 %	7.28709677854 %	0.043465057077 %	0.00460894538688 %	0.188729789288 %
TEncSearch::xSetIntraResultChromaQT	2477169	943641	1017569	83043	128161	35146	919	2	0	2393207	815478	982423	5.55044983765 %	3.3523348629 %	8.32684924103 %	0.0207508191617 %	0.0370988010911 %	0.000101977860606 %
TEncSbac::xWriteUnaryMaxSymbol	2473854	1141227	669900	167114	9928	27807	1218	0	0	2305522	1131299	642093	4.78062796544 %	6.7552086744 %	2.08350932872 %	0.0284248634941 %	0.0492349184713 %	0.0 %
/build/buildd/eglibc-2.19/malloc/malloc.c:_int_free	2349757	699760	411648	1074	31804	8354	583	14071	1093	2348100	653885	402201	1.19127519202 %	0.0457068539428 %	3.61325453839 %	0.454962418723 %	0.0248110762092 %	1.36439543354 %
TEncSearch::xSetIntraResultQT	2319880	1022580	780980	13325	101165	19351	163	1	0	2306392	921414	761629	3.24585782745 %	0.57438315775 %	6.68211758966 %	0.00397726170382 %	0.00702622549442 %	5.54458958948e-05 %
TComDataCU::getCtxSplitFlag	2302344	781952	853328	86365	129098	40354	2535	6881	26	2213444	645973	812948	6.49673508695 %	3.75117706129 %	10.3622621202 %	0.239789273938 %	0.110105179765 %	0.422374149993 %
TComCUMvField::copyTo	2302208	812544	1083392	77009	111352	69169	1140	309	62	2224059	700883	1014161	6.13437747729 %	3.34500618537 %	9.5214711889 %	0.0359920955546 %	0.0495176804181 %	0.0195681710775 %
TEncSbac::codeIntraDirChroma	2258564	1039834	818786	120631	124049	89648	665	181	0	2137268	915604	729138	8.12030747229 %	5.34104856006 %	11.4976165112 %	0.0205480250579 %	0.0294434871007 %	0.0097384080662 %
