BasketballPass__QP_32_nF_2_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::setExplicitRdpcmModePartRange	119106	59553	39702	7594	3407	6256	2	0	6	111510	56146	33440	7.90296802085 %	6.37583329135 %	9.73552969624 %	0.00366365788763 %	0.00167917653183 %	0.00604503551458 %
operator	114024	34208	34208	6	595	2040	3	3	2	114015	33610	32166	1.4475992107 %	0.00526205009472 %	3.85143826006 %	0.00438500328875 %	0.00263102504736 %	0.00730823199252 %
xITrMxN	113329	30494	34345	14763	431	5156	20	0	2	98546	30063	29187	11.4218041399 %	13.0266745493 %	8.61672758679 %	0.0123478963675 %	0.0176477335898 %	0.00308456330295 %
isAboveLeftAvailable	113022	39312	39312	11632	5213	5682	3	0	5	101387	34099	33625	11.7544848314 %	10.2918015961 %	13.8570919821 %	0.00417436314872 %	0.00265435048044 %	0.00635938135938 %
TEncSbac::getNumberOfWrittenBits	113008	70630	28252	0	667	79	0	0	0	113008	69963	28173	0.352069470008 %	0.0 %	0.754434578589 %	0.0 %	0.0 %	0.0 %
TEncSbac::TEncSbac	112788	1404	48750	58	3	5070	29	0	5007	112701	1401	38673	3.14897325429 %	0.0514239103451 %	10.1148462735 %	3.09067029986 %	0.0257119551725 %	9.98325158512 %
TComRdCost::setDistParam	112489	59553	39702	6563	7071	0	1	0	0	105925	52482	39702	6.43890735983 %	5.83434824738 %	7.12407435394 %	0.000472268399577 %	0.000888975810968 %	0.0 %
TComTU::useDST	110514	67236	12880	604	905	0	1	0	0	109909	66331	12880	0.791585794471 %	0.546537090323 %	1.12961206251 %	0.000524576404553 %	0.000904862732324 %	0.0 %
TEncSbac::codeTransformSkipFlags	110104	62122	18048	6047	9822	2410	4	0	0	104053	52300	15638	9.60667248284 %	5.49208021507 %	15.2575776475 %	0.00210223151876 %	0.00363292886725 %	0.0 %
TComPrediction::predIntraGetPredValDC	105267	29820	5778	2120	1385	1667	4	0	17	103143	28435	4094	3.67160046853 %	2.01392649168 %	8.57351536603 %	0.0149078905335 %	0.00379986130506 %	0.0477554918816 %
TEncSbac::load	100452	33484	41855	471	2194	3	2	0	0	99979	31290	41852	1.51771137316 %	0.468880659419 %	2.91615232483 %	0.00113771467254 %	0.00199100067694 %	0.0 %
partialButterflyInverse4	98000	50680	14560	1100	154	855	8	4	4	96892	50522	13701	1.29196275423 %	1.12244897959 %	1.54659717964 %	0.00980151923548 %	0.00816326530612 %	0.0122624156959 %
TEncSearch::estIntraPredChromaQT	96275	42051	39747	3985	9037	2032	26	0	5	92264	33014	37710	8.45383634801 %	4.13918462737 %	13.5321156997 %	0.0174085908588 %	0.0270059724747 %	0.00611261889044 %
/build/buildd/eglibc-2.19/malloc/malloc.c:free	88330	20075	12045	6	1237	11	4	5	0	88320	18833	12034	1.04109589041 %	0.00679270915884 %	3.88542963885 %	0.00747198007472 %	0.00452847277256 %	0.0155666251557 %
TComDataCU::setIntraDirSubParts	88050	45786	24654	4621	9082	583	2	0	0	83427	36704	24071	9.01381790649 %	5.24815445769 %	13.7208972175 %	0.00126190926872 %	0.0022714366837 %	0.0 %
TComYuv::copyToPicComponent	87896	36296	23062	1384	1862	324	8	39	2	86504	34395	22736	2.42438235973 %	1.57458814963 %	3.68273863675 %	0.03327583631 %	0.00910166560481 %	0.0690724081 %
TComPrediction::xDCPredFiltering	87290	29967	9561	2139	116	0	4	0	0	85147	29851	9561	1.77813875002 %	2.45045251461 %	0.293462861769 %	0.00315412638584 %	0.00458242639478 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-lookup.c:check_match.9376	81608	33454	14777	57	1186	664	7	128	47	81544	32140	14066	1.46874205747 %	0.0698460935202 %	3.83570732516 %	0.140173599612 %	0.00857759043231 %	0.362837179407 %
TComDataCU::initSubCU	81492	31104	34590	1104	1872	961	16	53	85	80372	29179	33544	2.67484679249 %	1.35473420704 %	4.31241818126 %	0.104629516394 %	0.0196338290875 %	0.210064846105 %
__dynamic_cast	77787	28944	28944	21	1089	123	3	0	0	77763	27855	28821	0.908789386401 %	0.026996798951 %	2.09369817579 %	0.00221116639027 %	0.00385668556443 %	0.0 %
TComTrQuant::xITransformSkip	76586	25926	13708	2457	1344	1512	9	0	0	74120	24582	12196	4.57150232318 %	3.20815814901 %	7.20593429883 %	0.00774393391843 %	0.0117514950513 %	0.0 %
TEncEntropy::encodeQtCbf	76272	43584	27240	2593	1421	187	1	0	0	73678	42163	27053	2.85595801381 %	3.39967484791 %	2.27041680786 %	0.000679828139446 %	0.00131109712608 %	0.0 %
TComDataCU::getCtxQtCbf	76134	36704	0	7545	571	0	1	0	0	68588	36133	0	0 %	0 %	0 %	0 %	0 %	0 %
0x00046e90	73172	73172	0	4	0	0	2	0	0	73166	73172	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSbac::store	71484	23828	29785	277	2753	449	0	0	2	71207	21075	29334	2.78104191148 %	0.387499300543 %	5.97243205939 %	0.00159875936273 %	0.0 %	0.00373043851305 %
TEncEntropy::xEncodeTransform	68528	28267	13748	508	1974	424	15	0	0	68005	26293	13324	2.62884126539 %	0.741302825123 %	5.70748542187 %	0.0135693802412 %	0.0218888629465 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-addr.c:_dl_addr	68479	27239	4330	12	1790	19	11	1343	0	68456	24106	4311	1.82012633936 %	0.01752362038 %	5.73030504609 %	1.35335039181 %	0.0160633186816 %	4.25417339795 %
TComYuv::copyToPartComponent	65988	23544	16416	459	649	41	9	5	0	65520	22890	16375	1.08449428021 %	0.69558101473 %	1.72672672673 %	0.0132140295239 %	0.0136388434261 %	0.0125125125125 %
/build/buildd/eglibc-2.19/elf/do-rel.h:_dl_relocate_object	61350	28677	11812	12	2553	105	12	1314	0	61326	24810	11707	2.6217853671 %	0.0195599022005 %	6.56474598039 %	1.30205520478 %	0.0195599022005 %	3.24532589098 %
TComTrQuant::invRdpcmNxN	56781	29442	12618	5939	3315	1546	3	0	0	50839	26127	11072	10.9266397548 %	10.4594846868 %	11.5572990965 %	0.00303517770965 %	0.00528345749458 %	0.0 %
TComDataCU::setTransformSkipPartRange	56466	28233	18822	514	1061	5	1	0	0	55951	27172	18817	1.52626037229 %	0.91028229377 %	2.26543406652 %	0.0009659875774 %	0.00177097722523 %	0.0 %
TComDataCU::setCrossComponentPredictionAlphaPartRange	56466	28233	18822	212	1327	0	1	0	0	56253	26906	18822	1.48665488162 %	0.375447171749 %	2.82010413346 %	0.0009659875774 %	0.00177097722523 %	0.0 %
TAppEncCfg::parseCfg	54581	25430	35026	1396	3493	2178	1080	1	631	52105	21936	32217	6.14324087033 %	2.55766658727 %	9.38037581051 %	1.48821683458 %	1.9787105403 %	1.04538838163 %
TEncSbac::codePartSize	53622	26993	12403	4264	5656	1497	4	0	2	49354	21337	10904	12.2739684792 %	7.95196001641 %	18.1566656513 %	0.00645036444559 %	0.00745962478087 %	0.00507665752868 %
operator	52173	16054	16054	12	271	47	2	1	0	52159	15782	16007	0.391547323833 %	0.023000402507 %	0.990407375109 %	0.00355952112576 %	0.00383340041784 %	0.00311448860097 %
std::string::find_first_not_of	50868	18095	16770	7	45	1	2	0	0	50859	18050	16769	0.0618198360025 %	0.0137611071794 %	0.131937473111 %	0.00233282400009 %	0.00393174490839 %	0.0 %
TComDataCU::setCbfSubParts	50275	26143	14077	1723	2235	0	1	0	0	48551	23908	14077	4.3737223051 %	3.42715067131 %	5.55693684734 %	0.00110503342726 %	0.00198906016907 %	0.0 %
std::_Rb_tree<std::string,	48478	16951	15541	229	2229	462	15	0	0	48234	14722	15079	3.60627392862 %	0.472379223565 %	8.28203865567 %	0.0185253797703 %	0.0309418705392 %	0.0 %
TEncBinCABAC::getTEncBinCABAC	48116	48116	0	30	0	0	1	0	0	48085	48116	0	0 %	0 %	0 %	0 %	0 %	0 %
std::string::_Rep::_S_create	47737	10748	12539	5	91	896	2	0	336	47730	10657	11307	1.39671097094 %	0.0104740557639 %	4.23841628376 %	0.475895471953 %	0.00418962230555 %	1.44286511788 %
std::basic_string<char,	43468	15228	7564	8	1026	548	3	1	25	43457	14201	6991	2.38756414126 %	0.018404343425 %	6.90593190593 %	0.0437669785693 %	0.00690162878439 %	0.114075114075 %
TEncSearch::xSetIntraResultQT	43174	19739	13699	2838	2933	1236	5	9	0	40331	16797	12463	9.14608677492 %	6.5734006578 %	12.467850948 %	0.0182738996502 %	0.0115810441469 %	0.0269154853759 %
TComBitCounter::getNumberOfWrittenBits	42378	42378	0	0	0	0	0	0	0	42378	42378	0	0 %	0 %	0 %	0 %	0 %	0 %
TComBitCounter::resetBits	42378	28252	14126	3757	0	0	1	0	0	38620	28252	14126	4.43272452688 %	8.86544905375 %	0.0 %	0.00117985747322 %	0.00235971494643 %	0.0 %
TEncSearch::xSetIntraResultChromaQT	42307	19196	13663	638	1359	79	7	2	0	41662	17835	13584	2.76188702339 %	1.50802467677 %	4.37627438449 %	0.0119734986563 %	0.0165457252937 %	0.00608661249582 %
__cxxabiv1::__si_class_type_info::__do_dyncast	41276	18210	9712	142	0	113	3	0	0	41131	18210	9599	0.36850776034 %	0.344025583874 %	0.404698803811 %	0.00433538541576 %	0.00726814613819 %	0.0 %
TComDataCU::copyPartFrom	38610	16236	14652	1071	1350	306	21	3	0	37518	14883	14346	3.92385392385 %	2.77389277389 %	5.36130536131 %	0.0345333678667 %	0.0543900543901 %	0.00971250971251 %
TComDataCU::copyToPic	37752	17028	13926	1020	1636	99	20	16	4	36712	15376	13823	4.00983902425 %	2.70184361093 %	5.60509142599 %	0.058219078392 %	0.0529773257046 %	0.0646120049105 %
TComDataCU::CUIsFromSameSliceAndTile	37530	18765	7506	1713	0	0	2	0	0	35815	18765	7506	2.68491089481 %	4.56434852118 %	0.0 %	0.00313474710428 %	0.00532907007727 %	0.0 %
TComTU::TComTU	36500	14600	14965	1470	1119	1349	8	0	11	35022	13481	13605	5.96079618557 %	4.02739726027 %	8.34770843903 %	0.0287595549837 %	0.0219178082192 %	0.0372061559276 %
std::istream::sentry::sentry	34157	14143	5742	7	1621	47	4	3	0	34146	12519	5695	3.09944117538 %	0.0204936030682 %	8.38823233593 %	0.0129528884941 %	0.0117106303247 %	0.0150867488056 %
__cxxabiv1::__vmi_class_type_info::__do_dyncast	33919	14877	7142	125	215	280	7	1	0	33787	14661	6862	1.10836998105 %	0.368525015478 %	2.24805849494 %	0.0143015481426 %	0.0206374008668 %	0.004541532313 %
TComPicYuv::create	32665	2468	5807	21	76	631	19	1	612	32625	2391	4564	1.77821201759 %	0.0642889943364 %	8.54380664653 %	1.54372252076 %	0.0581662329711 %	7.40785498489 %
std::string::_M_mutate	31863	11592	8256	17	172	55	7	0	0	31839	11420	8201	0.471853184042 %	0.0533534193265 %	1.14369205965 %	0.0135367716733 %	0.0219690550168 %	0.0 %
TEncCu::xCompressCU	31733	15093	10674	3064	5090	499	18	5	0	28651	9998	10175	15.0486956522 %	9.65556360886 %	21.6905344045 %	0.04 %	0.0567232849085 %	0.0194046648814 %
TComYuv::copyFromPicComponent	31720	12338	8628	369	900	140	6	57	6	31345	11381	8482	2.67433473788 %	1.16330390921 %	4.96041209577 %	0.130964582622 %	0.0189155107188 %	0.300486501956 %
TEncSearch::xSetIntraResultChromaQT	31627	12623	12411	997	1279	324	3	1	0	30627	11343	12087	4.58869416353 %	3.1523698106 %	6.40329152353 %	0.00705952948236 %	0.00948556613021 %	0.00399456738835 %
TEncEntropy::xEncodeTransform	31194	11615	9449	2120	927	255	15	0	0	29059	10688	9194	6.31864977611 %	6.79617875232 %	5.6114698063 %	0.0287037391404 %	0.0480861704174 %	0.0 %
char*	31052	8384	11157	221	82	44	8	0	0	30823	8302	11113	0.685865633586 %	0.711709390699 %	0.64479811678 %	0.0158124641749 %	0.0257632358624 %	0.0 %
/build/buildd/eglibc-2.19/libio/fileops.c:_IO_file_xsputn@@GLIBC_2.1	30922	7415	3682	19	19	6	7	10	2	30896	7386	3674	0.104714533901 %	0.0614449259427 %	0.225286113364 %	0.0452176396392 %	0.0226376042947 %	0.108137334415 %
TEncSbac::codeIntraDirChroma	28909	13351	10455	1122	2274	1059	7	0	0	27780	11077	9396	8.45110499858 %	3.88114428033 %	14.0006720995 %	0.0132789528597 %	0.0242139126224 %	0.0 %
TEncEntropy::encodePartSize	27721	14590	8754	2918	1459	138	2	1	1	24801	13130	8615	8.84167237834 %	10.5263157895 %	6.84115832762 %	0.00783315382356 %	0.00721474694275 %	0.00856751199452 %
TEncCu::xCheckRDCostIntra	27454	11904	14211	2430	3092	998	17	2	3	25007	8810	13210	12.1712184286 %	8.85116922853 %	15.6614972238 %	0.04106852844 %	0.061921760035 %	0.0191460846257 %
TEncBinCABACCounter::encodeBinEP	25572	12786	12786	1512	580	0	1	0	0	24059	12206	12786	4.09041138746 %	5.91271703426 %	2.26810574065 %	0.00195526356953 %	0.00391052713906 %	0.0 %
std::string::find_first_of	25238	8556	7426	18	0	0	3	0	0	25217	8556	7426	0.0436681222707 %	0.0713210238529 %	0.0 %	0.00727802037846 %	0.0118868373088 %	0.0 %
std::locale::id::_M_id	24916	10321	6215	6	307	0	2	4	0	24908	10010	6215	0.755090224838 %	0.0240809118639 %	1.85655539429 %	0.0144745730001 %	0.00802697062129 %	0.0241896468312 %
char*	24708	6484	9010	9	48	37	3	0	0	24696	6436	8973	0.233819212974 %	0.0364254492472 %	0.548599457855 %	0.0074623153077 %	0.0121418164157 %	0.0 %
/build/buildd/eglibc-2.19/stdio-common/vfprintf.c:vfprintf	24598	8322	6032	122	56	19	72	15	6	24404	8251	6007	0.505750667488 %	0.495975282543 %	0.522502438345 %	0.238755391251 %	0.292706724124 %	0.146300682737 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/i686/multiarch/strlen-sse2-bsf.S:__strlen_sse2_bsf	23829	4714	1330	137	830	0	10	755	0	23682	3129	1330	3.23703678907 %	0.574929707499 %	13.7326273991 %	2.56084089311 %	0.0419656720802 %	12.4917273329 %
std::_Rb_tree_insert_and_rebalance	23784	8888	5284	10	790	349	6	0	0	23768	8098	4935	3.02718937717 %	0.0420450723175 %	8.03697431555 %	0.0158077774265 %	0.0252270433905 %	0.0 %
std::istreambuf_iterator<char,	23093	6231	5852	213	239	15	27	0	0	22853	5992	5837	1.32760973391 %	0.922357424328 %	2.10212695523 %	0.0767568796907 %	0.116918546746 %	0.0 %
TComTU::isNonTransformedResidualRotated	22800	15960	2280	1982	0	0	1	0	0	20817	15960	2280	4.82943469786 %	8.69298245614 %	0.0 %	0.00243664717349 %	0.00438596491228 %	0.0 %
0x08073ad9	22314	22314	0	936	0	0	2	0	0	21376	22314	0	0 %	0 %	0 %	0 %	0 %	0 %
df::program_options_lite::Options::~Options	21142	8163	5051	12	2029	18	12	20	0	21118	6114	5033	5.99313074863 %	0.0567590577996 %	15.4911457545 %	0.0931423914309 %	0.0567590577996 %	0.151354623884 %
std::basic_filebuf<char,	19684	8162	4802	8	250	0	7	0	0	19669	7912	4802	0.790247488361 %	0.0406421459053 %	1.9284171552 %	0.0214408233276 %	0.0355618776671 %	0.0 %
std::string::_Rep::_M_destroy	19529	7102	7102	12	222	18	3	0	0	19514	6880	7084	0.74704295497 %	0.0614470787035 %	1.68966488313 %	0.00889336851155 %	0.0153617696759 %	0.0 %
std::basic_streambuf<char,	19311	6887	5445	4	110	96	3	0	0	19304	6777	5349	0.663653888696 %	0.020713582932 %	1.67045085955 %	0.00948076983851 %	0.015535187199 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-misc.c:_dl_name_match_p	19220	4796	6028	11	375	83	2	1	7	19207	4420	5938	1.56104380242 %	0.057232049948 %	4.23133776792 %	0.0332845160431 %	0.0104058272633 %	0.0739098300074 %
std::basic_string<char,	18568	6008	5462	85	141	10	4	0	0	18479	5867	5452	0.785671482788 %	0.457776820336 %	1.31647776809 %	0.01331646581 %	0.021542438604 %	0.0 %
df::program_options_lite::scanLine	18413	5126	7104	72	511	2	18	0	0	18323	4615	7102	1.90908200894 %	0.391028077988 %	4.19460343418 %	0.0587409848905 %	0.0977570194971 %	0.0 %
/build/buildd/eglibc-2.19/elf/dl-runtime.c:_dl_fixup	18000	6800	3400	30	1685	68	5	161	5	17965	4954	3327	6.32269503546 %	0.166666666667 %	17.1862745098 %	0.606382978723 %	0.0277777777778 %	1.62745098039 %
std::locale::locale	17429	5409	5409	17	151	570	4	0	0	17408	5258	4839	2.61266683188 %	0.0975385851168 %	6.6648178961 %	0.0141607958367 %	0.0229502553216 %	0.0 %
std::_Rb_tree<std::string,	17196	4878	4101	83	1273	9	4	42	0	17109	3563	4092	5.21489971347 %	0.482670388462 %	14.2777592159 %	0.175740210124 %	0.0232612235404 %	0.467758102239 %
std::basic_string<char,	17116	5268	7242	13	97	177	3	0	71	17100	5171	6994	0.9687436711 %	0.0759523253097 %	2.19024780176 %	0.249780598123 %	0.0175274596868 %	0.567545963229 %
std::_Rb_tree<std::string,	17092	5413	3659	24	1523	6	23	7	0	17045	3883	3653	5.93563675279 %	0.140416569155 %	16.8540564374 %	0.114661366763 %	0.134565878774 %	0.0771604938272 %
ContextModel3DBuffer::ContextModel3DBuffer	16926	9672	7254	4	0	587	2	0	570	16920	9672	6097	1.74583481035 %	0.0236322816968 %	3.46803733901 %	1.68970814132 %	0.0118161408484 %	3.36760014179 %
operator	16687	6068	6068	11	109	464	3	0	0	16673	5959	5604	2.02615966416 %	0.0659195781147 %	4.72148978247 %	0.0104083544392 %	0.0179780667586 %	0.0 %
std::string::_Rep::_M_dispose	16062	5534	3904	11	576	2	3	4	0	16048	4954	3902	2.30980392157 %	0.0684846220894 %	6.12417885145 %	0.0274509803922 %	0.0186776242062 %	0.0423818605637 %
std::istream::read	15840	6720	6240	4	135	157	3	2	0	15833	6583	6083	1.02777777778 %	0.0252525252525 %	2.25308641975 %	0.0173611111111 %	0.0189393939394 %	0.0154320987654 %
TEncSbac::codeTransformSubdivFlag	15712	8838	4910	844	1301	148	2	0	1	14866	7537	4761	7.78343516633 %	5.3716904277 %	10.5397148676 %	0.010183299389 %	0.0127291242363 %	0.00727378527786 %
TEncEntropy::encodeIPCMInfo	14128	7947	3532	883	1698	0	1	0	0	13244	6249	3532	10.0792751982 %	6.25 %	14.7922292883 %	0.00390518217675 %	0.00707814269536 %	0.0 %
std::string::find_last_not_of	13671	3605	4072	2	1	0	1	0	0	13668	3604	4072	0.0140528386734 %	0.0146295077171 %	0.013025921584 %	0.0046842795578 %	0.00731475385853 %	0.0 %
TAppEncCfg::xCheckParameter	13487	5344	2492	171	73	83	169	1	1	13147	5270	2408	1.53355531586 %	1.26788759546 %	1.99081163859 %	0.801950944989 %	1.25305850078 %	0.0255232261358 %
/build/buildd/eglibc-2.19/string/../sysdeps/i386/strchrnul.S:strchrnul	12968	1457	173	12	78	0	12	77	0	12944	1302	173	0.616522811344 %	0.0925354719309 %	4.78527607362 %	0.609672557885 %	0.0925354719309 %	4.72392638037 %
/build/buildd/eglibc-2.19/math/../sysdeps/i386/fpu/e_pow.S:__pow_finite	12784	1472	296	7	136	0	7	4	0	12770	1332	296	0.982682792743 %	0.0547559449312 %	7.69230769231 %	0.0755909840572 %	0.0547559449312 %	0.226244343891 %
std::string::find	12632	3951	3158	74	236	27	3	0	0	12555	3715	3131	1.70710703612 %	0.585813806206 %	3.69953579969 %	0.0151967985411 %	0.0237492083597 %	0.0 %
ContextModel::init	12278	2020	808	2	0	100	2	0	0	12274	2020	708	0.675228386072 %	0.0162892979313 %	3.5360678925 %	0.0132397722759 %	0.0162892979313 %	0.0 %
std::basic_istream<char,	12148	4308	3295	70	191	1	14	2	0	12064	4115	3294	1.32651511316 %	0.576226539348 %	2.52531895304 %	0.0810085565288 %	0.11524530787 %	0.0263054057609 %
TComDataCU::getAllowedChromaDir	12116	5494	3429	1222	705	122	2	0	1	10892	4789	3306	9.73905603879 %	10.0858369099 %	9.26818334641 %	0.0142592328533 %	0.0165070980522 %	0.0112069931637 %
TComDataCU::create	12021	3066	6333	25	1647	546	22	4	0	11974	1415	5787	10.3548085901 %	0.207969386906 %	23.3322693904 %	0.121381886088 %	0.183013060477 %	0.0425577189063 %
std::basic_ios<char,	11824	3552	5617	176	230	4	5	0	0	11643	3322	5613	1.95303196304 %	1.48849797023 %	2.55207765296 %	0.0238174629638 %	0.0422868741543 %	0.0 %
std::locale::~locale	11720	4102	2344	7	426	0	1	0	0	11712	3676	2344	2.38357370913 %	0.0597269624573 %	6.60874961216 %	0.00550478916657 %	0.00853242320819 %	0.0 %
/build/buildd/eglibc-2.19/elf/../sysdeps/i386/dl-tlsdesc.S:0x000187a8	10978	10978	0	10	0	0	1	0	0	10967	10978	0	0 %	0 %	0 %	0 %	0 %	0 %
/build/buildd/eglibc-2.19/libio/fileops.c:_IO_file_overflow@@GLIBC_2.1	10796	3213	2073	23	3	17	10	0	0	10763	3210	2056	0.267379679144 %	0.213041867358 %	0.378357926599 %	0.0621813207313 %	0.0926268988514 %	0.0 %
std::ios_base::ios_base	10792	912	4864	69	103	260	3	0	33	10720	809	4571	2.60743602125 %	0.639362490734 %	6.28462603878 %	0.217286335104 %	0.0277983691623 %	0.571329639889 %
TEncEntropy::encodeTransformSubdivFlag	10668	6223	3556	234	153	45	1	0	1	10433	6070	3510	2.11277938084 %	2.19347581552 %	2.02474690664 %	0.0097813860224 %	0.00937382827147 %	0.010225994478 %
std::string::_M_leak_hard	10573	3863	3539	21	303	3	3	0	0	10549	3560	3536	1.81919332406 %	0.198619124184 %	4.13401783302 %	0.0166898470097 %	0.0283741605977 %	0.0 %
TComYuv::copyToPicYuv	10560	3036	3828	153	200	75	3	2	0	10404	2834	3753	2.45638200184 %	1.44886363636 %	4.00641025641 %	0.0286960514233 %	0.0284090909091 %	0.0291375291375 %
std::__detail::_List_node_base::_M_hook	10134	5630	4504	3	1004	106	1	0	0	10130	4626	4398	5.49141503848 %	0.0296033155713 %	10.9532267614 %	0.00493388592856 %	0.00986777185711 %	0.0 %
bool	9739	3837	2952	13	551	260	3	0	0	9723	3286	2692	4.98547918683 %	0.133483930588 %	11.9457946678 %	0.0181510164569 %	0.0308039839819 %	0.0 %
bool	9735	3835	2950	23	304	132	2	0	0	9710	3531	2818	2.7784503632 %	0.236260914227 %	6.42593957259 %	0.0121065375303 %	0.0205444273241 %	0.0 %
bool	9735	3835	2950	20	166	136	2	0	0	9713	3669	2814	1.94915254237 %	0.205444273241 %	4.45099484156 %	0.0121065375303 %	0.0205444273241 %	0.0 %
initZscanToRaster	9459	3453	3591	2	0	35	2	0	32	9455	3453	3524	0.224201660304 %	0.0211438841315 %	0.49687677456 %	0.206023147307 %	0.0211438841315 %	0.45428733674 %
TComRdCost::setDistParam	9174	4170	3614	624	291	0	3	0	0	8547	3879	3614	5.39568345324 %	6.80183126226 %	3.73843782117 %	0.0176907654205 %	0.0327011118378 %	0.0 %
TEncSearch::xSetIntraResultQT	9130	4069	3021	65	347	66	5	0	0	9060	3722	2955	2.94697903822 %	0.711938663746 %	5.82510578279 %	0.0308261405672 %	0.0547645125958 %	0.0 %
SAOOffset::reset	8904	504	6048	2	2	370	2	0	367	8900	502	5311	2.41977225673 %	0.0224618149146 %	5.67765567766 %	2.38742236025 %	0.0224618149146 %	5.60134310134 %
std::basic_ios<char,	8858	2364	4429	143	231	10	4	0	0	8711	2133	4419	2.45351734713 %	1.61435990065 %	3.54776976299 %	0.025557472366 %	0.045156920298 %	0.0 %
TEncEntropy::encodeIntraDirModeChroma	8724	5089	2908	218	613	0	1	0	0	8505	4476	2908	4.96979845703 %	2.49885373682 %	7.66537451544 %	0.0059805035584 %	0.0114626318203 %	0.0 %
/build/buildd/eglibc-2.19/wcsmbs/btowc.c:btowc	8704	2688	1920	3	5	0	3	0	0	8698	2683	1920	0.0600961538462 %	0.0344669117647 %	0.108506944444 %	0.0225360576923 %	0.0344669117647 %	0.0 %
std::ctype<char>	8700	3600	2700	19	269	132	2	0	0	8679	3331	2568	2.8 %	0.218390804598 %	6.36507936508 %	0.0133333333333 %	0.0229885057471 %	0.0 %
std::num_get<char,	8555	3540	2655	14	138	136	1	0	0	8540	3402	2519	1.95254237288 %	0.163646990064 %	4.42292171106 %	0.00677966101695 %	0.0116890707189 %	0.0 %
std::num_put<char,	8555	3540	2655	12	135	132	3	0	0	8540	3405	2523	1.89152542373 %	0.140268848627 %	4.30992736077 %	0.0203389830508 %	0.0350672121566 %	0.0 %
0x0005d090	8415	2404	1203	4	184	0	1	1	0	8410	2219	1203	1.56379970055 %	0.0475341651812 %	5.10119212642 %	0.0166361670271 %	0.0118835412953 %	0.0277238702523 %
/build/buildd/eglibc-2.19/libio/putc.c:putc	8323	3248	2233	8	5	5	4	0	0	8311	3243	2228	0.130396986381 %	0.0961191877929 %	0.182448458311 %	0.0289771080846 %	0.0480595938964 %	0.0 %
TComYuv::copyToPartYuv	8184	1848	2640	102	92	21	2	0	0	8080	1756	2619	1.6966540404 %	1.24633431085 %	2.51782531194 %	0.0157828282828 %	0.0244379276637 %	0.0 %
std::ostreambuf_iterator<char,	8177	2718	2388	187	406	381	10	0	0	7980	2312	2007	7.33268087029 %	2.2869022869 %	15.4132393263 %	0.0752841978469 %	0.122294239941 %	0.0 %
std::ios_base::_M_init	8081	2396	4190	90	111	7	4	0	0	7987	2285	4183	1.41814958751 %	1.11372354907 %	1.79167931977 %	0.0272721074521 %	0.0494988244029 %	0.0 %
std::locale::operator=	8073	3289	2392	23	147	128	3	0	0	8047	3142	2264	2.16664243129 %	0.2849002849 %	4.84069706038 %	0.0218118365566 %	0.0371609067261 %	0.0 %
ContextModel3DBuffer::initBuffer	7672	2640	2454	3	60	0	3	13	0	7666	2567	2454	0.493498355005 %	0.0391032325339 %	1.17785630153 %	0.125332915557 %	0.0391032325339 %	0.255202198665 %
std::locale::_Impl::_M_install_facet	7620	2858	282	8	19	2	8	0	0	7604	2839	280	0.269516728625 %	0.10498687664 %	0.668789808917 %	0.0743494423792 %	0.10498687664 %	0.0 %
df::program_options_lite::Option<int>::~Option	7577	1991	1988	3	389	4	3	16	0	7571	1586	1984	3.42679127726 %	0.0395935066649 %	9.87685348077 %	0.164416753202 %	0.0395935066649 %	0.402111083187 %
std::_Rb_tree_decrement	7481	2919	0	6	209	0	4	0	0	7471	2710	0	0 %	0 %	0 %	0 %	0 %	0 %
TComCUMvField::copyTo	6996	3564	2376	153	84	54	3	0	1	6840	3480	2321	2.24953617811 %	2.18696397942 %	2.32323232323 %	0.0309214594929 %	0.0428816466552 %	0.016835016835 %
TEncTop::TEncTop	6891	7	4162	22	2	536	22	0	527	6847	5	3099	5.06329113924 %	0.319257001887 %	12.9047733269 %	4.96383363472 %	0.319257001887 %	12.6409210842 %
TAppEncCfg::TAppEncCfg	6807	7	4101	16	2	525	16	0	525	6775	5	3051	4.97480531379 %	0.235052152196 %	12.8286270691 %	4.95648190563 %	0.235052152196 %	12.7799415774 %
std::basic_ostream<char,	6684	2952	1606	90	43	67	13	0	0	6581	2909	1539	1.77904287493 %	1.34649910233 %	2.41333918385 %	0.115637786871 %	0.194494314782 %	0.0 %
std::string::reserve	6517	2420	1863	47	150	97	4	0	0	6466	2270	1766	2.72222222222 %	0.721190731932 %	5.76698575765 %	0.037037037037 %	0.0613779346325 %	0.0 %
