--------------------------------------------------------------------------------
Profile data file 'RDOQ/15_10/19/valgrind_BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32.txt' (creator: callgrind-3.10.1)
--------------------------------------------------------------------------------
I1 cache: 32768 B, 64 B, 8-way associative
D1 cache: 16384 B, 32 B, 4-way associative
LL cache: 8388608 B, 32 B, 2-way associative
Timerange: Basic block 0 - 5477469
Trigger: Program termination
Profiled target:  ../../HM-16.2/bin/./TAppEncoderStatic -c ../../HM-16.2/cfg/encoder_lowdelay_main.cfg -c ../../HM-16.2/cfg/per-sequence/BasketballPass.cfg --QP=32 --SearchRange=32 --FramesToBeEncoded=5 --RDOQ=0 --RDOQTS=0 (PID 7979, part 1)
Events recorded:  Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Events shown:     Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Event sort order: Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Thresholds:       100 0 0 0 0 0 0 0 0
Include dirs:     
User annotated:   
Auto-annotation:  on

--------------------------------------------------------------------------------
        Ir         Dr        Dw    I1mr    D1mr    D1mw  ILmr   DLmr    DLmw 
--------------------------------------------------------------------------------
51,982,182 19,409,420 9,455,309 186,093 270,409 329,316 6,918 36,930 146,652  PROGRAM TOTALS

--------------------------------------------------------------------------------
       Ir        Dr        Dw   I1mr    D1mr    D1mw  ILmr   DLmr   DLmw  file:function
   29,467    12,338     6,813     56      20      92     0      0      2  ???:TEncSearch::xEncSubdivCbfQT(TComTU&, bool, bool)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   27,399    14,333     6,726     80     224       .     .      .      .  ???:TEncSearch::xEncCoeffQT(TComTU&, ComponentID, bool)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   26,348     9,009     6,996    121      31      14    72     15     10  ???:vfprintf [/usr/lib/libc-2.21.so]
   25,855     9,053     6,345     46      70       7    11      .      .  ???:std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&) [/usr/lib/libstdc++.so.6.0.21]
   24,460     7,436     5,944    301      33       0    26      .      .  ???:std::istreambuf_iterator<char, std::char_traits<char> > std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::_M_extract_int<long>(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, std::_Ios_Iostate&, long&) const [/usr/lib/libstdc++.so.6.0.21]
   24,342     8,340     7,652     76       0       0     3      .      .  ???:std::string::find_first_of(char const*, unsigned int, unsigned int) const [/usr/lib/libstdc++.so.6.0.21]
   23,867     4,724     1,334     15     832       0     5    756      .  ???:__strlen_sse2_bsf [/usr/lib/libc-2.21.so]
   23,104     8,252     6,602     56       9       0     4      .      .  ???:std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::string const&, unsigned int, unsigned int) [/usr/lib/libstdc++.so.6.0.21]
   22,752    11,376     6,636  1,013      53       0     2      .      .  ???:TComDataCU::setTrIdxSubParts(unsigned int, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   22,017     5,891     6,979  2,488      22     131    20      .      .  ???:xITrMxN(int, int*, int*, int, int, bool, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   21,582    10,791     7,194    599     455     621     2      0      8  ???:TComDataCU::setExplicitRdpcmModePartRange(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   21,564    10,782     7,188    333     195     156     2      .      .  ???:TComDataCU::setCbfPartRange(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   21,432     5,760     1,008    316      76     224     3      0     15  ???:TComPrediction::predIntraGetPredValDC(short const*, int, unsigned int, unsigned int, ChannelType, ChromaFormat, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   21,142     8,163     5,051     12   1,782       0    12      2      .  ???:df::program_options_lite::Options::~Options() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   21,068     7,328     7,328    932     852     547     3      0      9  ???:isAboveLeftAvailable(TComDataCU*, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   21,030     4,206         0      5       0       0     1      .      .  ???:0x0006e55f [/usr/lib/libstdc++.so.6.0.21]
   20,922     9,510     1,902    678      20       0     1      .      .  ???:TComTU::GetEquivalentLog2TrSize(ComponentID) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   20,919    12,721     2,450     89       0       0     1      .      .  ???:TComTU::useDST(ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   20,366    10,782     7,188     95     347       0     1      .      .  ???:TComRdCost::setDistParam(unsigned int, unsigned int, DFunc, DistParam&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   20,200    12,625     5,050      .       .       .     .      .      .  ???:TEncSbac::getNumberOfWrittenBits() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   19,690     9,845     3,938    539       0       0     2      .      .  ???:TComDataCU::CUIsFromSameSliceAndTile(TComDataCU const*) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   19,680     8,640     7,200      4       2       1     3      .      .  ???:std::istream::read(char*, int) [/usr/lib/libstdc++.so.6.0.21]
   19,617     7,134     7,134     10       5       0     2      .      .  ???:std::string::_Rep::_M_destroy(std::allocator<char> const&) [/usr/lib/libstdc++.so.6.0.21]
   19,300     4,812     6,048     21     118      14     2      0      5  ???:_dl_name_match_p [/usr/lib/ld-2.21.so]
   19,204     8,162     5,282      8       4       0     7      .      .  ???:std::basic_filebuf<char, std::char_traits<char> >::xsgetn(char*, int) [/usr/lib/libstdc++.so.6.0.21]
   18,413     5,126     7,104    256      38       0    19      .      .  ???:df::program_options_lite::scanLine(df::program_options_lite::Options&, std::string&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   17,844     5,948     7,435     90       0       0     2      .      .  ???:TEncSbac::load(TEncSbac const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   17,603     4,994     4,198     94     700       0     4      .      .  ???:std::_Rb_tree<std::string, std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > >, std::_Select1st<std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > > >::find(std::string const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   17,332     9,852     2,562    760     206      31     4      .      .  ???:TEncSbac::codeTransformSkipFlags(TComTU&, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   17,238     6,401     2,195     29     160       0     2      6      .  ???:std::locale::id::_M_id() const [/usr/lib/libstdc++.so.6.0.21]
   17,237     7,524     7,141    722     795     250    26      0      5  ???:TEncSearch::estIntraPredChromaQT(TComDataCU*, TComYuv*, TComYuv*, TComYuv*, TComYuv*, short (*) [4096], unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   17,168     5,284     7,264    153       8      75     4      0     71  ???:std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [/usr/lib/libstdc++.so.6.0.21]
   17,092     5,413     3,659     24   1,110       0    23      .      .  ???:std::_Rb_tree<std::string, std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > >, std::_Select1st<std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::list<df::program_options_lite::Options::Names*, std::allocator<df::program_options_lite::Options::Names*> > > >*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   16,926     9,672     7,254      4       0     588     2      0    573  ???:ContextModel3DBuffer::ContextModel3DBuffer(unsigned int, unsigned int, unsigned int, ContextModel*, int&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   16,687     6,068     6,068      7      44       1     1      .      .  ???:operator new[](unsigned int) [/usr/lib/libstdc++.so.6.0.21]
   16,443     5,481     5,481    189       2       9     4      .      .  ???:std::locale::locale() [/usr/lib/libstdc++.so.6.0.21]
   16,252     6,288     6,902    208     154     157    16     37     80  ???:TComDataCU::initSubCU(TComDataCU*, unsigned int, unsigned int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   16,100     6,231     3,025     29     999      10     5    123      2  ???:_dl_fixup [/usr/lib/ld-2.21.so]
   15,600     8,112     4,368    795     293       0     2      .      .  ???:TComDataCU::setIntraDirSubParts(ChannelType, unsigned int, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   14,881     5,109     1,640    281       0       0     4      .      .  ???:TComPrediction::xDCPredFiltering(short const*, int, short*, int, int, int, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   14,580    14,580         .      .       .       .     .      .      .  ???:0x001366bb [/usr/lib/libc-2.21.so]
   14,504     8,288     5,180    385       6      17     1      .      .  ???:TEncEntropy::encodeQtCbf(TComTU&, ComponentID, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   14,444     5,080     3,817     45      20       0    13      1      .  ???:std::basic_istream<char, std::char_traits<char> >& std::getline<char, std::char_traits<char>, std::allocator<char> >(std::basic_istream<char, std::char_traits<char> >&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&, char) [/usr/lib/libstdc++.so.6.0.21]
   14,440     1,472       296      6     108       0     6      3      .  ???:__pow_finite [/usr/lib/libm-2.21.so]
   14,332     5,916     3,807    248     161      28     8      8      1  ???:TComYuv::copyToPicComponent(ComponentID, TComPicYuv*, unsigned int, unsigned int, unsigned int, unsigned int) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   14,000     7,240     2,080     75       2      28     8      1      3  ???:partialButterflyInverse4(int*, int*, int, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   13,834     4,652       332      7       4       0     7      .      .  ???:std::locale::_Impl::_M_install_facet(std::locale::id const*, std::locale::facet const*) [/usr/lib/libstdc++.so.6.0.21]
   13,747     3,605     4,072      3       0       0     2      .      .  ???:std::string::find_last_not_of(char const*, unsigned int, unsigned int) const [/usr/lib/libstdc++.so.6.0.21]
   13,487     5,344     2,492    171      33      82   169      1      1  ???:TAppEncCfg::xCheckParameter() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   13,466     4,126     2,648     18     543       0     4      .      .  ???:std::string::_Rep::_M_dispose(std::allocator<char> const&) [/usr/lib/libstdc++.so.6.0.21]
   12,968     1,457       173     12      78       0     6     77      .  ???:strchrnul [/usr/lib/libc-2.21.so]
   12,696     3,971     3,174      9      51       0     3      .      .  ???:std::string::find(char, unsigned int) const [/usr/lib/libstdc++.so.6.0.21]
   12,660     4,220     5,275     10       0      30     0      0      1  ???:TEncSbac::store(TEncSbac*) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   12,474     4,158     2,376      8       2       0     2      .      .  ???:std::locale::~locale() [/usr/lib/libstdc++.so.6.0.21]
   12,278     2,020       808      2       0     100     2      .      .  ???:ContextModel::init(int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   12,156     6,578     1,012    640       0       0     2      .      .  ???:TComTU::getGolombRiceStatisticsIndex(ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   12,021     3,066     6,333     23     160     224    14      .      .  ???:TComDataCU::create(ChromaFormat, unsigned int, unsigned int, unsigned int, bool, int, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   11,984     3,600     5,693    182     184       0     8      .      .  ???:std::basic_ios<char, std::char_traits<char> >::_M_cache_locale(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
   11,368     3,857     3,045      9       3       0     5      .      .  ???:putc [/usr/lib/libc-2.21.so]
   11,026     3,863     3,539    230       3       0     3      .      .  ???:std::string::_M_leak_hard() [/usr/lib/libstdc++.so.6.0.21]
   10,780       924     4,928     71      12      61     3      0     33  ???:std::ios_base::ios_base() [/usr/lib/libstdc++.so.6.0.21]
   10,770     2,154         0      5       0       0     1      .      .  ???:0x0006dd0f [/usr/lib/libstdc++.so.6.0.21]
   10,765     4,427     3,855    107       6      27     9      5      6  ???:std::string::append(char const*, unsigned int) [/usr/lib/libstdc++.so.6.0.21]
   10,134     5,630     4,504      8       2       7     2      .      .  ???:std::__detail::_List_node_base::_M_hook(std::__detail::_List_node_base*) [/usr/lib/libstdc++.so.6.0.21]
   10,098     5,049     3,366     32      21       0     1      .      .  ???:TComDataCU::setCrossComponentPredictionAlphaPartRange(char, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   10,098     5,049     3,366      1      17      29     .      .      .  ???:TComDataCU::setTransformSkipPartRange(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   10,007     3,337     4,549     21      12       0     5      .      .  ???:std::ios_base::_M_init() [/usr/lib/libstdc++.so.6.0.21]
    9,855     5,110     2,190    747     198       0     2      .      .  ???:TComTrQuant::invRdpcmNxN(TComTU&, ComponentID, short*, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    9,809     2,891     1,804     19       2       6     8      .      .  ???:_IO_file_overflow@@GLIBC_2.1 [/usr/lib/libc-2.21.so]
    9,807     4,086     2,002     70      50      13    15      .      .  ???:TEncEntropy::xEncodeTransform(bool&, bool&, TComTU&)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    9,620     3,416     2,336     72      55       3     9      3      .  ???:TComYuv::copyToPartComponent(ComponentID, TComYuv*, unsigned int) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    9,472     2,944     1,920      4       4       0     4      .      .  ???:btowc [/usr/lib/libc-2.21.so]
    9,459     3,453     3,591      2       0      32     2      0     32  ???:initZscanToRaster(int, int, unsigned int, unsigned int*&)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    9,386     9,386         0      1       0       0     1      .      .  ???:0x00019b20 [/usr/lib/ld-2.21.so]
    9,277     2,396     4,489    154      16       0     4      .      .  ???:std::basic_ios<char, std::char_traits<char> >::init(std::basic_streambuf<char, std::char_traits<char> >*) [/usr/lib/libstdc++.so.6.0.21]
    9,273     3,590     2,693     30      40       0     4      .      .  ???:bool std::has_facet<std::ctype<char> >(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    9,269     3,588     2,691    115      27       0     3      .      .  ???:bool std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    9,269     3,588     2,691     36      10       0     1      .      .  ???:bool std::has_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    9,264     4,576         0    812       0       0     1      .      .  ???:TComDataCU::getCtxQtCbf(TComTU&, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    9,256     4,679     2,109    347     390      70     4      0      3  ???:TEncSbac::codePartSize(TComDataCU*, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    9,090     3,333     2,121     17       0       0     2      .      .  ???:std::locale::operator=(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    9,075     4,719     2,541     75       0       0     1      .      .  ???:TComDataCU::setCbfSubParts(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    8,904       504     6,048      2       0     367     2      0    367  ???:SAOOffset::reset() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    8,816     3,648     2,736     84       0       0     2      .      .  ???:std::ctype<char> const& std::use_facet<std::ctype<char> >(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    8,671     3,588     2,691     49       0       0     2      .      .  ???:std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > const& std::use_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    8,671     3,588     2,691      8       0       0     2      .      .  ???:std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > const& std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&) [/usr/lib/libstdc++.so.6.0.21]
    8,584     8,584         0      2       0       0     1      .      .  ???:TEncBinCABAC::getTEncBinCABAC() const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    8,527     2,436     1,219      4      18       0     1      1      .  ???:0x00084ec0 [/usr/lib/libstdc++.so.6.0.21]
    8,503     2,496     1,408    132       3       0     5      .      .  ???:std::basic_streambuf<char, std::char_traits<char> >::xsputn(char const*, int) [/usr/lib/libstdc++.so.6.0.21]
    8,224     3,768     2,600    490     156     206     5      .      .  ???:TEncSearch::xSetIntraResultQT(bool, TComYuv*, TComTU&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    8,046     8,046         0      8       0       0     1      .      .  ???:0x001366bf [/usr/lib/libc-2.21.so]
    8,017     3,167     2,238     57       8      12     5      .      .  ???:std::string::reserve(unsigned int) [/usr/lib/libstdc++.so.6.0.21]
    7,876     3,596     2,564     82     121      12     7      .      .  ???:TEncSearch::xSetIntraResultChromaQT(TComYuv*, TComTU&)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    7,745     3,647     2,034     32      11       3    14      .      .  ???:std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, int) [/usr/lib/libstdc++.so.6.0.21]
    7,672     2,640     2,454      3      60       0     2     13      .  ???:ContextModel3DBuffer::initBuffer(SliceType, int, unsigned char*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    7,655     2,235     2,388     14      67       0     9      .      .  ???:std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const [/usr/lib/libstdc++.so.6.0.21]
    7,577     1,991     1,988      3     205       0     3      .      .  ???:df::program_options_lite::Option<int>::~Option() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    7,575     7,575         .      .       .       .     .      .      .  ???:TComBitCounter::getNumberOfWrittenBits() const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    7,575     5,050     2,525     43       0       0     1      .      .  ???:TComBitCounter::resetBits() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    7,400     2,890     2,148     76     124      21     6     15      5  ???:TComYuv::copyFromPicComponent(ComponentID, TComPicYuv const*, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    7,298     2,919         0     88      14       0     3      .      .  ???:std::_Rb_tree_decrement(std::_Rb_tree_node_base*) [/usr/lib/libstdc++.so.6.0.21]
    7,213     2,468     1,532     44       6       0     4      .      .  ???:std::string::assign(std::string const&) [/usr/lib/libstdc++.so.6.0.21]
    6,891         7     4,162     22       2     532    22      0    529  ???:TEncTop::TEncTop() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    6,807         7     4,101     16       2     526    16      0    526  ???:TAppEncCfg::TAppEncCfg() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    6,800     2,720     2,788    311      94     253     8      0     11  ???:TComTU::TComTU(TComDataCU*, unsigned int, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    6,615     2,428     2,493     40       6      24     5      .      .  ???:std::istream::operator>>(int&) [/usr/lib/libstdc++.so.6.0.21]
    6,421     4,833     4,793     65     583     601    65      0     49  ???:TAppEncTop::xInitLibCfg() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    6,333     2,244     3,155     22     100      12    22      .      .  ???:TEncTop::xInitRPS(bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    6,171     2,430     2,242    161       5       0     5      .      .  ???:std::string::_Rep::_M_clone(std::allocator<char> const&, unsigned int) [/usr/lib/libstdc++.so.6.0.21]
    6,028     2,246     1,542     73     134       0     8      .      .  ???:std::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::overflow(int) [/usr/lib/libstdc++.so.6.0.21]
    5,995     2,260       663     18       0       0     4      .      .  ???:0x000ca680 [/usr/lib/libstdc++.so.6.0.21]
    5,953     2,279     1,721    398      51       1    15      .      .  ???:TEncEntropy::xEncodeTransform(bool&, bool&, TComTU&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,927     2,161     1,011     14      58      72    14     51     68  ???:_dl_check_map_versions [/usr/lib/ld-2.21.so]
    5,876     2,397     1,852     14       8       0     8      .      .  ???:std::ostream& std::ostream::_M_insert<long>(long) [/usr/lib/libstdc++.so.6.0.21]
    5,850     2,460     2,220    168     109      39    21      .      .  ???:TComDataCU::copyPartFrom(TComDataCU*, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,775     1,605       457      5      42       0     5     42      .  ???:_dl_cache_libcmp [/usr/lib/ld-2.21.so]
    5,720     2,580     2,110    160     146       8    20      .      .  ???:TComDataCU::copyToPic(unsigned char) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,626     2,675     1,893    547     452      37    18      .      .  ???:TEncCu::xCompressCU(TComDataCU*&, TComDataCU*&, unsigned int, PartSize)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,618     2,332     2,114    182     118      13     3      .      .  ???:TEncSearch::xSetIntraResultChromaQT(TComYuv*, TComTU&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,583     2,499     1,968      7      16       0     6      .      .  ???:copyPlane(TComPicYuv const&, ComponentID, TComPicYuv&, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,528     1,822     1,655     51       2       0     4      .      .  ???:std::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::_M_sync(char*, unsigned int, unsigned int) [/usr/lib/libstdc++.so.6.0.21]
    5,504     4,416     4,224      1     529     513     1      .      .  ???:df::program_options_lite::Option<GOPEntry>::setDefault() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,486     1,761     1,476     14      19       0     5      .      .  ???:df::program_options_lite::scanFile(df::program_options_lite::Options&, std::istream&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,391     1,426     1,416      4     137       0     4      .      .  ???:df::program_options_lite::Option<bool>::~Option() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,375     1,625     2,375      3       0       0     3      .      .  ???:df::program_options_lite::OptionSpecific& df::program_options_lite::OptionSpecific::operator()<int>(std::string const&, int&, int, std::string const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,304     2,652     2,652    264       0       0     1      .      .  ???:TEncBinCABACCounter::encodeBinEP(unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,250     2,310     1,470    158      21       1     2      .      .  ???:0x000ca570 [/usr/lib/libstdc++.so.6.0.21]
    5,236     2,420     1,892    193     124       0     7      .      .  ???:TEncSbac::codeIntraDirChroma(TComDataCU*, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    5,080     2,202     2,628    442     319     108    17      0      3  ???:TEncCu::xCheckRDCostIntra(TComDataCU*&, TComDataCU*&, double&, PartSize) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,926     2,026       866      3       2      18     1      2     11  ???:__GI_mempcpy [/usr/lib/libc-2.21.so]
    4,883     2,570     1,542    381      96      19     2      1      1  ???:TEncEntropy::encodePartSize(TComDataCU*, unsigned int, unsigned int, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,824     3,015         0     19      26       0     3      .      .  ???:__strcmp_ssse3 [/usr/lib/libc-2.21.so]
    4,788     1,748     1,444      5       1       0     5      .      .  ???:__printf_chk [/usr/lib/libc-2.21.so]
    4,776     1,278       794     49      46      51    49     46     51  ???:_dl_map_object_from_fd [/usr/lib/ld-2.21.so]
    4,738       150     1,170     11       0      33    11      0     16  ???:TComSlice::initEqualRef() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,736     1,776     1,776      3       0      70     3      .      .  ???:pow [/usr/lib/libm-2.21.so]
    4,516     1,070     1,335      4       2      55     4      1     55  ???:TComTrQuant::initScalingList() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,408     1,444       988     74     213       0     4      .      .  ???:df::program_options_lite::storePair(df::program_options_lite::Options&, bool, bool, std::string const&, std::string const&)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,389     1,026     1,083      3       0      20     3      .      .  ???:TComYuv::create(unsigned int, unsigned int, ChromaFormat) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,266     1,738     1,106      6       7       0     2      .      .  ???:std::ostream::sentry::sentry(std::ostream&) [/usr/lib/libstdc++.so.6.0.21]
    4,260     1,262     2,130     94       2       0    12      .      .  ???:df::program_options_lite::Option<bool>::parse(std::string const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,118     4,118         0     91       0       0     1      .      .  ???:0x08073ad9 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,112     1,675       380      5      85       0     5     83      .  ???:match_symbol [/usr/lib/ld-2.21.so]
    4,108     1,945     1,297      6       7       0     2      1      .  ???:__overflow [/usr/lib/libc-2.21.so]
    4,108     1,217     2,054    142       6       0    13      .      .  ???:df::program_options_lite::Option<int>::parse(std::string const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    4,012     1,291     1,577     31      97       0     4      .      .  ???:std::ios_base::~ios_base() [/usr/lib/libstdc++.so.6.0.21]
    3,926     3,926         .      .       .       .     .      .      .  ???:0x00019b2c [/usr/lib/ld-2.21.so]
    3,924        72     3,024     23       0     368    13      0    368  ???:TComDataCU::TComDataCU() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    3,624       752       759      8      12       8     5      1      2  ???:__new_exitfn [/usr/lib/libc-2.21.so]
    3,556     1,538     1,346      5       1       0     4      .      .  ???:std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > >::do_get(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, std::_Ios_Iostate&, long&) const [/usr/lib/libstdc++.so.6.0.21]
    3,488     1,962     1,090    137      64      19     2      0      1  ???:TEncSbac::codeTransformSubdivFlag(unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    3,460     1,437       289      6       0       0     1      .      .  ???:0x000ca760 [/usr/lib/libstdc++.so.6.0.21]
    3,441       574         0     11      17       0     3     12      .  ???:__GI_strlen [/usr/lib/libc-2.21.so]
    3,399       840       685    162      22      28    63      6      6  ???:____strtod_l_internal [/usr/lib/libc-2.21.so]
    3,390     2,373       339    174       0       0     1      .      .  ???:TComTU::isNonTransformedResidualRotated(ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    3,252     1,220     1,017      6       3       0     3      .      .  ???:__gnu_cxx::stdio_sync_filebuf<char, std::char_traits<char> >::overflow(int) [/usr/lib/libstdc++.so.6.0.21]
