BasketballPass__QP_32_nF_8_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TEncBinCABACCounter::getNumWrittenBits	61947680	34845570	15486920	195649	4907865	205072	187	1	0	61751844	29937704	15281848	4.72798179768 %	0.315829422506 %	10.1583231825 %	0.000167438292977 %	0.000301867640564 %	1.98678825546e-06 %
TComPrediction::initAdiPatternChType	57508989	22082226	16159724	1431547	1815255	1368108	1452	399	4163	56075990	20266572	14787453	4.81970208146 %	2.48925780977 %	8.32426955215 %	0.00628087835254 %	0.00252482268468 %	0.0119293079982 %
TEncSearch::encodeResAndCalcRdInterCU	57394737	20598894	21192001	2553422	3466760	1081753	12924	1426	184	54828391	17130708	20110064	7.16024575011 %	4.44887830046 %	10.8839808288 %	0.0146533320471 %	0.0225177440921 %	0.00385251380713 %
TComPrediction::predIntraAng	57224374	23206476	15229324	541616	2007724	130962	701	70	30	56682057	21198682	15098332	2.80189956585 %	0.946477806817 %	5.5643072344 %	0.000837339058154 %	0.00122500247884 %	0.000260174108513 %
TComRdCost::xGetSSE64	55180328	24373958	23981482	44867	837514	74736	1608	609	11	55133853	23535835	23906735	0.924431255487 %	0.0813097740195 %	1.88655092374 %	0.00215191333685 %	0.00291408198951 %	0.00128217218166 %
QpParam::QpParam	54498686	13857754	9372948	1152111	1302912	2577	439	321	0	53346136	12554521	9370371	3.16173851774 %	2.11401610674 %	5.61967089931 %	0.000977751169223 %	0.000805524008414 %	0.00138179207843 %
TEncBinCABAC::resetBits	54151956	13537989	31588641	105068	484868	0	14	5	0	54046874	13053116	31588641	0.594222806517 %	0.194024385749 %	1.07446091144 %	1.91380646779e-05 %	2.58531750912e-05 %	1.1079932182e-05 %
TComDataCU::getInterMergeCandidates	53026489	18532694	17804086	3694083	1518677	547396	34621	11792	402	49297785	17002225	17256288	6.4457758366 %	6.96648612734 %	5.6859000715 %	0.0523872957244 %	0.0652900100552 %	0.033558284471 %
TEncSearch::xExtDIFUpSamplingH	52997244	16999116	30331756	1983276	3063395	490837	9105	125	0	51004863	13935596	29840919	5.51939797215 %	3.74222478437 %	7.5093313303 %	0.0091998139385 %	0.0171801386502 %	0.000264098240151 %
TComPrediction::xPredIntraPlanar	51453138	23292820	8886764	344148	64694	503206	678	2	1484	51108312	23228124	8382074	1.09053965743 %	0.668857164747 %	1.7647835348 %	0.00258750396765 %	0.00131770388815 %	0.0046178347116 %
TComDataCU::getIntraDirPredictor	51325127	16880819	13602678	1110076	1438900	379341	764	7711	16	50214287	15434208	13223321	3.57947225711 %	2.16283147239 %	5.96467327879 %	0.0103791013524 %	0.00148854965327 %	0.0253481416519 %
TEncEntropy::encodeCoeffNxN	50424292	28075109	14090643	667734	963893	1969005	113	236	45103	49756445	27110980	12076535	3.88878959816 %	1.3242307894 %	6.95564020772 %	0.049089511179 %	0.000224098337365 %	0.107525652572 %
TEncSbac::load	47015040	15671680	19589600	90658	1570752	12197	506	0	3	46923876	14100928	19577400	2.03412962563 %	0.192827656852 %	4.48919891734 %	0.000618647017757 %	0.00107625134425 %	8.50791576483e-06 %
TComYuv::copyToPartComponent	46649660	16681736	11736416	242054	533059	72073	1823	910	0	46405783	16147767	11664343	1.12856093368 %	0.518876236183 %	2.12938547165 %	0.00364070821726 %	0.00390785270461 %	0.00320217866383 %
TEncEntropy::estimateBit	46294488	21218307	15431496	131114	2434246	305807	450	23	0	46162924	18784038	15125689	3.46156072393 %	0.283217302241 %	7.47631030923 %	0.000570262273988 %	0.000972037967025 %	6.2756135415e-05 %
TComDataCU::xAddMVPCandOrder	46228806	14685814	10804420	849814	1971555	177189	4789	8617	4	45374203	12705642	10627227	4.18097899805 %	1.83827806411 %	8.42967545924 %	0.0186979636091 %	0.010359341749 %	0.0338207958389 %
TComRdCost::xGetSAD	44274816	12251088	301392	10110	696005	13378	225	185	0	44264481	11554898	288014	1.26610458467 %	0.0228346516449 %	5.65133742496 %	0.000721484266997 %	0.000508189576666 %	0.00147381234625 %
TEncSearch::xEncodeResidualQT	44207773	20189527	14730623	882913	1811286	653205	2005	70	26376	43322855	18378171	14051042	4.23037010589 %	1.99718949878 %	7.05750404852 %	0.0359557017565 %	0.00453540150055 %	0.0757327789256 %
TComYuv::copyPartToPartYuv	43734720	9566970	12300390	225195	588921	10686	1863	57	0	43507662	8977992	12289704	1.25728025697 %	0.514911265009 %	2.74201824089 %	0.00292673646933 %	0.0042597734706 %	0.0002606624668 %
TEncSearch::estIntraPredQT	43228979	15013169	20831873	1001383	2850085	1566668	3149	260	174	42224447	12162824	19265031	6.85197986833 %	2.3164622972 %	12.3217961357 %	0.00453119742071 %	0.0072844653583 %	0.0012107671683 %
TEncSearch::xGetInterPredictionError	42384384	13245120	18921600	456038	1403323	587981	1859	559	0	41926487	11841238	18333619	3.2827709701 %	1.07595759797 %	6.19057211926 %	0.00324341273336 %	0.00438604935252 %	0.00173782095284 %
TComPrediction::xPredInterBi	41922646	16052156	12962650	574466	973919	195736	3714	1926	2	41344466	15076311	12766912	2.458674439 %	1.37029995673 %	4.03123494949 %	0.00795348555795 %	0.00885917363136 %	0.00664488330544 %
TComTU::GetEquivalentLog2TrSize	41768551	18985705	3797141	243688	1701904	0	278	0	0	41524585	17283801	3797141	3.01401997543 %	0.583424596175 %	7.47011150407 %	0.000430664575702 %	0.000665572526085 %	0.0 %
TComDataCU::getCtxQtCbf	40365984	21043464	0	415947	451807	0	289	0	0	39949748	20591657	0	1.41306269355 %	1.03043939174 %	2.14701819054 %	0.00047061162315 %	0.000715949349829 %	0.0 %
TEncSearch::xRecurIntraCodingQT	40175013	16320088	12918484	2400551	4264464	1704157	1781	947	9522	37772681	12054677	11204805	12.0569655061 %	5.97523390969 %	20.4135174591 %	0.0176478422776 %	0.00443310373042 %	0.0358054422083 %
TComCUMvField::setAllMvField	39823618	16144710	20449966	357686	106677	5595	2150	4	0	39463782	16038029	20444371	0.614981014886 %	0.898175549996 %	0.306798726678 %	0.00281869679006 %	0.00539880630635 %	1.09305517557e-05 %
partialButterflyInverse4	39052300	20195618	5802056	429394	61895	352902	768	34	41	38622138	20133689	5449113	1.29775762862 %	1.09953575078 %	1.59551581422 %	0.00129592672858 %	0.0019665935169 %	0.000288487346983 %
TEncSbac::xWriteCoefRemainExGolomb	38600862	15838136	10136966	226660	30161	17120	268	0	3273	38373934	15807975	10116573	0.424215115085 %	0.587188959666 %	0.182024309279 %	0.00548346440481 %	0.000694285013635 %	0.0126005279979 %
TComDataCU::getPUAboveRight	37881533	18689931	6901070	591630	1719963	85324	3162	1942	40	37286741	16968026	6815706	3.77630582702 %	1.5617900152 %	7.0543821244 %	0.00810429279537 %	0.00834707507745 %	0.00774491001739 %
TComTrQuant::getSigCoeffGroupCtxInc	37315338	12500877	2799162	76930	34357	0	116	1771	0	37238292	12464749	2799162	0.21151041073 %	0.206161873705 %	0.224554983161 %	0.00358640402786 %	0.000310864127775 %	0.0115751338934 %
TComDataCU::setMVPIdxSubParts	37304583	17193445	9826226	516227	3470297	541034	5766	1130	0	36782590	13722018	9285192	7.03864828343 %	1.38381656752 %	14.8459653709 %	0.0107206839896 %	0.0154565459156 %	0.00418213826512 %
TEncSearch::xPatternSearchFracDIF	36998076	12999324	16332484	568729	2293101	965142	3625	0	0	36425722	10706223	15367342	5.76960454205 %	1.53718533904 %	11.1082242186 %	0.00546510830623 %	0.00979780678325 %	0.0 %
TComDataCU::setMVPNumSubParts	35931901	16563233	9476906	155707	945849	64202	3031	534	0	35773163	15616850	9412704	1.88110315555 %	0.433339165662 %	3.87882338109 %	0.00575259423443 %	0.00843540117735 %	0.00205068029783 %
TEncEntropy::encodeQtCbf	33391162	19080664	11925415	173328	828079	165981	170	0	9396	33217664	18252585	11750038	1.81279194865 %	0.519083462864 %	3.2060164718 %	0.0148546736653 %	0.000509116753709 %	0.0303037349547 %
fastInverseDst	32243400	15978396	4155816	210184	48459	250782	180	30	1	32033036	15929907	3905033	0.972600659992 %	0.651866738619 %	1.48623149493 %	0.000402843871538 %	0.000558253782169 %	0.000153966790456 %
TComDataCU::xGetDistScaleFactor	32212680	6310878	1803108	206277	0	0	2250	0	0	32004153	6310878	1803108	0.511515134923 %	0.640359634777 %	0.0 %	0.00557943470953 %	0.00698482709293 %	0.0 %
TEncSbac::getNumberOfWrittenBits	30973840	19358650	7743460	0	271646	192335	0	0	0	30973840	19087004	7551125	0.798921068015 %	0.0 %	1.71197371718 %	0.0 %	0.0 %	0.0 %
TEncSearch::xSetSearchRange	30683772	10227924	13069014	275095	60934	54817	1921	0	0	30406756	10166990	13014197	0.724047534758 %	0.896548833696 %	0.496850702011 %	0.0035586786465 %	0.00626063835959 %	0.0 %
TComPrediction::motionCompensation	29974044	8697050	13208448	719876	210768	159743	4689	16	8	29249479	8486266	13048697	2.10176681976 %	2.40166458687 %	1.69140642226 %	0.00908450579614 %	0.0156435347863 %	0.000109561535647 %
TComDataCU::getPUAboveLeft	29296001	13253436	6497898	1007836	651794	245561	5889	407	96	28282276	12601235	6252241	3.88439249554 %	3.4401828427 %	4.54326274873 %	0.0130323084832 %	0.0201017196852 %	0.00254666343043 %
TComDataCU::getPUAboveRightAdi	28250646	13985294	5960058	391320	1179370	39101	753	474	3	27858573	12805450	5920954	3.3400926774 %	1.38517186474 %	6.10904736101 %	0.00255207911661 %	0.00266542577469 %	0.00239153462922 %
TComTU::useDST	27493296	16673099	3311530	125248	291977	0	286	0	0	27367762	16381122	3311530	0.878776821017 %	0.455558329565 %	1.46100785759 %	0.00060238521376 %	0.00104025359491 %	0.0 %
TEncBinCABACCounter::encodeBinsEP	27480607	9992948	7494711	217634	8601	1347	2	0	0	27262971	9984347	7493364	0.506094675743 %	0.791954850197 %	0.0568858301732 %	4.44758087848e-06 %	7.27785961933e-06 %	0.0 %

RESULTS	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
Entropy	4038462812	1547911120	1004983760	27226113	116864217	47550018	23223	381404	527042	67448583979	9487709770	7944082943	2.90744876784 %	0.674170204542 %	6.4403057207 %	0.0141347055271 %	0.000575045532944 %	0.0355849356398 %
