BasketballPass__QP_32_nF_8_MSizeL1_32768_AssL1_1_MSizeLL_16777216_AssLL_4_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::getQtRootCbf	5871849	3811074	310476	113798	492244	0	105	614	0	5757946	3318216	310476	6.06442312571 %	1.93802667609 %	11.9431767175 %	0.00719474925398 %	0.00178819312281 %	0.0148973080516 %
TComDataCU::CUIsFromSameTile	5732802	3821868	318489	76962	322478	0	17	3654	0	5655823	3495736	318489	4.04571626974 %	1.34248487912 %	7.78865204136 %	0.037181615327 %	0.000296539109497 %	0.0882532593204 %
TComDataCU::getMvField	5723356	3366680	1010004	76361	703424	99711	23	7389	10	5646972	2655867	910283	8.7078467016 %	1.33419972478 %	18.3503081328 %	0.0734848574857 %	0.00040186212425 %	0.169054928343 %
TComYuv::copyToPartYuv	5677960	1282120	1831600	53882	31544	6782	46	0	0	5624032	1250576	1824818	1.0488097838 %	0.94896758695 %	1.23087496628 %	0.000523221955303 %	0.00081015012434 %	0.0 %
TComDataCU::setMergeIndexSubParts	5635589	2556281	1421777	337607	151543	0	289	2	0	5297693	2404736	1421777	5.08807947702 %	5.99062493734 %	3.80947185788 %	0.00302694700565 %	0.00512812414106 %	5.02757878342e-05 %
TEncCu::xCheckRDCostInter	5591289	2310450	3003585	459813	844746	127497	990	160	73	5130486	1465544	2876015	13.131714381 %	8.2237387479 %	18.295758308 %	0.0112147057712 %	0.0177061139211 %	0.00438461545699 %
TComTrQuant::invRdpcmNxN	5331069	2764258	1184682	570825	408958	103485	10	0	0	4760234	2355300	1081197	11.6731352308 %	10.7075147592 %	12.9767228674 %	0.000107758516182 %	0.000187579639281 %	0.0 %
TEncSearch::xAddSymbolBitsInter	4882864	2013507	2450393	396558	595413	52179	53	3	0	4486253	1418091	2398214	11.1712460056 %	8.12142218174 %	14.5073142319 %	0.000599137840647 %	0.00108542855177 %	6.72058065817e-05 %
TComDataCU::setSkipFlagSubParts	4837440	2418720	1410920	91548	143965	105313	43	20	46	4745849	2274735	1305561	3.93242014612 %	1.89248858901 %	6.5091757972 %	0.0012576323283 %	0.000888899914004 %	0.00172339958847 %
TEncEntropy::xEncodeTransform	4822698	1825838	1394715	279801	267652	82903	386	324	26	4542511	1557862	1311786	7.83707980765 %	5.80175246304 %	10.8849318735 %	0.00915052880981 %	0.00800381860942 %	0.0108676988082 %
TEncEntropy::encodeTransformSubdivFlag	4817748	2810353	1605916	64659	701805	108879	74	0	99	4753015	2108548	1496938	9.47954720031 %	1.34210008494 %	18.3567622353 %	0.00187350748867 %	0.00153598735343 %	0.00224171127257 %
TEncSbac::codeSkipFlag	4785772	1829854	2111370	152954	402555	102026	55	12	36	4632763	1427287	2009308	7.53449411458 %	3.19601518835 %	12.8026470964 %	0.00118024575696 %	0.00114923987185 %	0.0012178957603 %
TEncSbac::codePartSize	4772457	2418294	1182546	390573	548609	42321	348	146	2	4381536	1869539	1140223	11.7218223598 %	8.18389772815 %	16.4108930139 %	0.00592359258247 %	0.007291841498 %	0.00411015207563 %
isAboveLeftAvailable	4746004	1650784	1650784	467568	169501	249355	12	0	85	4278424	1481283	1401344	11.0148004889 %	9.85182481936 %	12.6865780138 %	0.00120533249035 %	0.000252844287531 %	0.00257453428189 %
TEncEntropy::encodePUWise	4693540	1516418	2044228	229357	212316	12922	449	82	0	4463734	1304020	2031306	5.50744797852 %	4.88665271842 %	6.32576223528 %	0.00643309952066 %	0.00956634011855 %	0.00230295289113 %
TComDataCU::isDiffMER	4606671	2430256	298233	75463	126824	0	17	494	0	4531191	2302938	298233	2.75777215494 %	1.63812436356 %	4.64814041765 %	0.00696644653968 %	0.000369030043604 %	0.0181052589913 %
TComSampleAdaptiveOffset::offsetBlock	4549640	1547781	372487	90	113844	104192	90	494	3458	4549460	1433443	264837	3.37139260713 %	0.00197817849324 %	11.3544567737 %	0.0624738404317 %	0.00197817849324 %	0.20580460644 %
TEncSearch::xGetBlkBits	4323615	2086656	1768696	306989	189379	164119	75	26	42	4016551	1897251	1604535	8.07543299783 %	7.10028529367 %	9.16902010504 %	0.00174838705181 %	0.00173465953837 %	0.00176378188036 %
TComPrediction::predIntraGetPredValDC	4187598	1167952	219948	81627	49324	69984	15	6	48	4105956	1118622	149916	3.60389332038 %	1.94925587413 %	8.59629656315 %	0.00123755761369 %	0.000358200572261 %	0.0038907702284 %
TComDataCU::setCbfSubParts	4179770	1873690	1225105	28958	304116	13960	106	111	0	4150706	1569463	1211145	4.767890374 %	0.69281324092 %	10.2645060419 %	0.00298135690208 %	0.00253602470949 %	0.00358203753394 %
TEncSearch::xRestrictBipredMergeCand	4119740	770816	1266304	124073	9642	122	48	0	0	3995619	761174	1266182	2.17378663799 %	3.01167063941 %	0.479304115614 %	0.000779618181995 %	0.00116512207081 %	0.0 %
TComDataCU::isBipredRestriction	4004442	1122219	1523247	158316	17216	29316	33	0	0	3846093	1105003	1493931	3.08046366957 %	3.95350962756 %	1.75893396475 %	0.000496247466882 %	0.00082408485377 %	0.0 %
TEncCu::xCheckBestMode	3906925	2054207	871809	141558	412509	800	295	72	0	3765072	1641626	871009	8.12047111193 %	3.6232587009 %	14.1253157877 %	0.00537104008362 %	0.00755069523986 %	0.00246068374199 %
TEncSearch::estIntraPredChromaQT	3843060	1677024	1580568	187740	417266	140677	148	8	40	3655172	1259750	1439851	10.5016130913 %	4.88516963045 %	17.1274671598 %	0.0027603098983 %	0.00385109782309 %	0.00147348102525 %
TEncSearch::xSetResidualQTData	3685914	1405741	991546	104822	279937	45184	20	13	33	3581072	1125791	946329	7.06770991128 %	2.84385365475 %	13.5620390884 %	0.00108495510834 %	0.000542606257227 %	0.00191883575058 %
TComTrQuant::setErrScaleCoeff	3618432	428544	405504	40	43896	99657	20	135	77166	3618372	384513	228681	3.22501167888 %	0.00110545120096 %	17.2115993324 %	1.73658275837 %	0.000552725600481 %	9.26817161602 %
TComDataCU::getNumPartitions	3457953	1627272	406818	100390	384485	32087	28	112	0	3357535	1242675	374731	9.41292702916 %	2.90316265143 %	20.4795264713 %	0.00254914245937 %	0.000809727604742 %	0.00550614771224 %
TComDataCU::setPartSizeSubParts	3453792	1726896	1007356	109969	52104	17533	147	178	8	3343676	1674614	989815	2.90246804968 %	3.18400760671 %	2.54683913553 %	0.00538134505831 %	0.00425619145565 %	0.0068025917143 %
TEncSbac::codeCrossComponentPrediction	3387624	1767456	736440	107731	91783	21816	15	0	0	3279878	1675673	714624	3.75675547227 %	3.18013451316 %	4.53688971107 %	0.000254603226332 %	0.000442788219708 %	0.0 %
TComPicYuv::extendPicBorder	3380580	964020	920430	225	16524	47836	84	4417	16202	3380271	943079	856392	1.2266786704 %	0.00665566263777 %	3.41532011993 %	0.393217132666 %	0.0024847807181 %	1.09416540635 %
TComDataCU::setIntraDirSubParts	3292625	1712165	921935	180837	284167	26319	14	44	14	3111774	1427954	895602	8.28995777601 %	5.49218328841 %	11.7871758855 %	0.00121483618693 %	0.000425192665427 %	0.00220189058882 %
TComLoopFilter::xSetEdgefilterMultiple	3279536	1657634	464148	128	97113	17240	64	0	53	3279344	1560521	446855	2.11950120322 %	0.00390299115485 %	5.38947922077 %	0.00216613796855 %	0.00195149557742 %	0.0024979003498 %
TComDataCU::getPartPosition	3192296	1584841	702045	269561	133294	72611	170	12	38	2922565	1451535	629396	8.67768217957 %	8.4441104459 %	9.00372821382 %	0.00401519788903 %	0.00532532070961 %	0.00218637920736 %
TComDataCU::setPredModeSubParts	3107880	1553940	906465	80588	149294	11943	41	934	0	3027251	1403712	894522	4.34289911526 %	2.59302160959 %	6.55327070137 %	0.0175098796128 %	0.00131922725459 %	0.0379612299601 %
TComDataCU::setChromaQpAdjSubParts	3107880	1553940	906465	71009	30696	3120	28	0	0	3036843	1523244	903345	1.88253654402 %	2.28480507613 %	1.37440787187 %	0.000502847824779 %	0.000900935686063 %	0.0 %
TEncEntropy::encodeMergeIndex	3091640	1545820	981183	63897	220139	29	139	4	0	3027604	1325677	981154	5.05575812523 %	2.06676715271 %	8.712613321 %	0.0025450985229 %	0.00449599565279 %	0.000158290275081 %
TComPrediction::xDCPredFiltering	3034624	1047454	339390	70710	3998	0	22	0	0	2963892	1043456	339390	1.68966506147 %	2.33010745318 %	0.288280441059 %	0.000497572299517 %	0.000724966256116 %	0.0 %
TComDataCU::setTransformSkipSubParts	3021568	1354496	885632	52229	125140	6716	17	788	0	2969322	1228568	878916	3.49858676746 %	1.72853961916 %	5.8860922233 %	0.0152992495195 %	0.00056262179107 %	0.0351765613394 %
TEncEntropy::encodeSkipFlag	2995727	1573671	707409	164862	383694	2184	160	253	3	2830705	1189724	705222	10.4369934318 %	5.50323844596 %	16.9164606239 %	0.00788355533943 %	0.00534094061308 %	0.011222754134 %
TComDataCU::deriveLeftBottomIdxGeneral	2809097	1564354	390025	232965	189991	8554	44	25	0	2576088	1374338	381471	9.05872098442 %	8.29323444509 %	10.1589814463 %	0.00144852204567 %	0.0015663396458 %	0.00127917870587 %
TComDataCU::deriveLeftRightTopIdxGeneral	2733102	1486751	390025	232687	302484	10594	90	916	0	2500325	1183351	379431	11.8390334842 %	8.5136595707 %	16.6816924343 %	0.021822703334 %	0.00329296162383 %	0.0488071032451 %
TComLoopFilter::xGetBoundaryStrengthSingle	2731742	1140002	571849	145	72926	7956	46	3346	0	2731551	1063730	563893	1.82345682874 %	0.00530796832205 %	4.72482710236 %	0.0763346238056 %	0.00168390719182 %	0.195460936729 %
TEncSearch::xSetIntraResultChromaQT	2719546	1227239	896254	32994	118952	5784	35	0	0	2686517	1108287	890470	3.25683935232 %	1.21321720611 %	5.87409518185 %	0.000722686726248 %	0.0012869795179 %	0.0 %
TEncCu::xCheckDQP	2719395	1553940	647475	212337	231627	87606	176	5	0	2506882	1322308	559869	10.802489834 %	7.80824411312 %	14.5012639598 %	0.00367825622204 %	0.00647202778559 %	0.000227126643545 %
TEncBinCABACCounter::encodeBinEP	2684634	1342317	1342317	107605	25968	2523	159	0	0	2576870	1316349	1339794	2.53472167901 %	4.00818137593 %	1.06126198208 %	0.00296129751765 %	0.0059225950353 %	0.0 %
TComYuv::copyToPicYuv	2664960	766176	966048	37440	51392	22167	55	59	15	2627465	714725	943866	2.52432011033 %	1.40489913545 %	4.24650622552 %	0.0029336957471 %	0.00206382084534 %	0.00427196482672 %
_int_malloc	2556527	437635	494244	1098	13129	23573	477	159	14548	2554952	424347	456123	1.08358946751 %	0.0429488912106 %	3.93849416072 %	0.435270435838 %	0.0186581248702 %	1.5782091881 %
TEncSampleAdaptiveOffset::deriveOffsets	2496038	687117	496042	175	16689	9677	148	97	115	2495715	670331	486250	0.721380235959 %	0.00701111120904 %	2.22844097877 %	0.00978474379056 %	0.00592939690822 %	0.0179181327277 %
TComLoopFilter::xDeblockCU	2441146	674461	384230	136	37309	2033	51	223	0	2440959	636929	382197	1.1279953895 %	0.00557115387609 %	3.71609846499 %	0.00782893603331 %	0.00208918270353 %	0.0210637475902 %
TComDataCU::isSkipped	2435215	2435215	0	79879	605446	0	19	4058	0	2355317	1825711	0	0 %	0 %	0 %	0 %	0 %	0 %
TComLoopFilter::xEdgeFilterChroma	2424453	1028490	363431	195	54520	3108	90	273	0	2424168	973697	360323	1.5151292824 %	0.00804305136045 %	4.14017749571 %	0.00951164639524 %	0.00371217755098 %	0.01961318207 %
TEncBinCABAC::encodeBin	2342077	862606	623544	40	66768	12416	28	46	12	2342009	795792	611116	2.06946975715 %	0.00170788577831 %	5.32812973118 %	0.00224647075526 %	0.00119552004481 %	0.00390270161155 %
TEncEntropy::encodeCoeff	2233189	975231	842602	125626	108472	10936	78	0	0	2107485	866759	831666	6.04869585996 %	5.62540832863 %	6.56870020513 %	0.00192544004945 %	0.00349276303976 %	0.0 %
TEncEntropy::encodePartSize	2118690	1115100	669060	217444	166258	3644	122	1	1	1901124	948841	665415	9.92469605545 %	10.2631342952 %	9.52280064568 %	0.00317716540477 %	0.00575827516059 %	0.000112097569725 %
TComTrQuant::xsetFlatScalingList	1997568	16128	789120	16	2576	98977	8	258	77126	1997544	13294	613017	3.62381975841 %	0.000800973984365 %	12.6113942537 %	2.76122299858 %	0.000400486992182 %	9.60995867112 %
TComDataCU::setCUTransquantBypassSubParts	1886400	943200	550200	29693	48659	0	37	5	0	1856670	894536	550200	2.31824368306 %	1.57405640373 %	3.2582697201 %	0.00124267708148 %	0.00196140797286 %	0.000334806481853 %
TComDataCU::setCbfSubParts	1863625	969085	521815	62429	44680	46	8	0	0	1801188	924405	521769	3.19434197092 %	3.34986920652 %	2.99993292642 %	0.000238483838994 %	0.000429270910188 %	0.0 %
_int_free	1815125	523166	345096	792	23034	4999	233	8734	692	1814100	491398	339405	1.07420211844 %	0.0436333585841 %	3.22863375341 %	0.359955533809 %	0.0128365815027 %	1.08561701422 %
TComCUMvField::copyTo	1794368	914112	609408	37440	30725	16154	29	312	1	1756899	883075	593253	2.54134557887 %	2.08652851589 %	3.07701900861 %	0.0103077620462 %	0.00161616792096 %	0.0205445284604 %
TComCUMvField::compress	1753472	871808	612864	32	10847	19035	13	878	2825	1753427	860083	591004	0.923800794529 %	0.00182495072633 %	2.01270044831 %	0.114757095423 %	0.000741386232572 %	0.249415359083 %
TEncSbac::codeMvd	1703320	666254	447168	129464	92190	17963	215	448	0	1573641	573616	429205	8.50688490462 %	7.60068571965 %	9.89319413484 %	0.0235378320059 %	0.0126224080032 %	0.0402363165089 %
TComDataCU::setQPSubParts	1698696	849348	495453	136147	175691	6188	48	132	1	1562501	673525	489264	10.4493613761 %	8.01479487795 %	13.5246032684 %	0.00594710623996 %	0.00282569688749 %	0.00988993910623 %
TEncSearch::xSetIntraResultQT	1647852	746966	530438	108716	124255	47466	43	2	15	1539093	622709	482957	9.58675069806 %	6.59743714848 %	13.4429671427 %	0.00205110253598 %	0.00260945764547 %	0.00133082407758 %
TEncSearch::xTZ2PointSearch	1518604	610556	534602	149305	51411	385	193	35	0	1369106	559110	534217	7.54951080464 %	9.83172703351 %	4.5230439817 %	0.00855932324284 %	0.0127090406716 %	0.00305634680979 %
TComCUMvField::copyFrom	1503360	701568	601344	12480	41358	25850	14	94	4	1490866	660116	575490	2.83963920817 %	0.830140485313 %	5.15829158071 %	0.00399106002554 %	0.000931247339293 %	0.00752161312506 %
TEncEntropy::encodePredInfo	1474734	640632	574008	119603	39879	15000	135	0	0	1354996	600753	559008	6.48782950977 %	8.1101405406 %	4.51812882829 %	0.00501975552675 %	0.00915419323078 %	0.0 %
TEncSbac::codeMergeFlag	1465876	948508	431140	105529	215986	11738	62	128	0	1360285	732394	419402	11.7114809083 %	7.19904002794 %	16.5059493436 %	0.00667715331166 %	0.00422955284076 %	0.00927772881199 %
TComTURecurse::TComTURecurse	1449198	563577	644088	117646	92542	10137	16	283	14	1331536	470752	633937	8.29267448115 %	8.11800733923 %	8.50227505144 %	0.0117808106779 %	0.00110405893467 %	0.0245929127697 %
TComOutputBitstream::write	1429357	363241	278035	64	1130	9173	28	3	89	1429265	362108	268773	0.500668153169 %	0.00447753780196 %	1.60664051048 %	0.00579532925439 %	0.00195892278836 %	0.0143463968712 %
TEncEntropy::encodePredMode	1396965	767544	337440	132605	130757	544	56	0	0	1264304	636787	336896	10.5480167661 %	9.49236380296 %	11.8826154949 %	0.00223825505636 %	0.00400869026783 %	0.0 %
TEncSearch::xSetIntraResultChromaQT	1349320	529130	539000	45577	64474	12411	15	1	0	1303728	464655	526589	5.06575110137 %	3.37777547209 %	7.19809386498 %	0.000661854433391 %	0.00111167106394 %	9.36215629184e-05 %
TEncCu::xCopyYuv2Pic	1282512	516336	383088	62400	102642	9178	254	223	0	1219858	413471	373910	7.98465216212 %	4.86545155133 %	12.4324011812 %	0.0218613194887 %	0.0198048829173 %	0.024793645711 %
TEncSbac::codePredMode	1262341	730829	332195	123178	241672	11467	64	85	0	1139099	489072	320728	16.1831368409 %	9.75790218332 %	23.8131029967 %	0.00640759622683 %	0.00506994544263 %	0.00799605653306 %
TEncEntropy::encodeCrossComponentPrediction	1189128	693658	396376	53443	84316	13602	21	0	0	1135664	609342	382774	6.64108123951 %	4.4943017068 %	8.98302254792 %	0.000921391283287 %	0.00176599995963 %	0.0 %
TEncSbac::codeIntraDirChroma	1187300	548176	429528	58770	134113	68164	42	51	0	1128488	414012	361364	12.0575758751 %	4.94988629664 %	20.6889815322 %	0.00429560407279 %	0.00353743788428 %	0.00521630268466 %
TComDataCU::setDepthSubParts	1155225	554508	369672	92418	53367	8220	173	707	0	1062634	500434	361452	7.40620514041 %	8.0 %	6.66396156593 %	0.0423197982115 %	0.0149754376853 %	0.0765002488693 %
TComYuv::copyFromPicYuv	1132608	283152	383088	20569	22674	35309	35	40	10	1112004	260438	347769	4.36679474864 %	1.8160740521 %	8.70301993276 %	0.00472524637991 %	0.00309021303046 %	0.00750480307397 %
TEncEntropy::encodeRefFrmIdxPU	1104024	662468	291314	34339	44998	20133	42	0	15	1069643	617470	271166	4.83378899663 %	3.11034905038 %	6.82870928577 %	0.00276994041226 %	0.00380426512467 %	0.00157268642101 %
TEncSbac::codeQtRootCbf	1082863	470810	470810	46685	143615	3726	13	1	1	1036165	327194	467083	9.58397773654 %	4.31125636392 %	15.6476073151 %	0.000740929906549 %	0.0012005212109 %	0.000212399906544 %
TEncCu::xCheckRDCostIntra	1059036	459228	548262	92995	147050	60153	165	8	43	965876	312170	488066	14.5266984301 %	8.78109903724 %	20.5662587222 %	0.0104523243356 %	0.0155802069051 %	0.00506208498347 %
TEncEntropy::encodeMergeFlag	1034736	603596	344912	0	112705	9411	0	0	0	1034736	490891	335501	6.15738658481 %	0.0 %	12.8745355864 %	0.0 %	0.0 %	0.0 %
TEncEntropy::encodeMvdPU	1030100	616940	312670	36993	34231	21295	120	0	0	992987	582709	291375	4.7210556664 %	3.5912047374 %	5.97304245867 %	0.0061233549862 %	0.0116493544316 %	0.0 %
TEncCu::xEncodeCU	980370	451384	319502	1006	59458	13710	72	104	1	979292	391822	305791	4.23547442521 %	0.102614319084 %	9.49141637025 %	0.0101070317532 %	0.00734416597815 %	0.0136206909971 %
TEncSbac::codeInterDir	979438	444511	331211	55485	82428	1197	62	133	0	923891	361950	330014	7.92577314889 %	5.66498338843 %	10.7802795331 %	0.0111100982247 %	0.00633016076566 %	0.0171453175235 %
TComCUMvField::create	957248	6032	239088	22	693	28876	10	0	28302	957216	5339	181910	2.46106017459 %	0.00229825499766 %	12.0630711488 %	2.35468675148 %	0.00104466136257 %	11.5461814621 %
TEncSbac::codeSplitFlag	844976	360976	226696	49437	66128	2795	87	200	0	795452	294648	223901	8.26162462796 %	5.85069871807 %	11.7281408677 %	0.020032834304 %	0.0102961504232 %	0.0340325896078 %
_dl_lookup_symbol_x	830902	147970	54973	86	5281	1456	15	3086	23	830801	139603	53494	0.659963534185 %	0.0103501977369 %	3.31965133067 %	0.302172956294 %	0.00180526704714 %	1.53195724908 %
TEncEntropy::encodeMVPIdxPU	744808	494672	231158	18494	39400	1762	48	6	0	726266	455266	229396	4.05647072903 %	2.48305603592 %	5.67102489564 %	0.00367187574372 %	0.00644461391392 %	0.000826639846796 %
TEncSbac::codeQtRootCbfZero	727023	396558	264372	122362	72769	66093	55	0	0	604606	323789	198279	18.8208102148 %	16.8305541915 %	21.0100918403 %	0.00396267020569 %	0.00756509766541 %	0.0 %
TEncSearch::xSetIntraResultQT	709952	314048	237696	4390	47260	6327	35	1	1	705527	266787	231368	4.59516396977 %	0.618351663211 %	9.71229410741 %	0.00293256061682 %	0.00492991075453 %	0.00036248695047 %
TEncEntropy::encodeQtRootCbfZero	660930	396558	198279	0	88712	0	0	0	0	660930	307846	198279	7.06436783257 %	0.0 %	14.9136654243 %	0.0 %	0.0 %	0.0 %
TComLoopFilter::xDeblockCU	658560	142034	35960	32	9136	7	12	161	0	658516	132737	35953	1.09676123717 %	0.00485908649174 %	5.13669000079 %	0.0206800756437 %	0.0018221574344 %	0.0904524871625 %
TEncSbac::codeRefFrmIdx	615616	290308	151068	31514	69372	159	39	84	0	584063	220852	150909	9.55967500227 %	5.11910021832 %	15.7532353368 %	0.0116367957373 %	0.00633511799563 %	0.0190313927354 %
TEncSampleAdaptiveOffset::getDistortion	593982	185961	87351	148	2556	1134	112	6	0	593722	183399	86217	0.442525833224 %	0.0249165799637 %	1.35010537408 %	0.0136055363003 %	0.0188557902428 %	0.00219529329118 %
TComDataCU::getCtxSplitFlag	592744	201568	219488	21648	34637	12280	142	793	6	570954	166138	207202	6.76316827777 %	3.65216687136 %	11.1426983584 %	0.0928190964687 %	0.0239563791451 %	0.189760981912 %
TComCUMvField::copyTo	575552	203136	270848	19711	19802	26430	15	41	0	555826	183293	244418	6.2830622294 %	3.42471227621 %	9.75391574399 %	0.00533569120068 %	0.00260619370622 %	0.00865008101539 %
TEncEntropy::encodeIPCMInfo	570768	321057	142692	34483	41245	6	24	0	0	536261	279812	142686	7.3207110178 %	6.04150898439 %	8.89511352046 %	0.00231992321054 %	0.00420486081911 %	0.0 %
TEncSbac::xWriteUnaryMaxSymbol	562470	259457	152446	37922	23905	252	61	0	0	524487	235552	152194	6.3711740781 %	6.74204846481 %	5.86473028844 %	0.00626043619846 %	0.0108450228457 %	0.0 %
do_lookup_x	560182	203023	95625	174	14121	923	44	1489	37	559964	187413	94665	1.77194555383 %	0.031061333638 %	5.03736840695 %	0.182806841866 %	0.00785459011536 %	0.51096943559 %
TEncCu::xCopyYuv2Tmp	558688	262912	213616	12480	74447	1664	21	9	0	546187	188456	211952	8.55773094697 %	2.23380491437 %	15.9719890542 %	0.00289794593592 %	0.0037588063463 %	0.00188866131686 %
std::basic_streambuf<char,	520143	355549	331412	21	41049	12348	21	519	84	520101	313981	318980	4.42530221091 %	0.00403735126686 %	7.77293034102 %	0.0516939716876 %	0.00403735126686 %	0.0877779087896 %
TEncCu::xComputeQP	516336	216528	83280	65456	60124	0	226	875	0	450654	155529	83280	15.3869905311 %	12.6770165164 %	20.0541680009 %	0.134902664236 %	0.0437699482508 %	0.291853452877 %
malloc	512253	148749	82740	28	6909	1568	23	26	22	512202	141814	81150	1.14354171205 %	0.00546604900313 %	3.66194506002 %	0.00954632117051 %	0.004489968824 %	0.0207353265166 %
TEncEntropy::encodeSplitFlag	510264	268560	161136	16	48118	13466	13	1	0	510235	220441	147670	6.55347036044 %	0.00313563175141 %	14.3319928508 %	0.00148942508192 %	0.00254770079802 %	0.00023272266905 %
TComDataCU::getAllowedChromaDir	492943	224546	136429	48883	12995	20143	7	0	18	444053	211551	116268	9.60525483712 %	9.91656236117 %	9.18013712861 %	0.00292768158067 %	0.00142004247956 %	0.00498649490962 %
std::basic_streambuf<char,	492731	340485	316881	187	4928	36849	45	3	1040	492499	335554	278992	3.64873571534 %	0.0379517424315 %	6.35521155642 %	0.0946007162874 %	0.00913277224287 %	0.158663514693 %
free	479488	148782	99215	176	4181	821	22	521	2	479290	144080	98392	0.711767252933 %	0.0367058195408 %	2.01695988258 %	0.0749156339993 %	0.00458822744261 %	0.210889647859 %
TEncSbac::codeMVPIdx	435560	196002	174224	36276	42275	19	44	169	0	399240	153558	174205	9.75072786075 %	8.32858848379 %	11.4238330101 %	0.0264338174155 %	0.0101019377353 %	0.0456477935099 %
TEncBinCABAC::testAndWriteOut	416014	160824	94366	0	462	2770	0	0	16	416014	160362	91580	0.481522756122 %	0.0 %	1.26650730828 %	0.00238377602041 %	0.0 %	0.0062698381598 %
TComLoopFilter::xSetEdgefilterPU	402408	126012	189560	79	11309	4003	41	4	0	402288	114699	185557	2.14365302655 %	0.0196318164649 %	4.85214150812 %	0.00626758405527 %	0.0101886642413 %	0.00126753957892 %
TComLoopFilter::xSetEdgefilterTU	391834	152918	180010	55	6682	4100	27	163	0	391752	146073	175910	1.495249475 %	0.0140365562968 %	3.23853806228 %	0.0262155024684 %	0.00689067309116 %	0.0489595347943 %
TComLoopFilter::xSetLoopfilterParam	385536	129204	118176	48	4475	3542	24	4	0	385464	124725	114634	1.27426072338 %	0.0124501992032 %	3.24076319832 %	0.00442396779351 %	0.00622509960159 %	0.00161694558978 %
TEncEntropy::encodeInterDirPU	366804	203780	101890	35673	50813	2	93	4	0	331038	152963	101888	12.8611663797 %	9.72535741159 %	16.6241371414 %	0.0144243494916 %	0.0253541400857 %	0.00130860077862 %
TEncEntropy::encodeIntraDirModeChroma	357984	208824	119328	12504	51376	24084	10	0	0	345470	157448	95244	12.820198911 %	3.49289353714 %	22.995441137 %	0.00145743700957 %	0.00279342093501 %	0.0 %
TEncSbac::codeSAOOffsetParam	333857	85314	75140	77	4782	1302	51	16	0	333729	80516	73838	1.24638132674 %	0.0230637668223 %	3.7917409351 %	0.0135542199142 %	0.0152760014018 %	0.00997170528625 %
initROM	329111	79859	35725	19	150	2944	19	0	49	329073	79709	32732	0.700030357886 %	0.0057731282151 %	2.67684108527 %	0.0152913794848 %	0.0057731282151 %	0.0423934108527 %
TComDataCU::initCtu	314544	119184	127344	4431	29882	3477	132	1360	814	309981	87942	123053	6.73532095703 %	1.40870593621 %	13.5315258307 %	0.410998944877 %	0.0419655119792 %	0.88184709242 %
TComLoopFilter::xSetEdgefilterTU	306176	126352	136568	0	2613	1354	0	9	6	306176	123730	135208	0.697070441542 %	0.0 %	1.50882397688 %	0.00263575916893 %	0.0 %	0.00570515746235 %
_dl_relocate_object	290000	102611	40802	52	9105	2825	52	3939	1063	289896	89567	36914	2.76456866776 %	0.0179310344828 %	8.3186322021 %	1.16609331054 %	0.0179310344828 %	3.48782885791 %
TEncBinCABAC::writeOut	285798	83642	62790	32	5874	2287	24	0	8	285742	77768	60495	1.89551858964 %	0.0111967193612 %	5.57323535839 %	0.0074034657474 %	0.00839753952092 %	0.00546328671329 %
ContextModel::init	283466	46460	18584	41	24	1664	11	0	475	283414	46436	16445	0.496112019741 %	0.0144638157663 %	2.59516634893 %	0.139450804855 %	0.00388053593729 %	0.730274890843 %
TComDataCU::isLastSubCUOfCtu	254626	131012	40368	694	12617	399	22	206	0	253910	118189	39969	3.21826453149 %	0.272556612443 %	7.59481853192 %	0.0535203729525 %	0.00864012316103 %	0.120200723538 %
TComSampleAdaptiveOffset::invertQuantOffsets	242656	99633	137707	35	256	9233	26	0	35	242595	99377	128439	1.98418320153 %	0.0144237109323 %	3.9980618522 %	0.012708439237 %	0.0107147566926 %	0.0147467767759 %
TEncSampleAdaptiveOffset::deriveModeNewRDO	229201	98601	97642	178	20369	12187	164	4	54	228859	78228	85401	7.69407959684 %	0.0776610922291 %	16.5896363182 %	0.0521807805493 %	0.0715529164358 %	0.0295551943254 %
strcmp	227884	72350	2	18	3017	0	5	235	0	227861	69098	2	1.01087144779 %	0.00789875550719 %	4.16989164087 %	0.0799371161353 %	0.002194098752 %	0.324800973021 %
SAOOffset::reset	225144	12744	152928	23	75	8326	11	0	5692	225110	12669	138910	2.15549005158 %	0.0102156841843 %	5.07086290985 %	1.45925448293 %	0.00488576200121 %	3.43570428316 %
TEncSbac::xWriteEpExGolomb	213962	59202	48438	11367	2208	2121	29	0	0	202566	56994	46317	4.88056666314 %	5.31262560642 %	4.02173913043 %	0.00901735685723 %	0.0135538086202 %	0.0 %
malloc_consolidate	198437	69232	45514	282	11075	439	67	18	36	198088	58139	45039	3.76648796391 %	0.142110594294 %	10.0343367089 %	0.0386355581242 %	0.0337638646019 %	0.0470604639813 %
