BasketballPass__QP_32_nF_32_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComRdCost::setDistParam	45282917	23973309	15982206	481234	2796012	38762	187	2345	0	44801496	21174952	15943444	3.89027334524 %	1.06272747403 %	7.09482533262 %	0.00297049105737 %	0.00041295926232 %	0.00586902709175 %
TComDataCU::getPartIndexAndSize	44961563	20200679	7078475	144027	1999748	308018	1724	36133	23832	44815812	18164798	6746625	3.39392118713 %	0.320333614737 %	8.45981513943 %	0.085393670719 %	0.00383438627345 %	0.219819866848 %
TEncBinCABACCounter::getNumWrittenBits	44852560	25229565	11213140	166814	3472212	61756	47	93	0	44685699	21757260	11151384	4.55227250935 %	0.371916341007 %	9.69732625501 %	0.000172211751816 %	0.00010478777577 %	0.000255195106949 %
TComPrediction::xPredIntraPlanar	44851542	20208316	7755524	321748	147245	562503	627	4036	54823	44529167	20057035	7138198	1.41659079671 %	0.717362181216 %	2.5380920503 %	0.081694277179 %	0.0013979452479 %	0.210482537448 %
TEncSbac::codeQtCbfZero	44462539	19931483	18398292	148114	2063483	99732	81	0	0	44314344	17868000	18298560	2.79171928931 %	0.33312087733 %	5.6436934472 %	9.78351686124e-05 %	0.000182175831209 %	0.0 %
TEncSearch::estIntraPredQT	41798997	14515527	20135360	969453	1612267	694493	2963	2058	3097	40826581	12901202	19437770	4.28543881113 %	2.31932120285 %	6.65714560207 %	0.0106187211481 %	0.00708868684098 %	0.0148769640442 %
QpParam::QpParam	39540446	10065904	6846288	1151133	710452	11595	251	222	0	38389062	9355230	6834693	3.31814431772 %	2.91127975643 %	4.26938743363 %	0.000837870499515 %	0.000634793042041 %	0.00131266248633 %
TComRdCost::xGetSSE64	39156668	17296073	17017567	31975	592709	51608	1449	0	168	39123244	16703364	16965791	0.920497025819 %	0.0816591442357 %	1.8777285068 %	0.00220088909931 %	0.00370051915551 %	0.000489601219806 %
TEncSearch::xRecurIntraCodingQT	38920765	15821713	12519294	2334753	2396772	703030	1509	465	3340	36584503	13424476	11812924	8.07970833715 %	5.9987335809 %	10.9375153819 %	0.00790047577099 %	0.00387710775983 %	0.0134257755908 %
TEncBinCABAC::resetBits	38892744	9723186	22687434	102409	1025117	0	8	194	0	38790327	8697875	22687434	1.58130828161 %	0.263311326144 %	3.16290462817 %	0.000283296591729 %	2.05693894985e-05 %	0.000598569234405 %
TEncSearch::encodeResAndCalcRdInterCU	38604049	13886551	14279368	1724059	2632334	809917	12314	12773	1000	36867676	11241444	13468451	7.73747562677 %	4.46600562547 %	12.2213338752 %	0.0390699603151 %	0.0318982083978 %	0.0488995228595 %
TEncEntropy::encodeCoeffNxN	37379019	20726905	10488278	563294	885963	1306982	96	126173	22848	36815629	19714769	9158448	4.01818072029 %	1.50697908899 %	7.02525114141 %	0.217390093699 %	0.00025682857006 %	0.477399091333 %
TComDataCU::getInterMergeCandidates	35530781	12329084	12016503	2487055	832027	298317	27228	6040	657	33016498	11491017	11717529	6.04144693613 %	6.99971948266 %	4.64291125944 %	0.0566584132157 %	0.076632146082 %	0.0275080654248 %
TEncEntropy::estimateBit	33347160	15284115	11115720	93655	1797634	140292	440	505	152	33253065	13485976	10975276	3.40030657609 %	0.280848504041 %	7.3406746671 %	0.00183607560514 %	0.00131945269102 %	0.00248865191771 %
TEncSbac::load	33265956	11088652	13860815	65539	461016	85395	443	0	4	33199974	10627636	13775416	1.05118191789 %	0.197015230826 %	2.19007083398 %	0.000767837760107 %	0.00133169177522 %	1.60324066242e-05 %
partialButterflyInverse4	32673200	16896712	4854304	354631	44749	294366	706	28	3680	32317863	16851935	4556258	1.27470095297 %	1.08538802444 %	1.5590765967 %	0.00811036028521 %	0.00216079233133 %	0.0170474795292 %
TComYuv::copyToPartComponent	32079064	11472208	8073664	167136	336046	14956	1475	12108	0	31910453	11124054	8058708	1.0036583871 %	0.521012707852 %	1.7957858314 %	0.0263109285017 %	0.00459801445578 %	0.061946583913 %
TEncSearch::xExtDIFUpSamplingH	31021377	9950253	17754373	1177914	2253076	78799	9193	6247	292	29834270	7690930	17675282	5.97655011529 %	3.7971041711 %	8.41691564434 %	0.0267888144882 %	0.0296344033987 %	0.0236025564828 %
fastInverseDst	30858300	15292002	3977292	201332	34287	240009	136	9	3	30656832	15257706	3737280	0.948834687737 %	0.652440348302 %	1.42348754448 %	0.000295246566193 %	0.000440724213583 %	6.22752447495e-05 %
TEncSearch::xEncodeResidualQT	30359505	13820789	10159674	604509	1626664	411987	1881	5807	619	29753115	12188318	9747068	4.86411769694 %	1.99116882835 %	8.50129957874 %	0.015287090342 %	0.00619575319163 %	0.0267968137229 %
TComRdCost::xGetSAD	30132096	8335536	201520	6889	247350	5711	218	0	0	30124989	8088186	195809	0.672241273871 %	0.0228626644492 %	2.96426543295 %	0.00056375686749 %	0.000723481034973 %	0.0 %
TComTU::GetEquivalentLog2TrSize	30009551	13640705	2728141	300269	29868	0	194	0	0	29709088	13610837	2728141	0.711833571997 %	1.00057811595 %	0.182468574755 %	0.000418298200345 %	0.000646460855079 %	0.0 %
TEncSbac::xWriteCoefRemainExGolomb	29327859	12030244	7700378	187155	4148	16430	239	2	56	29140465	12026094	7683892	0.423439527204 %	0.638147503369 %	0.104294735361 %	0.000605399910364 %	0.000814924812616 %	0.000293959308531 %
TComYuv::copyPartToPartYuv	28667808	6271083	8062821	152813	254882	4162	1393	7328	0	28513602	6008873	8058659	0.95776884418 %	0.533047381927 %	1.80721176868 %	0.0202805878985 %	0.00485910886525 %	0.0511235459649 %
TEncSearch::xGetInterPredictionError	28633696	8948030	12782900	308275	661859	415048	1633	982	648	28323788	8285189	12367204	2.7503073288 %	1.07661616579 %	4.95564156711 %	0.00647875356009 %	0.00570307095528 %	0.00750082946289 %
TComDataCU::getCtxQtCbf	28614825	14895408	0	392766	427811	0	275	250	0	28221784	14467347	0	1.88594025686 %	1.37259619795 %	2.8720999116 %	0.00120661270649 %	0.000961040299914 %	0.00167836960223 %
TComPrediction::xPredInterBi	28256516	10819411	8737105	406521	664943	128080	3245	1017	1	27846750	10153451	8609024	2.50882228092 %	1.43868055071 %	4.05503209263 %	0.00891597922508 %	0.0114840768055 %	0.00520542616077 %
TComTrQuant::getSigCoeffGroupCtxInc	28034772	9392218	2103828	51078	42094	0	94	29	0	27983600	9350095	2103828	0.235694591496 %	0.1821951682 %	0.366160678202 %	0.000311149645322 %	0.00033529789363 %	0.000252260646835 %
TComCUMvField::setAllMvField	26926010	10915950	13826870	243542	67941	32322	2113	58	0	26680355	10847951	13794548	0.665401171267 %	0.904486034136 %	0.405220585204 %	0.00420175955213 %	0.00784743079275 %	0.000234411437338 %
TEncSearch::xLoadIntraResultQT	26489386	9768826	5228620	619242	528171	190876	223	227	875	25869921	9240428	5036869	3.22581632649 %	2.33769857859 %	4.7944630039 %	0.003193784476 %	0.000841846617358 %	0.00734791777213 %
TComDataCU::getPUAboveRightAdi	25887252	12827640	5451557	346748	1012606	10962	698	21155	70	25539806	11793879	5440525	3.10261755479 %	1.33945464741 %	5.59963328805 %	0.0496372257593 %	0.00269630781977 %	0.116115603984 %
TComDataCU::xAddMVPCandOrder	25213901	8020288	5901364	452967	1048351	63014	3962	12738	0	24756972	6959199	5838350	3.99721450212 %	1.79649709896 %	7.98299655817 %	0.0426721963019 %	0.0157135542017 %	0.0914977619035 %
TComPrediction::filteringIntraReferenceSamples	24233400	5996968	1607592	533882	526222	63152	381	47	1968	23699137	5470699	1542472	3.52804011312 %	2.20308334778 %	7.7502708901 %	0.00752560779648 %	0.00157221025527 %	0.026497259539 %
TEncEntropy::encodeQtCbf	23879114	13645208	8528255	151358	817847	104167	154	0	625	23727602	12827361	8423463	2.33075339085 %	0.633850987939 %	4.15818674783 %	0.00169154486187 %	0.000644915050031 %	0.00281868465923 %
TComDataCU::setMVPIdxSubParts	23373016	10757957	6166272	259904	1946292	275091	5094	4205	0	23108018	8807460	5891181	6.1574606403 %	1.11198315185 %	13.1254605454 %	0.0230760192167 %	0.0217943632093 %	0.0248460358224 %
TComDataCU::getPUBelowLeftAdi	23284254	11937964	5259197	312363	891583	12105	298	18501	10	22971593	11027880	5247082	3.00397355181 %	1.34152032528 %	5.25486735863 %	0.0464632967993 %	0.00127983486179 %	0.107639859858 %
TEncSearch::xUpdateCandList	23092071	6035987	3122431	33798	617769	1310	84	276	0	23058189	5417942	3121121	2.02439411074 %	0.146361926568 %	6.75967181232 %	0.00111626214412 %	0.000363761223495 %	0.00301362091138 %
TComDataCU::getPUAboveRight	22663626	11180998	4127362	398715	1009902	27827	3580	788	1999	22261331	10170308	4097536	3.78290458655 %	1.75927276597 %	6.77883849086 %	0.0167676244271 %	0.0157962366657 %	0.0182057385638 %
TComDataCU::setMVPNumSubParts	22440468	10330497	5928389	105145	404685	0	2793	318	0	22332530	9925494	5928389	1.31741217179 %	0.468550834145 %	2.48900816452 %	0.00803889387921 %	0.0124462644897 %	0.00195585355602 %
TEncSbac::getNumberOfWrittenBits	22426280	14016425	5606570	0	303575	282693	0	0	0	22426280	13712850	5323877	1.39424044767 %	0.0 %	2.98765810214 %	0.0 %	0.0 %	0.0 %
TEncBinCABACCounter::encodeBinsEP	22243276	8088464	6066348	186174	7326	991	2	0	0	22057100	8081138	6065357	0.534344001806 %	0.836990018916 %	0.0587574034894 %	5.49479412215e-06 %	8.9914812908e-06 %	0.0 %
TEncSearch::xPatternSearchFracDIF	21656392	7609001	9560033	380988	1198322	657978	3537	1911	756	21271867	6408768	8901299	5.76243001171 %	1.75924041272 %	10.8119070648 %	0.0159792193909 %	0.0163323604412 %	0.0155337801766 %
TComDataCU::getPUAboveLeft	20419553	9216799	4527546	840981	546495	192848	5369	6221	5508	19573203	8664083	4329190	4.62571337732 %	4.11850837283 %	5.37925233978 %	0.0500469823438 %	0.026293425718 %	0.0853369149276 %
TComPrediction::motionCompensation	20264725	5878806	8930611	487771	181478	80872	3971	272	0	19772983	5697056	8849739	2.13867241571 %	2.40699540704 %	1.77150795335 %	0.0120972310599 %	0.0195956273771 %	0.00183666919501 %
TComTU::useDST	20167107	12232019	2425438	71931	156685	0	175	0	0	20095001	12075334	2425438	0.656479145008 %	0.356674856736 %	1.06897806352 %	0.00050251885422 %	0.000867749647979 %	0.0 %
TEncSearch::xModeBitsIntra	18977490	10191615	7380135	39241	1115449	7595	169	31	0	18938080	9076135	7372540	3.18005244432 %	0.20677655475 %	6.39119040505 %	0.000547207000747 %	0.000890528726402 %	0.000176419537041 %
TEncEntropy::encodeQtCbfZero	18398292	10732337	6132764	91529	3590750	123080	278	7	0	18306485	7141580	6009684	10.7912446202 %	0.497486397107 %	22.0207990453 %	0.000808203566798 %	0.00151100982635 %	4.15058291083e-05 %
TComDataCU::setTrIdxSubParts	18105504	9052752	5280772	1043657	1596974	23110	1290	41	0	17060557	7455737	5257662	8.21153149225 %	5.76430791432 %	11.3027612749 %	0.00410308225018 %	0.00712490522219 %	0.000286042706595 %
TEncSearch::xSetSearchRange	17944848	5981616	7643176	178179	20382	17713	1794	53	60	17764875	5961181	7625403	0.685069579507 %	0.992925657548 %	0.279600598673 %	0.00604061370355 %	0.00999729838893 %	0.00082937045938 %
TEncSearch::xMergeEstimation	17733999	7483636	7198570	445535	843595	42863	3991	1880	138	17284473	6638161	7155569	4.10903435489 %	2.51232110704 %	6.03763494396 %	0.0185370249232 %	0.0225047943219 %	0.0137445285811 %

RESULTS	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
Entropy	3033553894	1160192458	755113819	22169796	91640374	31125328	22058	344705	256283	52844673722	7071963299	7156201853	2.92866423766 %	0.73081925605 %	6.40971647586 %	0.0125896868869 %	0.0007271339416 %	0.0313781668873 %
InvQuant	276644978	104784630	15460074	886896	1383741	1600790	416	3692	1166	275757666	103397197	13858118	0.97544158379 %	0.320589951212 %	2.48204777484 %	0.0013288327309 %	0.000150373233958 %	0.00404009477207 %
Quant	7719255362	2913560118	1722440143	20229439	181531215	171164135	23765	76495	555809	15279720370	5241905486	2907240446	3.01834944075 %	0.262064642913 %	7.60775086591 %	0.00531003987306 %	0.000307866483042 %	0.0136389983693 %
InvTransf	965486580	509636862	91784694	2341477	9751040	5980622	7597	3142	124969	3930112598	2047268781	290608721	1.15342684008 %	0.242517819357 %	2.61574628363 %	0.00866087787038 %	0.000786857130629 %	0.0213013648616 %
Transf	5340272170	2295096904	969936996	35425405	132274126	59535664	60204	779013	1533472	77523806384	17442855913	7343078052	2.64064047405 %	0.663363286969 %	5.87466457852 %	0.0275723952257 %	0.00112735827095 %	0.0708257577356 %
Misc	1244899863	422898718	225007462	4991292	18003530	7882915	37403	616865	815133	8711306218	2493576483	1170439557	1.63132071108 %	0.400939236026 %	3.99540022909 %	0.077630827809 %	0.00300449868392 %	0.221019345733 %
Inter/Intra	29458546011	10169991062	5104268569	8756966	133032725	27972423	25659	1242900	492742	482315953001	149987583699	81572163659	0.379502496129 %	0.029726402643 %	1.05409461335 %	0.0039373810221 %	8.71020585687e-05 %	0.0113631825171 %
Inter	24303140709	12416623973	1723756721	27013554	200504966	119773825	224811	1676778	1735070	728486928212	301564264150	-7503437182	0.903383281046 %	0.111152522727 %	2.26499411813 %	0.00945974475615 %	0.000925028590715 %	0.0241284027201 %
Intra	1137481326	393921056	202614485	8684137	18720232	9936658	5952	174292	311516	6725722197	1980995202	945359332	2.15344081771 %	0.763453148768 %	4.80388644606 %	0.0283595857318 %	0.000523261337479 %	0.0814382323617 %
