BasketballPass__QP_32_nF_32_MSizeL1_8192_AssL1_1_MSizeLL_4194304_AssLL_1_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::getCoefScanIdx	263333110	119639766	62642223	4918398	4893829	3263665	4961	35851	7061	258409751	114710086	59371497	2.93434671072 %	1.86774765999 %	4.47520572096 %	0.0107431278939 %	0.00188392564839 %	0.023541546938 %
TEncSbac::resetBits	262307598	168626313	93681285	688359	47371289	1410517	2360	9100	525	261616879	121245924	92270243	9.42980023781 %	0.262424346549 %	18.5971761291 %	0.00228453161315 %	0.00089970706834 %	0.00366935615796 %
TEncSearch::encodeResAndCalcRdInterCU	254711254	91549055	94127452	11303527	15907976	4892231	64671	47217	8067	243343056	75593862	89227154	7.28987879388 %	4.43778075075 %	11.2023902949 %	0.027238495395 %	0.0253899264302 %	0.0297743645081 %
TEncBinCABACCounter::getNumWrittenBits	254151920	142960455	63537980	536298	21273973	318141	476	301	135	253615146	121686181	63219704	4.80373275735 %	0.211014734809 %	10.4563087851 %	0.00019798096107 %	0.000187289555003 %	0.00021113961469 %
TComRdCost::xGetSSE64	240465408	106217088	104506752	194499	3639657	316917	9875	3063	12659	240261034	102574368	104177176	0.920029237931 %	0.0808843989735 %	1.87761100026 %	0.00567322916348 %	0.00410661977626 %	0.00746094983842 %
TComDataCU::getPUAbove	239510568	114977831	53794052	7029884	4948230	657936	19699	123122	2117	232460985	109906479	53133999	3.09492851555 %	2.9351038907 %	3.32174169082 %	0.0354994439866 %	0.00822468927551 %	0.074206080879 %
TComDataCU::getInterMergeCandidates	236187868	83428682	78529211	16452914	5838615	2396258	149893	74429	5880	219585061	77515638	76127073	6.2006906561 %	6.96602841599 %	5.08457652015 %	0.0578185234025 %	0.0634634629074 %	0.0495863452607 %
TEncBinCABAC::resetBits	224835084	56208771	131153799	338036	1761243	0	71	185	0	224496977	54447343	131153799	0.509289409978 %	0.150348421601 %	0.94001859603 %	6.21061273677e-05 %	3.15787014806e-05 %	9.87390384323e-05 %
QpParam::QpParam	222258606	56399161	37768890	4221027	5212561	247775	2168	815	0	218035411	51185785	37521115	3.05959146798 %	1.89915120767 %	5.79850165955 %	0.000942714507141 %	0.000975440294087 %	0.00086547400243 %
TComRdCost::xGetSAD	213641344	59136848	1489104	48548	3232286	58355	1763	2026	0	213591033	55902536	1430749	1.217494411 %	0.0227240659935 %	5.42777621043 %	0.00138149901766 %	0.000825214804865 %	0.00334180319346 %
TEncEntropy::encodeCoeffNxN	212320606	118119261	59379893	2139021	3900216	7960897	882	347	6270	210180703	114218698	51412726	3.59143774549 %	1.00744861288 %	6.68234903249 %	0.00192370956259 %	0.000415409515174 %	0.00372790509187 %
TComYuv::copyPartToPartYuv	203132448	44435223	57131001	1000651	1640745	49810	8299	549	0	202123498	42793929	57081191	0.883235224602 %	0.492610122042 %	1.66448542972 %	0.00290385249858 %	0.00408551173469 %	0.000540534026351 %
TEncSbac::load	199691664	66563888	83204860	364741	6442906	17691	2468	0	2	199324455	60120982	83187167	1.95310763841 %	0.182652091076 %	4.31371503486 %	0.00070680395123 %	0.00123590537059 %	1.3353920806e-06 %
TComYuv::copyToPartComponent	199667188	71402008	50239840	1023821	2216532	467953	8627	5161	785	198634740	69180315	49771102	1.15412440502 %	0.512763769679 %	2.20687620596 %	0.00453550892356 %	0.00432068988721 %	0.00488812041067 %
TComDataCU::getPUAboveRight	198360441	97855047	36130890	2656572	9649492	383041	16528	845824	693	195687341	87359731	35747156	3.81803619355 %	1.33926502009 %	7.48775074805 %	0.259682384744 %	0.0083323065409 %	0.631795409991 %
TEncSearch::xPatternSearchFracDIF	198226908	69647292	87505572	2552443	11415898	6198752	19656	0	0	195654809	58231394	81306820	5.67480047795 %	1.28763699427 %	11.2086089631 %	0.00553098447033 %	0.00991590909545 %	0.0 %
TEncSearch::xEncodeResidualQT	197462246	89859572	66112931	3933352	8322569	2874572	10262	13522	9328	193518632	81523481	63229031	4.2809862479 %	1.99195141333 %	7.17891986384 %	0.00936863171878 %	0.00519694281205 %	0.014650018151 %
TEncEntropy::estimateBit	190493784	87309651	63497928	563870	4049678	940048	3048	1949	0	189926866	83258024	62557880	1.62718248506 %	0.296004409257 %	3.30867058081 %	0.00146410197606 %	0.00160005220958 %	0.0012923753653 %
TComPrediction::xPredInterBi	188216996	72074203	58255721	2624043	3989387	1387639	22574	2873	1052	185570379	68081943	56867030	2.51173955786 %	1.39415836814 %	4.12570331891 %	0.00831871173013 %	0.0119936033832 %	0.00301158773023 %
TEncSearch::xGetInterPredictionError	187815040	58692200	83846000	2036364	7051276	2519093	7197	3133	0	185771479	51637791	81326907	3.51343095651 %	1.0842390471 %	6.71424853127 %	0.00312695586094 %	0.00383196148722 %	0.00219800727103 %
TComDataCU::xGetDistScaleFactor	186801066	35070812	10020232	1016098	0	0	9931	0	0	185775037	35070812	10020232	0.438177047076 %	0.543946574695 %	0.0 %	0.00428259503956 %	0.00531635081783 %	0.0 %
TComDataCU::setMVPIdxSubParts	184158708	84928934	48462335	2582674	17653643	2842051	26014	275024	0	181550020	67000267	45620284	7.26763334012 %	1.40241752782 %	15.3650940977 %	0.094800195813 %	0.0141258593104 %	0.206178411872 %
TComDataCU::setMVPNumSubParts	178107538	82148243	46924814	718712	4613660	276682	14080	955	0	177374746	77533628	46648132	1.8259792745 %	0.403526997268 %	3.7888170573 %	0.00489451490254 %	0.00790533638166 %	0.000739891052553 %
TComCUMvField::setAllMvField	176627862	71605890	90700794	1581519	200275	16829	10836	746	0	175035507	71404869	90683965	0.530669718159 %	0.895396106872 %	0.133761589264 %	0.00341717896175 %	0.00613493243778 %	0.000459623708411 %
partialButterflyInverse4	175341600	90676656	26050752	1919736	257273	1597186	4304	228	450	173417560	90419155	24453116	1.2922271438 %	1.09485484335 %	1.58870914019 %	0.00170576126311 %	0.00245463711977 %	0.000580840448372 %
TComTU::GetEquivalentLog2TrSize	175259491	79663405	15932681	707088	2536064	0	880	0	0	174551523	77127341	15932681	1.19737316688 %	0.403452044717 %	2.65289522418 %	0.000324896393032 %	0.000502112607414 %	0.0 %
TComDataCU::getCtxQtCbf	173662404	90739208	0	1128424	1217578	0	905	0	0	172533075	89521630	0	0.887287328642 %	0.649780248349 %	1.34184331871 %	0.000342282330714 %	0.000521126034856 %	0.0 %
TEncSearch::xSetSearchRange	164418012	54806004	70029894	1257026	306718	503685	8020	0	0	163152966	54499286	69526209	0.714745394453 %	0.764530591697 %	0.649174646863 %	0.00277265050626 %	0.00487781107583 %	0.0 %
TEncSbac::xWriteCoefRemainExGolomb	164099041	67342948	43095948	831255	167239	107987	1639	0	15	163266147	67175709	42987946	0.403033916584 %	0.506556890847 %	0.249211111274 %	0.000602466827745 %	0.000998787067866 %	1.35821712669e-05 %
TComTrQuant::getSigCoeffGroupCtxInc	163734628	54881464	12345162	341538	113860	0	474	0	0	163392616	54767604	12345162	0.197175063831 %	0.208592406 %	0.169367417011 %	0.000205229228622 %	0.000289492824939 %	0.0 %
fastForwardDst	143279942	65601978	17298034	795791	326378	900240	1569	87	28	142482582	65275513	16397766	0.894159258694 %	0.555409912156 %	1.47963549149 %	0.000744539898527 %	0.00109505906975 %	0.000138721330945 %

RESULTS	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
Entropy	16450431819	6260175516	4058973590	90964405	485961221	197882436	124038	190112	166496	242110037301	44445139545	31851881050	2.89436007299 %	0.552960590949 %	6.62693842269 %	0.00179549318066 %	0.000754010602061 %	0.0034557888091 %
